Points0,Points1,Points2,,intensity,filtered
97,-176.8688293,59,,857.7402,0
27,-176.8688293,142,,668.879,2.9962
80,-176.8688293,66,,938.2088,0
70,-176.8688293,124,,675.5034,0.6696
61,-176.8688293,26,,729.1304,0.8174
139,-176.8688293,58,,868.7368,0
137,-176.8688293,163,,676.0786,0
169,-176.8688293,131,,839.1428,0
0,-176.8688293,127,,823.4788,0
68,-176.8688293,66,,703.0658,12.2686
52,-176.8688293,144,,604.3554,1.3628
183,-176.8688293,94,,578.6146,0
57,-176.8688293,61,,659.9594,0
94,-177.4330042,0,,902.9058,13.6388
174,-177.4330042,8,,520.236,0
97,-177.4330042,5,,931.2564,14.2626
103,-177.4330042,27,,659.5708,0
143,-177.4330042,50,,602.584,0
163,-177.4330042,70,,504.2764,2.672
162,-177.4330042,95,,712.754,0
138,-177.4330042,110,,747.2658,0
107,-177.4330042,117,,650.4752,0
97,-177.4330042,104,,649.1868,0
114,-177.4330042,93,,574.2688,0
121,-177.4330042,75,,535.0002,7.6572
178,-177.4330042,153,,526.725,4.498
148,-177.4330042,176,,729.2334,0
7,-177.4330042,178,,671.0078,0.8842
2,-177.4330042,168,,647.1846,1.7768
17,-177.4330042,116,,635.0808,2.4422
31,-177.4330042,41,,643.9458,1.9208
116,-177.4330042,146,,673.1658,0
118,-177.4330042,17,,668.7686,3.9604
149,-177.4330042,38,,643.627,0
194,-177.4330042,154,,684.7284,0
55,-177.4330042,167,,664.7106,4.5588
59,-177.4330042,96,,679.9804,0
83,-177.4330042,119,,760.9954,0
111,-177.4330042,175,,626.0094,0
81,-177.4330042,156,,526.1392,3.6684
97,-177.4330042,59,,857.1484,0
27,-177.4330042,142,,666.1562,0
80,-177.4330042,66,,932.2246,0
70,-177.4330042,124,,675.9676,0.4642
61,-177.4330042,26,,732.603,3.4726
139,-177.4330042,58,,881.7848,13.048
137,-177.4330042,163,,676.531,0.4524
169,-177.4330042,131,,835.5114,0
0,-177.4330042,127,,821.587,0
68,-177.4330042,66,,700.7944,0
52,-177.4330042,144,,606.3458,1.9904
183,-177.4330042,94,,575.5334,0
57,-177.4330042,61,,656.3784,0
94,-177.9971791,0,,909.828,6.9222
174,-177.9971791,8,,515.7306,0
97,-177.9971791,5,,973.2752,42.0188
103,-177.9971791,27,,659.4788,0
143,-177.9971791,50,,608.4752,5.8912
163,-177.9971791,70,,506.4112,2.1348
162,-177.9971791,95,,710.719,0
138,-177.9971791,110,,745.9658,0
107,-177.9971791,117,,655.2106,4.7354
97,-177.9971791,104,,650.7912,1.6044
114,-177.9971791,93,,573.4068,0
121,-177.9971791,75,,535.9192,0.919
178,-177.9971791,153,,522.1308,0
148,-177.9971791,176,,730.6084,1.375
7,-177.9971791,178,,675.6292,4.6214
2,-177.9971791,168,,648.0904,0.9058
17,-177.9971791,116,,637.0424,1.9616
31,-177.9971791,41,,648.4792,4.5334
116,-177.9971791,146,,681.4296,8.2638
118,-177.9971791,17,,665.5812,0
149,-177.9971791,38,,642.4744,0
194,-177.9971791,154,,682.8666,0
55,-177.9971791,167,,665.8946,1.184
59,-177.9971791,96,,679.3464,0
83,-177.9971791,119,,766.8216,5.8262
111,-177.9971791,175,,628.4844,2.475
81,-177.9971791,156,,522.9342,0
97,-177.9971791,59,,866.5888,9.4404
27,-177.9971791,142,,668.058,1.9018
80,-177.9971791,66,,934.2124,1.9878
70,-177.9971791,124,,673.0338,0
61,-177.9971791,26,,738.006,5.403
139,-177.9971791,58,,878.0508,0
137,-177.9971791,163,,679.7072,3.1762
169,-177.9971791,131,,837.6856,2.1742
0,-177.9971791,127,,826.1116,4.5246
68,-177.9971791,66,,700.0516,0
52,-177.9971791,144,,608.982,2.6362
183,-177.9971791,94,,575.121,0
57,-177.9971791,61,,655.3666,0
94,-178.561354,0,,929.2056,19.3776
174,-178.561354,8,,520.3668,4.6362
97,-178.561354,5,,1018.4688,45.1936
103,-178.561354,27,,649.6068,0
143,-178.561354,50,,609.1108,0.6356
163,-178.561354,70,,507.9348,1.5236
162,-178.561354,95,,712.7316,2.0126
138,-178.561354,110,,738.6172,0
107,-178.561354,117,,662.6286,7.418
97,-178.561354,104,,646.8918,0
114,-178.561354,93,,569.7844,0
121,-178.561354,75,,539.062,3.1428
178,-178.561354,153,,518.9096,0
148,-178.561354,176,,727.1418,0
7,-178.561354,178,,672.1704,0
2,-178.561354,168,,651.8192,3.7288
17,-178.561354,116,,630.7558,0
31,-178.561354,41,,647.1584,0
116,-178.561354,146,,684.475,3.0454
118,-178.561354,17,,663.8458,0
149,-178.561354,38,,643.2454,0.771
194,-178.561354,154,,685.5572,2.6906
55,-178.561354,167,,668.9624,3.0678
59,-178.561354,96,,675.5804,0
83,-178.561354,119,,775.9096,9.088
111,-178.561354,175,,622.6626,0
81,-178.561354,156,,526.1316,3.1974
97,-178.561354,59,,864.0856,0
27,-178.561354,142,,670.0324,1.9744
80,-178.561354,66,,937.3794,3.167
70,-178.561354,124,,673.273,0.2392
61,-178.561354,26,,741.2234,3.2174
139,-178.561354,58,,902.5192,24.4684
137,-178.561354,163,,679.9548,0.2476
169,-178.561354,131,,835.5456,0
0,-178.561354,127,,824.6886,0
68,-178.561354,66,,693.1202,0
52,-178.561354,144,,609.3568,0.3748
183,-178.561354,94,,570.2564,0
57,-178.561354,61,,657.3976,2.031
94,-179.1255289,0,,923.111,0
174,-179.1255289,8,,519.2334,0
97,-179.1255289,5,,1069.6438,51.175
103,-179.1255289,27,,648.108,0
143,-179.1255289,50,,611.8714,2.7606
163,-179.1255289,70,,504.809,0
162,-179.1255289,95,,712.0222,0
138,-179.1255289,110,,740.7514,2.1342
107,-179.1255289,117,,656.561,0
97,-179.1255289,104,,642.8436,0
114,-179.1255289,93,,571.8206,2.0362
121,-179.1255289,75,,532.6858,0
178,-179.1255289,153,,521.271,2.3614
148,-179.1255289,176,,723.8558,0
7,-179.1255289,178,,662.4664,0
2,-179.1255289,168,,648.0922,0
17,-179.1255289,116,,632.6808,1.925
31,-179.1255289,41,,646.7542,0
116,-179.1255289,146,,676.0794,0
118,-179.1255289,17,,667.7312,3.8854
149,-179.1255289,38,,636.3134,0
194,-179.1255289,154,,682.2478,0
55,-179.1255289,167,,670.1624,1.2
59,-179.1255289,96,,676.7178,1.1374
83,-179.1255289,119,,768.3692,0
111,-179.1255289,175,,626.0282,3.3656
81,-179.1255289,156,,528.881,2.7494
97,-179.1255289,59,,869.242,5.1564
27,-179.1255289,142,,671.0514,1.019
80,-179.1255289,66,,940.0794,2.7
70,-179.1255289,124,,669.614,0
61,-179.1255289,26,,736.7452,0
139,-179.1255289,58,,895.6584,0
137,-179.1255289,163,,674.1358,0
169,-179.1255289,131,,836.4256,0.88
0,-179.1255289,127,,822.6984,0
68,-179.1255289,66,,694.5544,1.4342
52,-179.1255289,144,,606.0724,0
183,-179.1255289,94,,569.0584,0
57,-179.1255289,61,,646.7858,0
94,-179.6897038,0,,937.8554,14.7444
174,-179.6897038,8,,514.1224,0
97,-179.6897038,5,,1127.85,58.2062
103,-179.6897038,27,,647.8114,0
143,-179.6897038,50,,610.0232,0
163,-179.6897038,70,,502.1258,0
162,-179.6897038,95,,713.4286,1.4064
138,-179.6897038,110,,747.5342,6.7828
107,-179.6897038,117,,658.5324,1.9714
97,-179.6897038,104,,644.381,1.5374
114,-179.6897038,93,,574.2568,2.4362
121,-179.6897038,75,,531.9644,0
178,-179.6897038,153,,520.9346,0
148,-179.6897038,176,,717.8198,0
7,-179.6897038,178,,655.1998,0
2,-179.6897038,168,,640.8962,0
17,-179.6897038,116,,628.5692,0
31,-179.6897038,41,,648.8458,2.0916
116,-179.6897038,146,,662.4726,0
118,-179.6897038,17,,663.9084,0
149,-179.6897038,38,,631.3216,0
194,-179.6897038,154,,681.6144,0
55,-179.6897038,167,,675.0572,4.8948
59,-179.6897038,96,,679.9,3.1822
83,-179.6897038,119,,764.4692,0
111,-179.6897038,175,,638.0282,12
81,-179.6897038,156,,530.7848,1.9038
97,-179.6897038,59,,872.6114,3.3694
27,-179.6897038,142,,666.5456,0
80,-179.6897038,66,,941.3696,1.2902
70,-179.6897038,124,,667.273,0
61,-179.6897038,26,,732.919,0
139,-179.6897038,58,,890.4026,0
137,-179.6897038,163,,667.5286,0
169,-179.6897038,131,,826.917,0
0,-179.6897038,127,,825.6328,2.9344
68,-179.6897038,66,,692.6944,0
52,-179.6897038,144,,600.6036,0
183,-179.6897038,94,,572.1208,3.0624
57,-179.6897038,61,,645.2692,0
94,-180.2538787,0,,953.4722,15.6168
174,-180.2538787,8,,515.0168,0.8944
97,-180.2538787,5,,1207.5062,79.6562
103,-180.2538787,27,,653.0114,5.2
143,-180.2538787,50,,612.1624,2.1392
163,-180.2538787,70,,499.4066,0
162,-180.2538787,95,,713.8778,0.4492
138,-180.2538787,110,,750.46,2.9258
107,-180.2538787,117,,660.9128,2.3804
97,-180.2538787,104,,645.5868,1.2058
114,-180.2538787,93,,579.5018,5.245
121,-180.2538787,75,,523.831,0
178,-180.2538787,153,,517.0116,0
148,-180.2538787,176,,713.3502,0
7,-180.2538787,178,,653.8646,0
2,-180.2538787,168,,636.8174,0
17,-180.2538787,116,,632.7596,4.1904
31,-180.2538787,41,,653.6376,4.7918
116,-180.2538787,146,,659.3432,0
118,-180.2538787,17,,660.698,0
149,-180.2538787,38,,637.635,6.3134
194,-180.2538787,154,,688.2168,6.6024
55,-180.2538787,167,,673.027,0
59,-180.2538787,96,,687.184,7.284
83,-180.2538787,119,,759.7668,0
111,-180.2538787,175,,640.3282,2.3
81,-180.2538787,156,,533.534,2.7492
97,-180.2538787,59,,880.4758,7.8644
27,-180.2538787,142,,663.519,0
80,-180.2538787,66,,938.105,0
70,-180.2538787,124,,670.0964,2.8234
61,-180.2538787,26,,730.2668,0
139,-180.2538787,58,,874.1824,0
137,-180.2538787,163,,660.5262,0
169,-180.2538787,131,,828.14,1.223
0,-180.2538787,127,,817.7278,0
68,-180.2538787,66,,700.2944,7.6
52,-180.2538787,144,,599.4842,0
183,-180.2538787,94,,575.0646,2.9438
57,-180.2538787,61,,642.624,0
94,-180.8180536,0,,978.6166,25.1444
174,-180.8180536,8,,517.2334,2.2166
97,-180.8180536,5,,1255.675,48.1688
103,-180.8180536,27,,656.9642,3.9528
143,-180.8180536,50,,609.7516,0
163,-180.8180536,70,,504.1416,4.735
162,-180.8180536,95,,714.6954,0.8176
138,-180.8180536,110,,749.4342,0
107,-180.8180536,117,,662.0932,1.1804
97,-180.8180536,104,,643.235,0
114,-180.8180536,93,,576.6758,0
121,-180.8180536,75,,523.7238,0
178,-180.8180536,153,,519.5732,2.5616
148,-180.8180536,176,,718.4834,5.1332
7,-180.8180536,178,,648.153,0
2,-180.8180536,168,,640.1866,3.3692
17,-180.8180536,116,,630.148,0
31,-180.8180536,41,,649.3458,0
116,-180.8180536,146,,660.25,0.9068
118,-180.8180536,17,,662.0542,1.3562
149,-180.8180536,38,,633.8186,0
194,-180.8180536,154,,682.8144,0
55,-180.8180536,167,,673.8342,0.8072
59,-180.8180536,96,,679.618,0
83,-180.8180536,119,,763.2192,3.4524
111,-180.8180536,175,,639.2344,0
81,-180.8180536,156,,536.6302,3.0962
97,-180.8180536,59,,872.6112,0
27,-180.8180536,142,,667.3514,3.8324
80,-180.8180536,66,,935.1648,0
70,-180.8180536,124,,669.0374,0
61,-180.8180536,26,,730.0784,0
139,-180.8180536,58,,878.314,4.1316
137,-180.8180536,163,,662.3952,1.869
169,-180.8180536,131,,833.54,5.4
0,-180.8180536,127,,818.9802,1.2524
68,-180.8180536,66,,697.4658,0
52,-180.8180536,144,,602.1084,2.6242
183,-180.8180536,94,,573.5188,0
57,-180.8180536,61,,645.324,2.7
94,-181.3822285,0,,995.9278,17.3112
174,-181.3822285,8,,514.8584,0
97,-181.3822285,5,,1329.1126,73.4376
103,-181.3822285,27,,662.7306,5.7664
143,-181.3822285,50,,612.6784,2.9268
163,-181.3822285,70,,505.0496,0.908
162,-181.3822285,95,,716.5574,1.862
138,-181.3822285,110,,749.3284,0
107,-181.3822285,117,,656.7986,0
97,-181.3822285,104,,642.3854,0
114,-181.3822285,93,,580.6482,3.9724
121,-181.3822285,75,,521.0762,0
178,-181.3822285,153,,518.7924,0
148,-181.3822285,176,,719.1084,0.625
7,-181.3822285,178,,648.8176,0.6646
2,-181.3822285,168,,637.3328,0
17,-181.3822285,116,,633.6116,3.4636
31,-181.3822285,41,,650.2062,0.8604
116,-181.3822285,146,,660.6024,0.3524
118,-181.3822285,17,,664.921,2.8668
149,-181.3822285,38,,634.7898,0.9712
194,-181.3822285,154,,678.431,0
55,-181.3822285,167,,674.8182,0.984
59,-181.3822285,96,,683.2288,3.6108
83,-181.3822285,119,,759.1526,0
111,-181.3822285,175,,642.272,3.0376
81,-181.3822285,156,,534.5264,0
97,-181.3822285,59,,873.503,0.8918
27,-181.3822285,142,,666.9056,0
80,-181.3822285,66,,930.5928,0
70,-181.3822285,124,,662.0856,0
61,-181.3822285,26,,728.9596,0
139,-181.3822285,58,,863.0582,0
137,-181.3822285,163,,658.207,0
169,-181.3822285,131,,830.46,0
0,-181.3822285,127,,815.718,0
68,-181.3822285,66,,699.3828,1.917
52,-181.3822285,144,,599.9204,0
183,-181.3822285,94,,577.2646,3.7458
57,-181.3822285,61,,639.612,0
94,-181.9464034,0,,1018.6834,22.7556
174,-181.9464034,8,,507.5974,0
97,-181.9464034,5,,1371.3376,42.225
103,-181.9464034,27,,662.962,0.2314
143,-181.9464034,50,,609.7392,0
163,-181.9464034,70,,504.6946,0
162,-181.9464034,95,,717.0478,0.4904
138,-181.9464034,110,,742.12,0
107,-181.9464034,117,,660.7866,3.988
97,-181.9464034,104,,639.9884,0
114,-181.9464034,93,,576.9086,0
121,-181.9464034,75,,522.6214,1.5452
178,-181.9464034,153,,512.7924,0
148,-181.9464034,176,,725.1,5.9916
7,-181.9464034,178,,657.9314,9.1138
2,-181.9464034,168,,636.5618,0
17,-181.9464034,116,,627.8422,0
31,-181.9464034,41,,651.2478,1.0416
116,-181.9464034,146,,671.0252,10.4228
118,-181.9464034,17,,660.6792,0
149,-181.9464034,38,,641.5486,6.7588
194,-181.9464034,154,,670.1976,0
55,-181.9464034,167,,673.0592,0
59,-181.9464034,96,,681.1378,0
83,-181.9464034,119,,761.8096,2.657
111,-181.9464034,175,,637.5782,0
81,-181.9464034,156,,534.6656,0.1392
97,-181.9464034,59,,868.1756,0
27,-181.9464034,142,,670.5542,3.6486
80,-181.9464034,66,,930.6782,0.0854
70,-181.9464034,124,,665.8214,3.7358
61,-181.9464034,26,,731.2204,2.2608
139,-181.9464034,58,,864.6558,1.5976
137,-181.9464034,163,,655.438,0
169,-181.9464034,131,,827.42,0
0,-181.9464034,127,,815.4262,0
68,-181.9464034,66,,689.2314,0
52,-181.9464034,144,,601.2192,1.2988
183,-181.9464034,94,,581.2314,3.9668
57,-181.9464034,61,,643.0096,3.3976
94,-182.5105783,0,,1048.6112,29.9278
174,-182.5105783,8,,507.0612,0
97,-182.5105783,5,,1402.6814,31.3438
103,-182.5105783,27,,670.0406,7.0786
143,-182.5105783,50,,609.1624,0
163,-182.5105783,70,,507.5014,2.8068
162,-182.5105783,95,,715.4096,0
138,-182.5105783,110,,737.4714,0
107,-182.5105783,117,,655.5534,0
97,-182.5105783,104,,641.165,1.1766
114,-182.5105783,93,,576.3018,0
121,-182.5105783,75,,518,0
178,-182.5105783,153,,508.9846,0
148,-182.5105783,176,,723.3416,0
7,-182.5105783,178,,658.3118,0.3804
2,-182.5105783,168,,638.3348,1.773
17,-182.5105783,116,,629.5884,1.7462
31,-182.5105783,41,,642.6792,0
116,-182.5105783,146,,677.9866,6.9614
118,-182.5105783,17,,664.9688,4.2896
149,-182.5105783,38,,640.8826,0
194,-182.5105783,154,,673.2858,3.0882
55,-182.5105783,167,,676.218,3.1588
59,-182.5105783,96,,676.7752,0
83,-182.5105783,119,,767.412,5.6024
111,-182.5105783,175,,632.3406,0
81,-182.5105783,156,,534.8808,0.2152
97,-182.5105783,59,,867.0612,0
27,-182.5105783,142,,671.78,1.2258
80,-182.5105783,66,,928.005,0
70,-182.5105783,124,,663.5608,0
61,-182.5105783,26,,728.8582,0
139,-182.5105783,58,,870.7698,6.114
137,-182.5105783,163,,659.3904,3.9524
169,-182.5105783,131,,830.4058,2.9858
0,-182.5105783,127,,813.741,0
68,-182.5105783,66,,682.3514,0
52,-182.5105783,144,,602.9264,1.7072
183,-182.5105783,94,,582.071,0.8396
57,-182.5105783,61,,640.869,0
94,-183.0747532,0,,1071.65,23.0388
174,-183.0747532,8,,507.8724,0.8112
97,-183.0747532,5,,1425.7688,23.0874
103,-183.0747532,27,,670.5102,0.4696
143,-183.0747532,50,,610.5302,1.3678
163,-183.0747532,70,,504.8386,0
162,-183.0747532,95,,713.1032,0
138,-183.0747532,110,,727.3886,0
107,-183.0747532,117,,652.567,0
97,-183.0747532,104,,636.4556,0
114,-183.0747532,93,,571.788,0
121,-183.0747532,75,,514.562,0
178,-183.0747532,153,,505.5556,0
148,-183.0747532,176,,723.0138,0
7,-183.0747532,178,,663.2588,4.947
2,-183.0747532,168,,650.0848,11.75
17,-183.0747532,116,,628.2268,0
31,-183.0747532,41,,637.85,0
116,-183.0747532,146,,683.066,5.0794
118,-183.0747532,17,,662.5814,0
149,-183.0747532,38,,637.9238,0
194,-183.0747532,154,,662.4858,0
55,-183.0747532,167,,672.6626,0
59,-183.0747532,96,,674.8536,0
83,-183.0747532,119,,776.4096,8.9976
111,-183.0747532,175,,627.7,0
81,-183.0747532,156,,533.1822,0
97,-183.0747532,59,,859.7274,0
27,-183.0747532,142,,679.3342,7.5542
80,-183.0747532,66,,931.5598,3.5548
70,-183.0747532,124,,657.809,0
61,-183.0747532,26,,729.3828,0.5246
139,-183.0747532,58,,875.0912,4.3214
137,-183.0747532,163,,663.9308,4.5404
169,-183.0747532,131,,829.6114,0
0,-183.0747532,127,,815.3936,1.6526
68,-183.0747532,66,,677.3598,0
52,-183.0747532,144,,606.8,3.8736
183,-183.0747532,94,,582.4646,0.3936
57,-183.0747532,61,,643.9596,3.0906
94,-183.6389281,0,,1078.3444,6.6944
174,-183.6389281,8,,514.9974,7.125
97,-183.6389281,5,,1444.0374,18.2686
103,-183.6389281,27,,674.1776,3.6674
143,-183.6389281,50,,615.032,4.5018
163,-183.6389281,70,,497.4768,0
162,-183.6389281,95,,707.8794,0
138,-183.6389281,110,,724.3972,0
107,-183.6389281,117,,649.37,0
97,-183.6389281,104,,635.0074,0
114,-183.6389281,93,,570.0828,0
121,-183.6389281,75,,510.262,0
178,-183.6389281,153,,507.0844,1.5288
148,-183.6389281,176,,709.425,0
7,-183.6389281,178,,662.8666,0
2,-183.6389281,168,,645.6964,0
17,-183.6389281,116,,631.071,2.8442
31,-183.6389281,41,,641.8022,3.9522
116,-183.6389281,146,,673.075,0
118,-183.6389281,17,,659.8898,0
149,-183.6389281,38,,645.7938,7.87
194,-183.6389281,154,,671.7834,9.2976
55,-183.6389281,167,,673.3608,0.6982
59,-183.6389281,96,,678.532,3.6784
83,-183.6389281,119,,772.2452,0
111,-183.6389281,175,,627,0
81,-183.6389281,156,,532.8962,0
97,-183.6389281,59,,860.4854,0.758
27,-183.6389281,142,,676.521,0
80,-183.6389281,66,,925.9268,0
70,-183.6389281,124,,657.8984,0.0894
61,-183.6389281,26,,718.5538,0
139,-183.6389281,58,,865.0684,0
137,-183.6389281,163,,654.5046,0
169,-183.6389281,131,,818.3886,0
0,-183.6389281,127,,811.682,0
68,-183.6389281,66,,682.7512,5.3914
52,-183.6389281,144,,598.4722,0
183,-183.6389281,94,,585.4978,3.0332
57,-183.6389281,61,,636.6642,0
94,-184.203103,0,,1099.0556,20.7112
174,-184.203103,8,,517.4806,2.4832
97,-184.203103,5,,1429.0686,0
103,-184.203103,27,,680.0202,5.8426
143,-184.203103,50,,612.1518,0
163,-184.203103,70,,500.7756,3.2988
162,-184.203103,95,,706.7142,0
138,-184.203103,110,,718.1572,0
107,-184.203103,117,,642.5264,0
97,-184.203103,104,,636.2234,1.216
114,-184.203103,93,,571.5708,1.488
121,-184.203103,75,,505.3048,0
178,-184.203103,153,,506.3306,0
148,-184.203103,176,,704.55,0
7,-184.203103,178,,655.8784,0
2,-184.203103,168,,641.5924,0
17,-184.203103,116,,630.2286,0
31,-184.203103,41,,639.2252,0
116,-184.203103,146,,679.2908,6.2158
118,-184.203103,17,,654.921,0
149,-184.203103,38,,639.4474,0
194,-184.203103,154,,667.6906,0
55,-184.203103,167,,668.9412,0
59,-184.203103,96,,675.8676,0
83,-184.203103,119,,759.3548,0
111,-184.203103,175,,618.7968,0
81,-184.203103,156,,530.4938,0
97,-184.203103,59,,862.7548,2.2694
27,-184.203103,142,,677.3792,0.8582
80,-184.203103,66,,921.961,0
70,-184.203103,124,,665.202,7.3036
61,-184.203103,26,,713.403,0
139,-184.203103,58,,853.6684,0
137,-184.203103,163,,654.4928,0
169,-184.203103,131,,813.8544,0
0,-184.203103,127,,813.8328,2.1508
68,-184.203103,66,,682.9484,0.1972
52,-184.203103,144,,600.9396,2.4674
183,-184.203103,94,,585.0604,0
57,-184.203103,61,,633.8404,0
94,-184.7672779,0,,1112.3778,13.3222
174,-184.7672779,8,,521.3138,3.8332
97,-184.7672779,5,,1426.4812,0
103,-184.7672779,27,,688.7124,8.6922
143,-184.7672779,50,,617.7572,5.6054
163,-184.7672779,70,,497.4856,0
162,-184.7672779,95,,707.0016,0.2874
138,-184.7672779,110,,724.9228,6.7656
107,-184.7672779,117,,634.2692,0
97,-184.7672779,104,,638.5022,2.2788
114,-184.7672779,93,,568.814,0
121,-184.7672779,75,,500.7192,0
178,-184.7672779,153,,514.421,8.0904
148,-184.7672779,176,,696.6528,0
7,-184.7672779,178,,659.2274,3.349
2,-184.7672779,168,,640.1654,0
17,-184.7672779,116,,633.098,2.8694
31,-184.7672779,41,,635.8482,0
116,-184.7672779,146,,675.184,0
118,-184.7672779,17,,652.1086,0
149,-184.7672779,38,,635.299,0
194,-184.7672779,154,,674.4168,6.7262
55,-184.7672779,167,,666.552,0
59,-184.7672779,96,,673.9176,0
83,-184.7672779,119,,764.7882,5.4334
111,-184.7672779,175,,614.5844,0
81,-184.7672779,156,,526.8432,0
97,-184.7672779,59,,860.8774,0
27,-184.7672779,142,,676.6402,0
80,-184.7672779,66,,919.9512,0
70,-184.7672779,124,,663.1698,0
61,-184.7672779,26,,711.719,0
139,-184.7672779,58,,845.0354,0
137,-184.7672779,163,,653.7928,0
169,-184.7672779,131,,812.7344,0
0,-184.7672779,127,,813.7082,0
68,-184.7672779,66,,698.4914,15.543
52,-184.7672779,144,,602.6288,1.6892
183,-184.7672779,94,,581.6208,0
57,-184.7672779,61,,629.3594,0
94,-185.3314528,0,,1117.9778,5.6
174,-185.3314528,8,,522.5222,1.2084
97,-185.3314528,5,,1422.8624,0
103,-185.3314528,27,,694.1506,5.4382
143,-185.3314528,50,,616.2376,0
163,-185.3314528,70,,498.7956,1.31
162,-185.3314528,95,,706.6748,0
138,-185.3314528,110,,728.5028,3.58
107,-185.3314528,117,,641.0226,6.7534
97,-185.3314528,104,,636.3956,0
114,-185.3314528,93,,567.238,0
121,-185.3314528,75,,502.231,1.5118
178,-185.3314528,153,,515.871,1.45
148,-185.3314528,176,,696.2972,0
7,-185.3314528,178,,663.7136,4.4862
2,-185.3314528,168,,640.7962,0.6308
17,-185.3314528,116,,631.7288,0
31,-185.3314528,41,,637.7606,1.9124
116,-185.3314528,146,,675.6794,0.4954
118,-185.3314528,17,,650.869,0
149,-185.3314528,38,,635.629,0.33
194,-185.3314528,154,,667.9976,0
55,-185.3314528,167,,662.0056,0
59,-185.3314528,96,,670.823,0
83,-185.3314528,119,,762.0024,0
111,-185.3314528,175,,611.5376,0
81,-185.3314528,156,,524.552,0
97,-185.3314528,59,,860.4096,0
27,-185.3314528,142,,683.3144,6.6742
80,-185.3314528,66,,916.522,0
70,-185.3314528,124,,663.4982,0.3284
61,-185.3314528,26,,712.7566,1.0376
139,-185.3314528,58,,839.0378,0
137,-185.3314528,163,,650.7976,0
169,-185.3314528,131,,815.6172,2.8828
0,-185.3314528,127,,813.3312,0
68,-185.3314528,66,,706.7486,8.2572
52,-185.3314528,144,,603.1374,0.5086
183,-185.3314528,94,,581.6042,0
57,-185.3314528,61,,631.8786,2.5192
94,-185.8956276,0,,1126.3222,8.3444
174,-185.8956276,8,,522.1666,0
97,-185.8956276,5,,1398.7062,0
103,-185.8956276,27,,703.2314,9.0808
143,-185.8956276,50,,613.7626,0
163,-185.8956276,70,,500.373,1.5774
162,-185.8956276,95,,699.6066,0
138,-185.8956276,110,,734.0942,5.5914
107,-185.8956276,117,,639.7414,0
97,-185.8956276,104,,638.8218,2.4262
114,-185.8956276,93,,572.0034,4.7654
121,-185.8956276,75,,509.0024,6.7714
178,-185.8956276,153,,523.1596,7.2886
148,-185.8956276,176,,690.75,0
7,-185.8956276,178,,666.4588,2.7452
2,-185.8956276,168,,631.6962,0
17,-185.8956276,116,,631.4942,0
31,-185.8956276,41,,638.9084,1.1478
116,-185.8956276,146,,669.7976,0
118,-185.8956276,17,,657.5126,6.6436
149,-185.8956276,38,,633.1114,0
194,-185.8956276,154,,679.4072,11.4096
55,-185.8956276,167,,666.0538,4.0482
59,-185.8956276,96,,668.7712,0
83,-185.8956276,119,,763.5,1.4976
111,-185.8956276,175,,609.4158,0
81,-185.8956276,156,,521.4862,0
97,-185.8956276,59,,861.124,0.7144
27,-185.8956276,142,,677.6688,0
80,-185.8956276,66,,916.4866,0
70,-185.8956276,124,,662.2052,0
61,-185.8956276,26,,709.2,0
139,-185.8956276,58,,843.534,4.4962
137,-185.8956276,163,,647.5642,0
169,-185.8956276,131,,812.3772,0
0,-185.8956276,127,,815.7836,2.4524
68,-185.8956276,66,,708.6658,1.9172
52,-185.8956276,144,,601.7446,0
183,-185.8956276,94,,579.7022,0
57,-185.8956276,61,,632.6118,0.7332
94,-186.4598025,0,,1140.2112,13.889
174,-186.4598025,8,,513.9082,0
97,-186.4598025,5,,1384.6438,0
103,-186.4598025,27,,716.6314,13.4
143,-186.4598025,50,,606.8858,0
163,-186.4598025,70,,502.5842,2.2112
162,-186.4598025,95,,702.8192,3.2126
138,-186.4598025,110,,731.6342,0
107,-186.4598025,117,,638.8902,0
97,-186.4598025,104,,641.3998,2.578
114,-186.4598025,93,,576.3104,4.307
121,-186.4598025,75,,511.0144,2.012
178,-186.4598025,153,,522.2058,0
148,-186.4598025,176,,696.2972,5.5472
7,-186.4598025,178,,673.4922,7.0334
2,-186.4598025,168,,639.2826,7.5864
17,-186.4598025,116,,628.5866,0
31,-186.4598025,41,,637.6354,0
116,-186.4598025,146,,681.0772,11.2796
118,-186.4598025,17,,654.248,0
149,-186.4598025,38,,625.8186,0
194,-186.4598025,154,,676.5406,0
55,-186.4598025,167,,661.3626,0
59,-186.4598025,96,,666.157,0
83,-186.4598025,119,,771.25,7.75
111,-186.4598025,175,,607.3846,0
81,-186.4598025,156,,515.195,0
97,-186.4598025,59,,861.1176,0
27,-186.4598025,142,,677.8612,0.1924
80,-186.4598025,66,,919.9586,3.472
70,-186.4598025,124,,665.1052,2.9
61,-186.4598025,26,,712.5972,3.3972
139,-186.4598025,58,,850.7264,7.1924
137,-186.4598025,163,,654.069,6.5048
169,-186.4598025,131,,812.56,0.1828
0,-186.4598025,127,,818.8198,3.0362
68,-186.4598025,66,,702.8802,0
52,-186.4598025,144,,608.5302,6.7856
183,-186.4598025,94,,576.8148,0
57,-186.4598025,61,,635.431,2.8192
94,-187.0239774,0,,1141.3612,1.15
174,-187.0239774,8,,514.6944,0.7862
97,-187.0239774,5,,1375.275,0
