Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39
387.392,730.692,744.176,1109.09,841.451,890.299,1264.237,1348.333,1146.413,1039.674,961.226,964.436,795.529,685.25,649.812,620.071,718.513,691.673,644.543,652.225,707.181,623.642,508.1,693.205,487.202,538.713,653.767,783.285,761.725,957.759,733.198,747.722,596.39,557.397,500.452,383.041,615.295,441.884,209.89
381.333,730.554,747.507,1117.218,850.52,893.773,1253.845,1347.897,1148.462,1026.985,964.974,954.955,784.058,685.734,640.917,619.55,712.217,694.952,646.179,649.529,705.172,617.576,509.706,691.938,481.567,532.338,652.414,777.788,767.014,968.343,727.967,748.199,602.507,554.421,491.61,385.226,604.473,444.125,212.449
377.088,723.131,752.022,1125.218,862.304,895.691,1241.701,1344.587,1149.615,1020.63,973.278,945.767,771.115,679.281,633.233,620.343,708.661,698.394,652.1,648.902,704.25,613.311,513.188,697.259,474.654,524.15,647.677,773.526,767.551,985.825,722.248,748.343,609.582,550.571,484.795,385.877,597.768,444.384,212.228
377.196,711.415,756.721,1126.677,871.029,899.113,1228.763,1333.81,1149.875,1020.362,981.774,937.113,761.375,670.477,628.06,618.907,709.583,701.558,661.857,649.255,700.353,610.748,516.894,703.679,467.654,515.175,639.955,769.219,763.435,1003.204,717.281,746.597,614.075,547.111,482.623,384.288,594.875,442.714,207.912
380.49,699.438,761.022,1119.165,872.304,905.938,1217.897,1315.389,1152.481,1023.761,984.391,930.474,755.971,663.047,624.902,613.136,714.322,704.673,671.264,649.02,689.474,610.026,518.525,705.116,462.279,506.225,629.872,766.613,756.514,1012.701,713.843,742.167,614,544.587,484.904,380.644,594.196,440.795,201.213
382.206,689.269,764.382,1106.203,866.902,914.072,1212.247,1295.484,1159.327,1028.312,978.739,925.391,753,656.984,621.662,603.264,719.904,706.462,675.8,646.941,670.871,609.854,517.125,701.339,459.029,498.388,617.962,768.102,749.899,1012.613,712.455,736.495,609.884,542.46,488.5,374.979,593.929,440.357,196.066
378.324,681.854,766.801,1093.714,859.157,918.722,1211.052,1282.008,1167.337,1033.478,968.896,919.338,750.462,650.258,617.496,591.314,724.209,703.49,673.979,642.431,649.448,607.49,513.444,698.116,457.385,493.663,607.286,772.796,746.29,1008.204,712.422,733.5,603.548,540.325,490.685,367.123,593.482,441.25,195.397
369.088,678.162,768.743,1084.173,851.608,916.495,1210.041,1277.929,1171.288,1039.587,960.965,912.008,749.135,641.547,613.624,581.057,727.504,694.087,666.936,636.569,632.336,601.205,509.469,700,456.721,493.788,603.308,776.883,746.058,1006.358,712.545,736.111,597.233,538.19,490.623,357.596,593.652,442.884,198.853
358.961,679.3,770.309,1075.669,844.706,909.227,1205.68,1280.46,1169.635,1046.558,958.33,906.526,751.087,632.172,611.97,576.621,730.817,680.808,656.5,631.549,624.129,593.066,506.5,705.321,457.452,498.7,609.038,776.92,746.529,1008.088,712.132,743.157,593.664,536.706,489.445,348.719,596.17,444.92,203.471
352.255,683.731,770.868,1066.594,839.863,902.969,1200.093,1285.96,1165.087,1052.812,960.617,907.579,757.029,625.211,613.256,580.414,734.243,669.346,644.736,629.716,625.06,587.523,505.188,709.839,459.337,506.038,620.805,772.526,744.268,1009.584,711.504,750.551,594.89,536.873,489.062,343.26,602.562,448.17,206.61
349.98,686.608,768.706,1058.015,841.176,902.907,1198.876,1292.849,1160.702,1058.341,965.226,917.188,764.606,622.57,617.173,591.636,738.496,663.721,633.707,633.157,633.069,587.848,506.212,711.634,461.615,512.963,631.233,765.796,739.109,1008.445,712.355,754.671,601.11,538.857,491.144,343.062,613.339,453.42,207.61
349.745,683.562,762.368,1053.263,851.48,907.536,1205.021,1300.381,1157.75,1065.043,968.304,933.526,769.875,624.016,622.594,606.086,744.844,664.654,626.35,642.471,645.957,594.662,510.6,712.009,464.231,517.875,635.842,759.964,733.957,1006.985,716.074,755.032,609.753,542.302,496.021,348,627.188,459.723,207.89
348.529,673.915,751.382,1055.233,868.373,911.784,1216.34,1306.437,1155.75,1075.073,967.287,952.774,771.115,628.375,628.353,618.75,754.357,669.673,625.014,655.569,662.103,606.841,517.95,712.58,468.587,521.4,635.797,757.358,731.986,1009.168,722.793,753.819,616.418,547.492,502.075,356.027,641.33,465,209.265
346.275,660.569,737.132,1065.211,884.755,912.897,1228.278,1310.476,1152.663,1087.312,962.609,970.767,770.712,634.555,632.872,627.136,765.73,676.721,630.514,667.99,679.966,621.126,525.794,713.705,476.048,524.963,634.233,759.562,733.848,1016.847,732.347,753.153,618.199,555.048,507.308,364.63,653.696,467.241,212.309
345.5,647.562,723.037,1082.767,894.657,914.918,1239.402,1314.682,1146.615,1097.029,957.8,985.038,773.01,642.758,635.406,632.414,777.409,685.115,640.964,675.657,697.371,632.132,531.05,715.33,486.25,529.175,632.105,767.825,738.812,1028.365,744.025,754.37,616.466,564.865,511.918,373.062,665.196,466.714,216.243
348.971,639.262,713.456,1104.368,898.422,924.835,1251.433,1321.492,1139.731,1099.319,956.243,995.647,780.74,653.078,637.03,636.55,788.33,695.692,653.65,677.755,711.767,636.709,532.969,717.688,497.26,533.1,629.361,782.898,746.761,1039.781,755.835,757.607,616.863,575.659,517.055,382.671,677.884,465.429,220.346
357.029,638.823,711.632,1124.045,900.382,944.691,1265.423,1329.341,1137.25,1093.101,956.878,1005.023,792.5,664.82,640.211,639.207,797.304,708.827,666.343,676.402,722.638,637.464,533.1,720.062,507.038,536.3,626.865,803.358,757.196,1046.029,764.512,762.759,624.918,586.175,523.699,394.822,692.438,465.964,225.162
367.314,646.369,717.287,1137.331,904.735,968.103,1279.371,1333.182,1142.769,1082.391,955.391,1015.233,804.683,675.844,647.571,638.979,802.861,722.538,677.571,674.5,732.147,640.781,534.525,721.741,514.462,539.188,626.722,825.956,768.565,1044.212,767.413,769,640.658,595.865,531.473,408.753,705.875,469.652,231.103
376.912,658.877,727.809,1145.353,911.853,983.536,1289.175,1329.619,1154.846,1073.674,948.809,1025.09,813.452,684.289,659.774,637.143,804.104,732.731,685.857,675.392,741.69,650.146,539.306,722.812,518.433,542.8,630.211,847.474,779.319,1036.285,764.678,774.569,657.562,604.532,538.979,421.445,713.902,476.125,237.493
384.618,672,740.316,1153.301,918.559,983.361,1291.907,1319.984,1169.163,1070.862,939.174,1030.722,817.163,689.859,674.835,637.479,801.496,736.404,691.236,681.245,749.345,662.344,547.506,723.946,518.75,547.263,638.008,866.146,789.138,1028.204,759.777,777.593,667.384,610.698,544.486,430.726,713.812,483.241,243.081
390.745,682.462,753.934,1163.662,921.549,970.062,1287.113,1309.341,1181.596,1073.717,932.026,1028.97,816.692,693.094,688.647,642.286,796.122,734.712,694.95,692.922,752.552,670.503,556.006,725.875,515.817,551.9,649.549,880.869,797.674,1025.92,757.083,778.468,667.74,612.81,546.432,436.63,707.5,487.714,247.581
393.627,688.838,768.074,1171.782,920.882,953.825,1276.763,1302.206,1189.038,1079.464,931.261,1020.519,814.442,694.492,696.594,649.5,789.957,731.817,697.636,708.461,751.026,671.437,561.006,729.107,510.548,556.325,663.466,890.599,803.986,1031.146,759.504,779.773,663.301,609.857,545.315,440.411,700.018,487.634,251.882
390.735,691.377,780.426,1170.917,919.216,944.227,1263.01,1300.135,1189.49,1085.101,935.487,1009.301,812.788,694.664,695.271,654.521,785.635,731.096,698.686,724.275,746.94,667.576,560.731,734.179,503.683,558.787,675.88,894.117,806.007,1041.248,766.835,783.574,661.178,602.817,543.76,443.37,694.554,483.705,255.434
381.853,690.185,787.221,1160.195,918.02,943.876,1247.237,1301.516,1184.538,1088.138,941.33,999.301,812.538,694.664,685.158,654.307,785.939,733.433,697.271,736.637,741.112,663.636,556.956,740.902,495.635,557.362,683.579,890.65,802.13,1052.701,775.851,789.458,664.294,594.746,545.178,445.473,691.009,479.286,256.853
372.245,685.823,787.324,1145.556,914.735,948.845,1231.783,1304.468,1179.894,1086.478,946.957,992.617,812.433,695.055,670.556,650.05,791.374,737.087,695.014,742.441,733.629,660.861,552.463,747.268,486.856,552.75,685.835,881.029,792.949,1062.547,783.008,795.065,669.842,589.135,550.164,445.164,687.938,477.661,255.721
368.284,680.715,784.735,1133.023,905.559,953.856,1221.309,1307.056,1178.74,1077.848,952.548,989.391,810.442,693.969,656.85,645.4,798.765,739.673,694.379,739.755,726.353,656.921,547.556,750.17,479.115,548.537,684.902,868.832,781.884,1068.818,786.603,798.116,673.349,587.913,556.281,440.007,685.821,479.554,253.522
371.304,677.846,784.206,1123.571,890.755,956.969,1219.701,1305.77,1179.548,1062.254,957.53,989.158,805.837,688.688,647.045,643.957,803.948,738.24,696.914,728.647,721.888,650.007,541.6,748.964,475.933,546.812,683.782,858.693,774.348,1069.599,787.19,796.995,673.397,590.452,560.63,429.103,686.598,483.42,251.456
376.098,678.146,786.794,1115.617,876.186,960.134,1224.65,1297.96,1180.154,1044.427,961.809,990.211,800.385,679.062,641.158,646.643,805.435,733.442,701.779,712.441,721.112,641.748,535.519,746.625,479.885,546.175,684.316,854.277,774.188,1064.511,786.554,791.523,671.404,594.69,562.589,415.897,690.67,486.982,249.456
376.01,679.608,789.206,1109.925,868.725,966.557,1228.804,1285.413,1182.423,1031.833,966.591,990.526,796.433,669.477,638.06,651.429,806.261,729.317,706.536,697.186,721.353,635.914,532.912,746.321,489.24,544.487,686.579,856.489,780.152,1054.54,786.562,783.13,669.247,598.135,563.089,405.171,695.482,488.911,247.507
369.912,680.446,786.853,1109.398,870.441,976.351,1226.526,1274.119,1189.413,1028.688,973.696,988.504,794.135,664.68,637.662,655.3,810.087,729.673,709.557,688.451,719.526,634.583,536.388,748.018,498.904,541.4,688.835,863.161,786.493,1040.978,788.645,774.343,666.527,597.905,562.87,399.61,697.768,488.857,246.522
363.108,681.708,778.132,1116.429,877.833,986.093,1219.196,1268.627,1199,1032.362,981.035,983.955,791.567,666.516,640.699,656.5,817.443,734.471,710.243,687.99,716.198,637.272,544.669,749,505.433,538.537,689.496,869.796,787.522,1024.65,791.744,767.417,662.548,592.389,561.61,398.267,696.438,487.589,246.691
362.549,685.562,764.772,1130.707,885.725,992.701,1214,1269.579,1203.519,1037.529,983.67,976.895,786.769,672.312,646.797,655.643,825.278,738.962,708.614,692.412,715.724,642.172,552.4,746.366,508.452,538.213,688.195,870.642,783.051,1006.876,792.62,764.176,657.486,583.087,559.048,398.726,693.554,486.812,246.654
370.922,692.192,750.64,1147.624,890.618,996.237,1216.32,1274.921,1197.981,1041.652,980.922,967.737,780.375,678.445,654.241,654.55,828.861,738.356,704.1,696.157,721.647,647.417,553.537,739.991,508.769,541.838,686.692,862.314,777.384,991.387,788.859,765.176,652.24,574.127,555.706,399.658,692.545,488.027,244.537
386.01,700.8,739.25,1160.902,890.559,998.093,1226.598,1280.659,1186.808,1046.159,979.887,957.835,775,683.797,660.617,654.514,825.922,732.125,697.05,694.627,732.06,651.179,546.106,732.054,506.856,548,687.293,847.358,774.464,983.701,780.843,769.282,647.781,569.516,552.699,400.651,694.75,490.714,239.596
402.853,711.285,732.926,1166,885.627,998.804,1242.134,1281.905,1179.317,1052.819,989.139,950.466,772.49,690.328,664.361,655.964,818.13,722.981,688.743,687.196,740.595,651.51,534.431,725.938,502.856,552.838,690.827,832.985,774.355,987.343,770.43,774.421,644.253,569.651,550.288,401.226,697.652,493.295,232.971
416.52,724.354,731.529,1162.602,876.843,999.392,1260.917,1275.484,1180.423,1061.123,1007.974,948.827,773.115,699.961,664.97,657.679,808.487,714.596,681.129,676.814,740.974,646.675,525.806,723.33,498.24,552.963,695.842,825.942,775.043,1000.044,759,777.398,640.774,572.413,547.952,400.692,696.571,494.241,226.441
423.216,738.338,733.757,1153.94,866.755,1002,1280.175,1263.262,1186.75,1068.13,1026.165,953.774,776.288,711.188,662.113,656.793,798.957,708.663,674.971,668.314,732.578,636.464,524.5,723.562,494.99,548.625,699.511,827.307,774.514,1013.839,748.289,775.806,635.808,574.857,545.171,399.11,688.17,492.554,221.64
421.265,749.338,737.037,1142.947,858.922,1007.742,1293.66,1251.865,1192.567,1071.362,1033.165,962.782,780.327,717.977,656.812,651.086,790.078,704.962,670.764,665.059,719.914,622.775,528.688,724.339,494.24,542.925,699.06,831.606,771.13,1020.964,740.843,768.866,628.151,575.651,541.808,397.144,672.545,488.312,218.853
411.706,753.892,739.515,1129.85,856.647,1013.371,1295.206,1247.262,1194.981,1070.674,1025.904,970.571,783.067,714.883,652.293,642.107,782.287,701.356,668.914,668.176,708.069,609.722,533.194,723.188,495.115,539.338,693.684,832.533,764.399,1018.832,738.959,758.833,618.123,574.532,537.548,394.904,653.938,483.08,217.037
398.569,752.138,740.235,1113.887,861.029,1013.216,1285.454,1249.984,1193.019,1067.659,1008.574,972.098,783.481,702.062,652.654,633.893,776.348,695.663,668.607,676.118,698.621,600.298,534.787,719.277,495.385,538.938,684.474,827.496,756.79,1010.321,742.322,749.167,607.767,572.024,531.466,392.452,639.045,478.732,214.787
386.951,747.954,739.169,1096.782,870.461,1004.402,1272.196,1255.452,1185.115,1063.971,987.104,965.083,782.423,685.531,658.992,629.586,771.687,687.788,667.029,685.441,691.034,596.483,533.963,713.902,493.067,539.963,673.985,818.255,752.29,1000.46,748.521,742.801,599.432,569.508,523.452,390.329,632.304,475.455,211.515
379.99,746.385,737.831,1083.263,881.314,990.979,1263.536,1258.318,1170.865,1060.471,966.461,951.421,781.269,672.375,666.782,628.471,765.548,680.087,662.307,692.549,684.733,599.026,533.469,708.348,488.096,540.537,664.135,808.015,753.051,992.599,754.364,740.157,594.89,568.381,513.274,389.377,633.062,471.098,208.272
377.549,749.169,737.875,1076.271,889.824,981.247,1262.103,1256.325,1151.404,1056.92,949.417,936.474,780.519,665.164,670.564,627.5,757.052,675.49,655.771,695.49,679.086,607.066,535.088,703.33,482.74,541.075,655.429,798.985,756.471,987.38,756.19,739.389,595.452,568.333,502.658,389.829,636.839,464.446,207.221
377.461,753.354,739.176,1074.474,892.853,981.134,1262.701,1250.619,1130.712,1052.362,937.287,925.481,780.163,662.531,668.947,624.229,750.461,676.019,651.464,694.049,673.181,617.238,538.25,698.812,478.558,543.475,647.105,792.511,758.435,983.788,751.422,737.681,601.308,567.492,494.322,390.26,638.446,457.107,209.221
377.412,754.423,739,1074.519,889.441,988.495,1259.186,1243.968,1114.25,1045.739,929.304,920.872,780.173,662.078,664.88,618.65,751.235,680.577,651.95,689.363,666.405,624.424,540.106,695.33,474.413,548.575,639.068,789.109,757.645,980.453,739.926,732.607,611.027,564.357,490.829,388.123,635.482,452.018,212.765
376.627,749.238,734.559,1074.038,880.265,995.309,1250.072,1238.635,1106.327,1037.152,923.922,922.135,779.971,663.219,660.752,612.514,758.548,685.942,655.521,683.627,660.138,625.378,537.7,694.357,468.587,554.162,631.699,788.27,756.254,977.197,725.372,723.389,621.24,559.698,492.74,382.781,628.812,450.027,215.559
374.755,738.469,726.044,1071.865,867.255,993.701,1239.247,1235.397,1107.962,1026.775,920.939,926.474,777.5,665.93,656.887,608.707,765.365,688.529,657.6,679.118,655.948,621.146,529.987,697.116,462.077,557.362,625.459,787.766,755.174,973.723,713.05,711.616,627.726,554.127,497.281,375.623,621.375,449.509,216.721
370.657,725.008,716.669,1066.744,852.127,980.629,1231.567,1232.73,1115.221,1013.949,921.2,931.075,771.202,669.297,653.068,608.329,765.487,687.058,655.25,676.314,653.845,615.682,518.956,702.384,457.913,557.1,620.669,785.686,752.181,970,706.603,700.199,628.26,547.206,500.89,369.068,615.366,448.33,217.103
363.686,712.231,710.051,1058.308,837.147,958.722,1230.907,1228.421,1121.067,999.783,924.678,934.248,761.663,670.578,649.376,610.493,759.252,683.644,649.55,672.755,653.328,612.616,507.712,705.848,458.75,555.438,618.278,781.956,745.217,966.752,705.653,691.768,623.774,537.944,500.349,364.082,610.598,445.571,217.64
354.549,702.531,707.846,1049.353,824.235,934.546,1239.577,1221.968,1119.442,989.123,927.948,935.293,752.183,666.203,645.135,614.207,751.174,681.529,644.314,665.804,653.276,612.477,499.087,703.911,464.067,554.612,618.895,778.073,735.442,964.701,707.636,687.546,616.267,527.429,494.664,360.644,606.036,442.098,218.537
346.157,695.977,710.346,1044.436,814.294,914.732,1256.021,1215.111,1110.385,987.623,926.722,933.872,746.856,655.102,638.752,618.771,745.252,681.481,643.1,655.284,651.121,613.603,494.744,697.973,470.51,555.075,621.436,773.803,726.486,963.226,709.926,687.616,606.849,519.111,485.63,358.815,601.634,439.571,219.515
340.804,689.9,716.368,1045.895,807.716,902.072,1272.289,1210.722,1100.058,996.058,920.435,930.218,746.981,641.258,629.511,621.579,742.904,681.779,647.607,644.451,643.879,614.053,494.806,693.241,474.24,554.5,623.06,767.248,720.37,959.854,712.099,690.551,596.027,515.952,477.219,358.966,597.777,438.312,220.449
338.745,681.738,724.301,1051.323,806.51,895.113,1278.103,1210.373,1094.769,1009.225,912.522,924.684,750.106,631.602,619.308,618.536,743.687,679.952,657.036,636.931,630.991,613.622,497.481,692.134,474.442,548.975,621.338,757.175,716.051,952.088,714.826,693.741,585.014,517.548,473.575,361.61,593.777,436.812,221.934
338.275,672.154,732.566,1055.158,813.49,890.701,1268.155,1212.452,1094.558,1020.399,907.2,918.865,751.548,630.328,612.128,608.336,745.47,674.49,667.65,634.02,616,612.596,500.312,691.589,472.279,537.125,616.526,746.095,711.217,938.569,718.091,694.944,576.103,520.611,476.384,366.486,587.723,434.179,223.89
338.598,664.846,741.051,1053.353,828.235,886.237,1246.083,1213.413,1095.019,1025.5,905.922,915.045,749.26,635.656,610.737,595.886,744.678,665.077,673.707,634.353,604.422,610.536,502.1,687.08,470.269,521.112,611.195,739.007,705.261,920.182,721.554,694.514,571.034,523.587,483.603,372.432,579.527,431.018,225.5
340.314,663.262,750.103,1045.91,845.843,881.258,1220.907,1211.341,1093.51,1024.362,908.209,915.241,745.625,641.594,614.549,588.207,739.096,652.269,671.436,636.127,600.966,606.609,502.756,678.536,469.24,505.038,608.699,740,699.739,901.212,725.388,694.435,570.76,527.206,491.048,377.24,571.929,428.705,225.162
344.069,667.031,759.029,1036.977,859.784,877.515,1201.144,1207.96,1092.885,1019.957,912.513,919.925,746.346,642.555,621.579,588.429,730.626,639.519,661.5,638.843,606.371,600.94,502.312,670.125,468.846,491.925,610.669,748.496,696.246,888.701,730.041,696.782,575.548,533.119,496.116,379.527,568.268,428.232,222.235
349.284,673.446,766.721,1031.752,866.451,877.186,1191.65,1206.825,1097.788,1016.558,917.322,927.444,755.096,637.445,631.113,594.886,724.113,632.154,648.914,643.029,617.155,595.457,500.688,666.08,468.067,483.212,616.173,760.058,696.203,888.518,734.273,702.38,585.452,541.817,500,380.226,570.241,430.098,217.529
355.422,680.046,772.993,1033.421,867.363,881.443,1194.598,1210.325,1109.202,1017.964,921.817,935.323,770.24,630.906,643.729,604.736,723.026,633.981,640.029,648.039,628.319,593.47,498.675,668.83,467.471,479.638,622.947,771.007,701.007,902.161,734.727,711.611,599.247,552.587,505.267,382.164,579.384,435.286,213.463
362.608,685.662,778.787,1040.97,866.735,890.938,1209.68,1218.032,1123.913,1025.29,926.174,941.271,786.452,630.219,658.737,616.036,727.748,644.394,638.236,652.716,637.302,597.642,497.962,677.83,468.779,482.025,629.173,780.876,711.978,925.788,728.992,724.236,614.473,565.571,513.616,387.719,597.17,444.321,211.669
