Points0,Points1,Points2,cell,,,comm0,proc_300_cor7,proc_300_cor9,intensity
18.48,29.49033977,13.794,125,,,1,17,80,11753
19.008,29.49033977,10.131,126,,,1,17,80,9775
19.14,29.49033977,10.824,127,,,0,17,80,9487.8
19.305,29.49033977,4.554,128,,,2,17,80,9317.3
19.239,29.49033977,8.613,129,,,0,17,80,9991.2
19.272,29.49033977,16.896,130,,,2,17,80,7841.5
19.338,29.49033977,16.038,131,,,2,18,5,7255.8
20.031,29.49033977,5.775,132,,,2,18,5,9875
20.163,29.49033977,8.811,133,,,0,18,5,9861.4
20.229,29.49033977,10.395,134,,,0,18,5,9649.4
20.691,29.49033977,13.134,135,,,1,18,5,9640.6
20.856,29.49033977,3.465,136,,,2,18,5,8861.4
20.889,29.49033977,16.632,137,,,2,18,5,6131.1
21.12,29.49033977,6.237,138,,,2,18,5,8042.4
22.308,29.49033977,10.461,139,,,1,20,5,7946.5
0.165,29.48034644,12.441,1,,,0,20,5,10800
0.132,29.48034644,5.841,2,,,0,20,5,9098.6
0.264,29.48034644,3.663,3,,,0,20,5,8216.4
0.396,29.48034644,9.537,4,,,1,20,5,12394
0.594,29.48034644,6.105,5,,,0,20,5,9044.4
0.66,29.48034644,1.518,6,,,1,20,5,9734.2
0.825,29.48034644,16.533,7,,,0,20,5,8627.6
0.891,29.48034644,4.356,8,,,0,20,5,9931.2
0.891,29.48034644,2.508,9,,,0,20,5,8682.8
0.99,29.48034644,8.283,10,,,0,20,5,10901
1.023,29.48034644,11.22,11,,,0,25,5,11909
1.188,29.48034644,8.91,12,,,1,25,5,10981
1.353,29.48034644,16.434,13,,,0,25,5,9062.3
1.419,29.48034644,7.557,14,,,0,25,5,10053
1.782,29.48034644,12.804,15,,,0,25,5,10685
2.211,29.48034644,1.023,16,,,1,25,5,8769.5
2.211,29.48034644,9.768,17,,,1,25,5,12294
2.508,29.48034644,13.035,18,,,0,6,5,11751
2.442,29.48034644,7.392,19,,,0,6,5,9895.8
2.475,29.48034644,2.772,20,,,0,6,5,8323
2.64,29.48034644,1.551,21,,,1,6,5,9360
2.772,29.48034644,8.382,22,,,1,6,5,10608
2.805,29.48034644,10.461,23,,,1,6,5,12828
3.531,29.48034644,16.797,24,,,0,6,5,9442.3
3.465,29.48034644,8.019,25,,,1,6,5,11089
3.762,29.48034644,7.128,26,,,1,6,5,12047
3.663,29.48034644,4.785,27,,,1,6,5,10074
3.861,29.48034644,12.276,28,,,0,6,5,11660
3.828,29.48034644,7.92,29,,,1,6,5,12240
4.125,29.48034644,5.511,30,,,1,6,5,10672
4.158,29.48034644,0.462,31,,,0,6,5,8647.7
4.29,29.48034644,13.959,32,,,0,6,5,11149
4.356,29.48034644,9.702,33,,,1,6,5,11077
4.587,29.48034644,11.781,34,,,1,6,5,10946
4.785,29.48034644,10.164,35,,,0,6,5,10731
4.917,29.48034644,11.22,36,,,1,6,5,11455
4.983,29.48034644,0.759,37,,,1,6,5,8932.6
5.016,29.48034644,5.412,38,,,1,6,5,10230
5.214,29.48034644,12.441,39,,,0,6,5,11111
5.313,29.48034644,11.715,40,,,0,6,5,11017
5.346,29.48034644,7.227,41,,,0,6,5,10971
5.478,29.48034644,10.725,42,,,1,6,5,12308
5.577,29.48034644,9.108,43,,,0,6,5,10864
5.709,29.48034644,4.158,44,,,1,6,5,9450.5
5.676,29.48034644,5.94,45,,,1,6,5,12259
5.775,29.48034644,4.62,46,,,0,6,5,9800
5.907,29.48034644,15.345,47,,,1,6,5,10778
6.006,29.48034644,7.953,48,,,0,6,5,10848
6.138,29.48034644,11.88,49,,,0,6,5,11789
6.072,29.48034644,4.983,50,,,0,6,5,11856
6.336,29.48034644,13.002,51,,,1,6,5,11534
6.567,29.48034644,4.587,52,,,1,6,5,10690
6.798,29.48034644,8.085,53,,,0,6,5,11427
6.666,29.48034644,3.234,54,,,1,6,0,10198
6.765,29.48034644,10.626,55,,,1,6,0,10948
6.831,29.48034644,14.091,56,,,1,6,0,10889
6.93,29.48034644,15.081,57,,,0,6,0,9588.9
7.095,29.48034644,3.234,58,,,1,6,0,10059
7.095,29.48034644,11.319,59,,,1,6,0,11015
7.326,29.48034644,5.775,60,,,1,6,0,10775
7.59,29.48034644,10.527,61,,,1,6,0,11290
7.722,29.48034644,8.184,62,,,0,6,0,10537
7.689,29.48034644,11.748,63,,,1,6,0,11196
7.689,29.48034644,16.401,64,,,0,6,0,8101.4
7.887,29.48034644,12.837,65,,,1,6,0,11114
8.085,29.48034644,4.62,66,,,0,6,0,9317.1
8.25,29.48034644,5.544,67,,,1,6,0,11580
8.415,29.48034644,7.392,68,,,0,6,0,12015
8.646,29.48034644,9.339,69,,,0,6,0,11061
8.547,29.48034644,8.217,70,,,1,6,0,11347
8.514,29.48034644,3.993,71,,,1,6,0,9205.1
8.712,29.48034644,1.716,72,,,1,6,0,8112.9
8.646,29.48034644,5.214,73,,,1,6,0,10429
9.075,29.48034644,7.491,74,,,1,6,0,12265
9.075,29.48034644,12.012,75,,,0,6,0,11716
9.042,29.48034644,10.461,76,,,1,6,0,13284
9.141,29.48034644,13.035,77,,,0,6,0,10388
9.405,29.48034644,4.719,78,,,1,6,0,9465.9
9.867,29.48034644,3.927,79,,,1,6,0,8958.8
9.867,29.48034644,6.765,80,,,1,6,0,11172
10.329,29.48034644,4.455,81,,,1,6,0,10011
10.56,29.48034644,0.891,82,,,0,6,0,7884.3
10.923,29.48034644,3.531,83,,,1,6,0,9870.1
10.956,29.48034644,7.59,84,,,1,6,0,11150
11.451,29.48034644,9.438,85,,,0,6,0,11252
11.484,29.48034644,4.257,86,,,1,6,0,10188
11.682,29.48034644,16.335,87,,,1,6,0,8725.1
11.715,29.48034644,6.204,88,,,1,6,0,10894
11.814,29.48034644,5.412,89,,,1,6,0,10320
12.243,29.48034644,10.725,90,,,1,6,0,11051
12.507,29.48034644,5.61,91,,,1,17,0,10175
12.705,29.48034644,3.729,92,,,0,17,0,8829.1
12.837,29.48034644,5.082,93,,,0,17,0,10157
12.87,29.48034644,1.353,94,,,1,17,0,8256.1
13.332,29.48034644,7.656,95,,,1,17,0,10805
13.299,29.48034644,14.52,96,,,1,17,0,9906.2
13.563,29.48034644,16.863,97,,,0,17,0,7951.2
13.53,29.48034644,10.098,98,,,1,17,0,13886
13.629,29.48034644,9.372,99,,,1,17,0,11901
13.728,29.48034644,10.791,100,,,1,17,0,11713
13.893,29.48034644,5.082,101,,,0,17,0,9390.4
13.959,29.48034644,6.468,102,,,1,17,0,10364
14.454,29.48034644,0.726,103,,,2,17,0,7827.8
14.388,29.48034644,4.29,104,,,1,17,0,9660.3
14.388,29.48034644,14.355,105,,,1,17,0,9092.7
14.652,29.48034644,10.626,106,,,1,17,0,12460
14.751,29.48034644,8.58,107,,,1,17,0,10958
15.279,29.48034644,8.91,108,,,1,17,0,10963
15.477,29.48034644,7.26,109,,,0,17,0,10203
15.576,29.48034644,8.712,110,,,1,17,0,10758
15.642,29.48034644,9.537,111,,,1,17,0,10863
15.873,29.48034644,12.606,112,,,1,17,0,10417
16.401,29.48034644,4.356,113,,,1,17,0,9232.8
16.368,29.48034644,10.923,114,,,1,17,0,12075
16.599,29.48034644,9.24,115,,,1,17,0,10955
16.83,29.48034644,10.032,116,,,1,17,0,11011
16.929,29.48034644,7.722,117,,,2,0,0,11076
16.929,29.48034644,6.237,118,,,1,0,0,10613
17.391,29.48034644,6.996,119,,,2,0,0,10218
17.919,29.48034644,9.108,120,,,1,0,0,10884
18.117,29.48034644,16.896,121,,,1,0,0,7971.4
18.084,29.48034644,8.481,122,,,1,0,0,10582
18.381,29.48034644,7.326,123,,,2,0,0,11130
18.645,29.48034644,7.722,124,,,1,3,0,9532.5
18.48,29.48034644,13.794,125,,,1,3,0,11778
19.008,29.48034644,10.131,126,,,1,3,0,9850
19.14,29.48034644,10.824,127,,,0,3,0,9463.4
19.305,29.48034644,4.554,128,,,2,3,0,9432.7
19.239,29.48034644,8.613,129,,,0,3,0,10009
19.272,29.48034644,16.896,130,,,2,3,0,7951.2
19.338,29.48034644,16.038,131,,,0,3,0,7302.3
20.031,29.48034644,5.775,132,,,2,3,0,9887.5
20.163,29.48034644,8.811,133,,,0,3,0,9951.8
20.229,29.48034644,10.395,134,,,1,3,0,9662.3
20.691,29.48034644,13.134,135,,,1,3,0,9656.2
20.856,29.48034644,3.465,136,,,2,3,0,8867.5
20.889,29.48034644,16.632,137,,,2,3,0,6098.4
21.12,29.48034644,6.237,138,,,2,3,0,8054.5
22.308,29.48034644,10.461,139,,,1,3,0,7951.9
0.165,29.4703531,12.441,1,,,0,3,0,10777
0.132,29.4703531,5.841,2,,,0,3,0,9098.6
0.264,29.4703531,3.663,3,,,0,3,0,8156.7
0.396,29.4703531,9.537,4,,,1,3,0,12385
0.594,29.4703531,6.105,5,,,0,3,0,9066.7
0.66,29.4703531,1.518,6,,,2,3,0,9815.3
0.825,29.4703531,16.533,7,,,0,3,0,8572.4
0.891,29.4703531,4.356,8,,,0,3,0,9900
0.891,29.4703531,2.508,9,,,0,3,0,8744.8
0.99,29.4703531,8.283,10,,,1,3,0,10894
1.023,29.4703531,11.22,11,,,0,3,0,11813
1.188,29.4703531,8.91,12,,,2,3,0,11032
1.353,29.4703531,16.434,13,,,0,3,0,9090
1.419,29.4703531,7.557,14,,,0,3,0,10059
1.782,29.4703531,12.804,15,,,0,3,0,10690
2.211,29.4703531,1.023,16,,,1,3,0,8803
2.211,29.4703531,9.768,17,,,1,3,0,12289
2.508,29.4703531,13.035,18,,,0,3,0,11767
2.442,29.4703531,7.392,19,,,0,3,0,9881.9
2.475,29.4703531,2.772,20,,,0,3,0,8354
2.64,29.4703531,1.551,21,,,1,3,0,9428
2.772,29.4703531,8.382,22,,,1,3,0,10636
2.805,29.4703531,10.461,23,,,1,3,0,12811
3.531,29.4703531,16.797,24,,,0,3,0,9451.9
3.465,29.4703531,8.019,25,,,1,3,0,11089
3.762,29.4703531,7.128,26,,,1,3,0,12060
3.663,29.4703531,4.785,27,,,1,3,0,10074
3.861,29.4703531,12.276,28,,,0,3,0,11642
3.828,29.4703531,7.92,29,,,1,3,0,12250
4.125,29.4703531,5.511,30,,,1,3,0,10573
4.158,29.4703531,0.462,31,,,0,3,0,8625
4.29,29.4703531,13.959,32,,,0,3,0,11104
4.356,29.4703531,9.702,33,,,1,3,0,11183
4.587,29.4703531,11.781,34,,,0,3,0,10964
4.785,29.4703531,10.164,35,,,2,3,0,10648
4.917,29.4703531,11.22,36,,,1,3,0,11429
4.983,29.4703531,0.759,37,,,1,3,0,8973.8
5.016,29.4703531,5.412,38,,,0,3,0,10338
5.214,29.4703531,12.441,39,,,0,3,0,11083
5.313,29.4703531,11.715,40,,,0,3,0,11000
5.346,29.4703531,7.227,41,,,0,14,0,10982
5.478,29.4703531,10.725,42,,,1,14,0,12296
5.577,29.4703531,9.108,43,,,0,14,0,10822
5.709,29.4703531,4.158,44,,,2,14,0,9522.5
5.676,29.4703531,5.94,45,,,1,14,0,12219
5.775,29.4703531,4.62,46,,,0,14,0,9737.5
5.907,29.4703531,15.345,47,,,1,14,0,10756
6.006,29.4703531,7.953,48,,,0,14,0,10882
6.138,29.4703531,11.88,49,,,0,14,0,11766
6.072,29.4703531,4.983,50,,,0,14,0,11856
6.336,29.4703531,13.002,51,,,1,3,0,11610
6.567,29.4703531,4.587,52,,,1,3,0,10680
6.798,29.4703531,8.085,53,,,0,3,0,11423
6.666,29.4703531,3.234,54,,,1,3,0,10154
6.765,29.4703531,10.626,55,,,1,3,27,10928
6.831,29.4703531,14.091,56,,,1,3,27,10903
6.93,29.4703531,15.081,57,,,0,18,27,9444.4
7.095,29.4703531,3.234,58,,,1,18,27,10026
7.095,29.4703531,11.319,59,,,1,14,27,10961
7.326,29.4703531,5.775,60,,,1,14,27,10743
7.59,29.4703531,10.527,61,,,1,14,27,11316
7.722,29.4703531,8.184,62,,,0,14,27,10581
7.689,29.4703531,11.748,63,,,1,14,27,11250
7.689,29.4703531,16.401,64,,,0,3,27,8106.3
7.887,29.4703531,12.837,65,,,1,3,27,11250
8.085,29.4703531,4.62,66,,,0,3,27,9329.3
8.25,29.4703531,5.544,67,,,1,3,27,11661
8.415,29.4703531,7.392,68,,,0,3,79,11977
8.646,29.4703531,9.339,69,,,0,3,79,11070
8.547,29.4703531,8.217,70,,,1,3,79,11324
8.514,29.4703531,3.993,71,,,1,3,79,9269.2
8.712,29.4703531,1.716,72,,,2,3,79,8150.5
8.646,29.4703531,5.214,73,,,1,3,79,10400
9.075,29.4703531,7.491,74,,,1,3,79,12269
9.075,29.4703531,12.012,75,,,0,3,79,11667
9.042,29.4703531,10.461,76,,,1,3,79,13298
9.141,29.4703531,13.035,77,,,0,3,79,10372
9.405,29.4703531,4.719,78,,,1,3,19,9409.1
9.867,29.4703531,3.927,79,,,1,3,19,8964.7
9.867,29.4703531,6.765,80,,,1,3,19,11130
10.329,29.4703531,4.455,81,,,1,3,19,9951.6
10.56,29.4703531,0.891,82,,,0,18,19,7958.7
10.923,29.4703531,3.531,83,,,1,18,19,9853.1
10.956,29.4703531,7.59,84,,,1,18,19,11102
11.451,29.4703531,9.438,85,,,0,18,19,11177
11.484,29.4703531,4.257,86,,,1,18,19,10239
11.682,29.4703531,16.335,87,,,1,18,19,8707.6
11.715,29.4703531,6.204,88,,,1,18,19,10944
11.814,29.4703531,5.412,89,,,1,18,19,10288
12.243,29.4703531,10.725,90,,,0,18,19,11021
12.507,29.4703531,5.61,91,,,1,18,19,10308
12.705,29.4703531,3.729,92,,,0,18,19,8871.8
12.837,29.4703531,5.082,93,,,0,18,19,10139
12.87,29.4703531,1.353,94,,,2,18,19,8280.5
13.332,29.4703531,7.656,95,,,1,18,19,10759
13.299,29.4703531,14.52,96,,,1,18,19,9979.2
13.563,29.4703531,16.863,97,,,1,18,19,7926.8
13.53,29.4703531,10.098,98,,,1,18,19,13886
13.629,29.4703531,9.372,99,,,1,18,19,11913
13.728,29.4703531,10.791,100,,,1,18,19,11780
13.893,29.4703531,5.082,101,,,0,18,19,9324.6
13.959,29.4703531,6.468,102,,,1,18,19,10364
14.454,29.4703531,0.726,103,,,2,18,19,7833.3
14.388,29.4703531,4.29,104,,,2,3,19,9647.4
14.388,29.4703531,14.355,105,,,2,3,19,9079.5
14.652,29.4703531,10.626,106,,,1,3,19,12504
14.751,29.4703531,8.58,107,,,1,3,19,10934
15.279,29.4703531,8.91,108,,,1,3,19,10915
15.477,29.4703531,7.26,109,,,0,3,19,10180
15.576,29.4703531,8.712,110,,,1,3,19,10824
15.642,29.4703531,9.537,111,,,1,3,19,10815
15.873,29.4703531,12.606,112,,,1,3,19,10417
16.401,29.4703531,4.356,113,,,2,3,19,9215.5
16.368,29.4703531,10.923,114,,,1,3,19,12112
16.599,29.4703531,9.24,115,,,1,3,19,10970
16.83,29.4703531,10.032,116,,,1,3,19,11011
16.929,29.4703531,7.722,117,,,2,3,19,11048
16.929,29.4703531,6.237,118,,,2,3,19,10605
17.391,29.4703531,6.996,119,,,2,3,19,10188
17.919,29.4703531,9.108,120,,,2,3,19,10884
18.117,29.4703531,16.896,121,,,1,3,19,7961.9
18.084,29.4703531,8.481,122,,,1,3,19,10529
18.381,29.4703531,7.326,123,,,2,3,19,11109
18.645,29.4703531,7.722,124,,,2,3,19,9545.5
18.48,29.4703531,13.794,125,,,1,3,19,11765
19.008,29.4703531,10.131,126,,,2,3,19,9737.5
19.14,29.4703531,10.824,127,,,1,3,19,9495.9
19.305,29.4703531,4.554,128,,,2,3,19,9403.8
19.239,29.4703531,8.613,129,,,2,3,19,9982.3
19.272,29.4703531,16.896,130,,,2,3,19,7890.2
19.338,29.4703531,16.038,131,,,0,3,19,7255.8
20.031,29.4703531,5.775,132,,,2,3,19,9875
20.163,29.4703531,8.811,133,,,0,3,19,9915.7
20.229,29.4703531,10.395,134,,,0,3,19,9636.4
20.691,29.4703531,13.134,135,,,0,3,19,9546.9
20.856,29.4703531,3.465,136,,,2,3,19,8879.5
20.889,29.4703531,16.632,137,,,2,3,19,6098.4
21.12,29.4703531,6.237,138,,,2,3,19,8066.7
22.308,29.4703531,10.461,139,,,1,3,19,7943.9
0.165,29.46035976,12.441,1,,,0,3,19,10823
0.132,29.46035976,5.841,2,,,0,3,19,9070.4
0.264,29.46035976,3.663,3,,,0,3,19,8216.4
0.396,29.46035976,9.537,4,,,1,3,19,12429
0.594,29.46035976,6.105,5,,,0,3,19,9094.4
0.66,29.46035976,1.518,6,,,2,3,19,9801.8
0.825,29.46035976,16.533,7,,,0,3,19,8510.3
0.891,29.46035976,4.356,8,,,0,3,19,9918.8
0.891,29.46035976,2.508,9,,,0,3,19,8717.2
0.99,29.46035976,8.283,10,,,0,3,19,10857
1.023,29.46035976,11.22,11,,,0,3,19,11869
1.188,29.46035976,8.91,12,,,1,3,19,11077
1.353,29.46035976,16.434,13,,,0,3,19,9076.1
1.419,29.46035976,7.557,14,,,0,3,19,10077
1.782,29.46035976,12.804,15,,,0,3,19,10674
2.211,29.46035976,1.023,16,,,1,3,19,8825.3
2.211,29.46035976,9.768,17,,,1,3,19,12348
2.508,29.46035976,13.035,18,,,0,3,19,11782
2.442,29.46035976,7.392,19,,,0,3,19,9875
2.475,29.46035976,2.772,20,,,0,3,19,8391.3
2.64,29.46035976,1.551,21,,,1,3,19,9376
2.772,29.46035976,8.382,22,,,1,3,19,10629
2.805,29.46035976,10.461,23,,,1,3,19,12894
3.531,29.46035976,16.797,24,,,0,3,19,9403.8
3.465,29.46035976,8.019,25,,,1,3,19,11075
3.762,29.46035976,7.128,26,,,1,3,19,12086
3.663,29.46035976,4.785,27,,,1,3,19,10032
3.861,29.46035976,12.276,28,,,0,3,19,11764
3.828,29.46035976,7.92,29,,,1,3,19,12208
4.125,29.46035976,5.511,30,,,1,3,19,10593
4.158,29.46035976,0.462,31,,,0,3,19,8659.1
4.29,29.46035976,13.959,32,,,0,3,19,11104
4.356,29.46035976,9.702,33,,,2,3,19,11115
4.587,29.46035976,11.781,34,,,1,3,19,10946
4.785,29.46035976,10.164,35,,,2,3,19,10705
4.917,29.46035976,11.22,36,,,1,3,19,11469
4.983,29.46035976,0.759,37,,,1,3,19,8988.8
5.016,29.46035976,5.412,38,,,0,3,19,10259
5.214,29.46035976,12.441,39,,,0,3,19,11139
5.313,29.46035976,11.715,40,,,0,3,19,11006
5.346,29.46035976,7.227,41,,,0,3,19,10959
5.478,29.46035976,10.725,42,,,1,3,19,12289
5.577,29.46035976,9.108,43,,,1,3,19,10902
5.709,29.46035976,4.158,44,,,1,3,19,9549.5
5.676,29.46035976,5.94,45,,,1,3,19,12228
5.775,29.46035976,4.62,46,,,0,3,19,9825
5.907,29.46035976,15.345,47,,,1,3,19,10793
6.006,29.46035976,7.953,48,,,0,3,19,10843
6.138,29.46035976,11.88,49,,,0,3,19,11789
6.072,29.46035976,4.983,50,,,0,3,19,11773
6.336,29.46035976,13.002,51,,,1,3,19,11610
6.567,29.46035976,4.587,52,,,1,3,19,10620
6.798,29.46035976,8.085,53,,,0,3,19,11440
6.666,29.46035976,3.234,54,,,1,3,19,10143
6.765,29.46035976,10.626,55,,,1,3,19,10918
6.831,29.46035976,14.091,56,,,1,3,19,10917
6.93,29.46035976,15.081,57,,,0,3,19,9644.4
7.095,29.46035976,3.234,58,,,1,3,19,10066
7.095,29.46035976,11.319,59,,,1,3,19,10956
7.326,29.46035976,5.775,60,,,1,3,19,10743
7.59,29.46035976,10.527,61,,,1,3,19,11280
7.722,29.46035976,8.184,62,,,0,3,19,10611
7.689,29.46035976,11.748,63,,,1,3,19,11202
7.689,29.46035976,16.401,64,,,0,3,19,8067.6
7.887,29.46035976,12.837,65,,,1,3,19,11159
8.085,29.46035976,4.62,66,,,0,3,19,9231.7
8.25,29.46035976,5.544,67,,,1,3,19,11661
8.415,29.46035976,7.392,68,,,0,3,19,12008
8.646,29.46035976,9.339,69,,,0,3,19,11066
8.547,29.46035976,8.217,70,,,1,3,19,11306
8.514,29.46035976,3.993,71,,,1,3,19,9205.1
8.712,29.46035976,1.716,72,,,2,3,19,8123.7
8.646,29.46035976,5.214,73,,,1,3,19,10419
9.075,29.46035976,7.491,74,,,1,3,19,12257
9.075,29.46035976,12.012,75,,,0,3,19,11704
9.042,29.46035976,10.461,76,,,1,3,19,13326
9.141,29.46035976,13.035,77,,,0,3,19,10352
9.405,29.46035976,4.719,78,,,1,3,19,9380.7
9.867,29.46035976,3.927,79,,,1,3,19,9000
9.867,29.46035976,6.765,80,,,1,3,19,11172
10.329,29.46035976,4.455,81,,,1,3,19,9967.7
10.56,29.46035976,0.891,82,,,0,3,19,7991.7
10.923,29.46035976,3.531,83,,,1,3,19,9881.4
10.956,29.46035976,7.59,84,,,1,3,19,11096
11.451,29.46035976,9.438,85,,,0,3,19,11231
11.484,29.46035976,4.257,86,,,1,3,19,10188
11.682,29.46035976,16.335,87,,,1,3,19,8789.5
11.715,29.46035976,6.204,88,,,1,3,19,10924
11.814,29.46035976,5.412,89,,,1,3,19,10307
12.243,29.46035976,10.725,90,,,1,3,19,11059
12.507,29.46035976,5.61,91,,,1,3,19,10225
12.705,29.46035976,3.729,92,,,0,3,19,8914.5
12.837,29.46035976,5.082,93,,,0,3,19,10096
12.87,29.46035976,1.353,94,,,2,3,19,8341.5
13.332,29.46035976,7.656,95,,,1,3,19,10790
13.299,29.46035976,14.52,96,,,1,3,19,9989.6
13.563,29.46035976,16.863,97,,,0,3,19,7943.1
13.53,29.46035976,10.098,98,,,1,3,19,13826
13.629,29.46035976,9.372,99,,,1,3,19,11981
13.728,29.46035976,10.791,100,,,1,3,19,11713
13.893,29.46035976,5.082,101,,,1,3,19,9302.6
13.959,29.46035976,6.468,102,,,1,3,19,10400
14.454,29.46035976,0.726,103,,,2,3,19,7844.4
14.388,29.46035976,4.29,104,,,1,3,65,9660.3
14.388,29.46035976,14.355,105,,,1,3,65,9112.6
14.652,29.46035976,10.626,106,,,1,3,65,12474
14.751,29.46035976,8.58,107,,,1,3,65,10976
15.279,29.46035976,8.91,108,,,1,3,65,10890
15.477,29.46035976,7.26,109,,,0,3,65,10211
15.576,29.46035976,8.712,110,,,1,3,65,10879
15.642,29.46035976,9.537,111,,,1,3,65,10855
15.873,29.46035976,12.606,112,,,1,3,65,10375
16.401,29.46035976,4.356,113,,,1,3,65,9224.1
16.368,29.46035976,10.923,114,,,1,3,65,12100
16.599,29.46035976,9.24,115,,,1,3,19,10970
16.83,29.46035976,10.032,116,,,1,3,19,10989
16.929,29.46035976,7.722,117,,,2,3,19,11062
16.929,29.46035976,6.237,118,,,2,3,26,10605
17.391,29.46035976,6.996,119,,,2,3,26,10203
17.919,29.46035976,9.108,120,,,1,3,26,10849
18.117,29.46035976,16.896,121,,,1,3,26,7952.4
18.084,29.46035976,8.481,122,,,1,3,26,10595
18.381,29.46035976,7.326,123,,,2,3,26,11109
18.645,29.46035976,7.722,124,,,1,3,26,9584.4
18.48,29.46035976,13.794,125,,,1,3,19,11765
19.008,29.46035976,10.131,126,,,1,3,19,9825
19.14,29.46035976,10.824,127,,,0,3,19,9552.8
19.305,29.46035976,4.554,128,,,2,3,19,9394.2
19.239,29.46035976,8.613,129,,,0,3,19,10044
19.272,29.46035976,16.896,130,,,2,3,19,7926.8
19.338,29.46035976,16.038,131,,,0,3,19,7232.6
20.031,29.46035976,5.775,132,,,2,3,19,9887.5
20.163,29.46035976,8.811,133,,,0,3,19,9903.6
20.229,29.46035976,10.395,134,,,1,3,19,9727.3
20.691,29.46035976,13.134,135,,,1,3,19,9578.1
20.856,29.46035976,3.465,136,,,2,3,65,8891.6
20.889,29.46035976,16.632,137,,,2,3,65,6180.3
21.12,29.46035976,6.237,138,,,2,3,65,8078.8
22.308,29.46035976,10.461,139,,,1,3,65,7954.5
0.165,29.45036642,12.441,1,,,0,3,65,10785
0.132,29.45036642,5.841,2,,,0,3,65,9084.5
0.264,29.45036642,3.663,3,,,0,3,65,8194
0.396,29.45036642,9.537,4,,,2,3,65,12407
0.594,29.45036642,6.105,5,,,0,3,65,9050
0.66,29.45036642,1.518,6,,,1,3,65,9770.3
0.825,29.45036642,16.533,7,,,0,3,65,8600
0.891,29.45036642,4.356,8,,,0,3,19,9906.2
0.891,29.45036642,2.508,9,,,0,3,19,8724.1
0.99,29.45036642,8.283,10,,,0,3,19,10950
1.023,29.45036642,11.22,11,,,0,3,19,11854
1.188,29.45036642,8.91,12,,,2,3,19,11019
1.353,29.45036642,16.434,13,,,0,3,19,9069.2
1.419,29.45036642,7.557,14,,,0,3,19,10059
1.782,29.45036642,12.804,15,,,0,3,20,10701
2.211,29.45036642,1.023,16,,,2,3,20,8810.4
2.211,29.45036642,9.768,17,,,2,3,20,12294
2.508,29.45036642,13.035,18,,,0,3,20,11746
2.442,29.45036642,7.392,19,,,0,3,20,9868.1
2.475,29.45036642,2.772,20,,,0,3,20,8354
2.64,29.45036642,1.551,21,,,2,3,20,9356
2.772,29.45036642,8.382,22,,,2,3,20,10671
2.805,29.45036642,10.461,23,,,2,3,0,12811
3.531,29.45036642,16.797,24,,,0,10,0,9500
3.465,29.45036642,8.019,25,,,2,10,0,11075
3.762,29.45036642,7.128,26,,,2,3,0,12078
3.663,29.45036642,4.785,27,,,2,3,0,10064
3.861,29.45036642,12.276,28,,,0,3,0,11670
3.828,29.45036642,7.92,29,,,2,3,0,12188
4.125,29.45036642,5.511,30,,,2,3,0,10597
4.158,29.45036642,0.462,31,,,0,3,0,8647.7
4.29,29.45036642,13.959,32,,,0,3,0,11127
4.356,29.45036642,9.702,33,,,1,3,0,11087
4.587,29.45036642,11.781,34,,,2,10,0,10958
4.785,29.45036642,10.164,35,,,1,43,0,10705
4.917,29.45036642,11.22,36,,,2,43,0,11411
4.983,29.45036642,0.759,37,,,2,3,0,8970
5.016,29.45036642,5.412,38,,,0,3,0,10295
5.214,29.45036642,12.441,39,,,0,43,0,11056
5.313,29.45036642,11.715,40,,,0,43,0,10983
5.346,29.45036642,7.227,41,,,0,10,0,10930
5.478,29.45036642,10.725,42,,,2,10,0,12258
5.577,29.45036642,9.108,43,,,2,10,0,10879
5.709,29.45036642,4.158,44,,,2,10,0,9468.5
5.676,29.45036642,5.94,45,,,2,10,0,12211
5.775,29.45036642,4.62,46,,,0,43,0,9675
5.907,29.45036642,15.345,47,,,2,43,0,10726
6.006,29.45036642,7.953,48,,,0,43,0,10843
6.138,29.45036642,11.88,49,,,0,43,20,11780
6.072,29.45036642,4.983,50,,,0,43,20,11818
6.336,29.45036642,13.002,51,,,2,43,20,11568
6.567,29.45036642,4.587,52,,,2,43,20,10650
6.798,29.45036642,8.085,53,,,0,43,20,11440
6.666,29.45036642,3.234,54,,,2,43,20,10253
6.765,29.45036642,10.626,55,,,2,43,20,10938
6.831,29.45036642,14.091,56,,,2,43,20,10903
6.93,29.45036642,15.081,57,,,0,43,20,9544.4
7.095,29.45036642,3.234,58,,,2,43,20,10053
7.095,29.45036642,11.319,59,,,2,43,20,10961
7.326,29.45036642,5.775,60,,,2,43,20,10694
7.59,29.45036642,10.527,61,,,2,43,20,11285
7.722,29.45036642,8.184,62,,,0,43,20,10581
7.689,29.45036642,11.748,63,,,2,43,20,11274
7.689,29.45036642,16.401,64,,,0,43,20,8072.5
7.887,29.45036642,12.837,65,,,2,43,20,11159
8.085,29.45036642,4.62,66,,,0,43,20,9231.7
8.25,29.45036642,5.544,67,,,2,43,20,11643
8.415,29.45036642,7.392,68,,,0,43,20,11977
8.646,29.45036642,9.339,69,,,0,43,20,11088
8.547,29.45036642,8.217,70,,,2,43,20,11282
8.514,29.45036642,3.993,71,,,2,43,20,9153.8
8.712,29.45036642,1.716,72,,,2,43,20,8086
