cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40
1049.729832,685.8563462,876.3117117,854.8982034,690.5427268,617.8919557,861.6817677,785.1532911,800.034003,613.5234364,566.0279051,699.9081327,514.6236538,461.3145658,685.5438608,681.9555556,783.0890307,705.6255155,485.8624416,567.4885044,511.3284091,675.713201,502.9802088,771.2767044,606.7189403,436.6851975,374.6112156,751.3426362,556.2625947,776.6891242,496.7993469,609.8852727,767.7469697,479.2176068,486.792979,852.5755742,554.8509317,582.6216311,431.9147253,595.2247375
1096.054202,630.3624816,860.4603604,859.1385553,679.4920375,598.1921547,843.7331818,765.4896636,795.487525,597.7679392,579.2386561,719.143952,471.6357692,480.7114846,725.7839277,712.8833618,777.2208983,730.0460653,472.4874168,601.5138594,480.6534091,696.4269198,503.4211139,777.7904779,572.0051282,436.0497601,370.8717955,748.8544428,555.2891108,779.4502604,503.70992,619.7266061,728.6247475,501.2582906,454.6957094,860.8165406,533.8508075,563.9633744,405.7950183,616.1313553
990.5731092,663.1682479,880.6936937,833.6336131,664.3950253,583.1116747,844.0895455,744.2731351,781.4105563,595.2109022,566.8255336,682.5085446,437.9094231,419.6702148,688.7011375,710.3805413,821.8940189,703.5193789,448.2746881,607.2985966,529.2284091,683.4905091,546.5487787,747.0012632,599.3033155,453.547656,383.1856322,762.5193509,551.3297468,748.1416857,461.9488137,625.202303,718.9017677,495.7181197,490.5337884,870.6666807,568.6038509,557.7548969,435.0562637,608.0932601
1028.109664,639.0042589,946.3603604,796.8430934,652.1754501,582.9710618,837.149899,760.3826914,798.038626,588.8282528,576.6713043,688.1002415,466.2128846,445.1629785,693.7315022,703.6758974,803.5357447,729.9704376,452.3970915,580.2479863,505.5534091,691.4271355,506.2631559,773.9719774,585.7645054,430.007309,383.5939916,777.14616,535.4814219,769.0421632,506.9939444,593.012,737.8709596,491.4451282,488.9903949,888.5785434,568.3448447,553.6535622,405.501685,587.8690842
1028.923109,665.062587,843.7171171,832.8004414,665.1505961,625.3886361,822.4380303,737.7172111,802.7940731,571.4878698,594.515415,672.6372754,450.2069231,464.1167134,688.0867916,723.734188,816.1781324,689.25009,496.4804439,600.6235613,488.9659091,673.1870147,529.6004245,782.4358658,589.3940197,464.944629,396.8885667,763.9010002,529.1312393,759.0085726,506.4702159,604.4822424,768.6550505,493.2648718,503.9404681,836.0879832,535.5877019,556.1217784,416.8880586,610.953431
1048.523529,669.6852203,824.1882883,841.1784284,658.4521219,603.7725538,828.5744444,804.2332521,792.3707617,593.4918464,589.7834783,676.8406776,468.2307692,455.8514006,680.9182871,704.4856695,815.58487,699.4132975,460.0622886,580.5964569,513.1352273,672.6007765,496.4398249,752.4414103,619.9078472,458.5810262,378.8437217,759.6255142,552.5206996,780.9348359,497.2025883,598.3104848,697.8542929,501.8610256,484.3962457,850.0661064,516.330559,583.4823085,423.4682784,572.6965812
1078.953361,658.2770609,920.5603604,829.1859256,640.6561154,598.1957106,818.5338384,784.9700634,787.0139978,582.8404912,593.5950198,690.2649265,453.4340385,427.1465453,672.1359317,685.5507692,814.0862175,705.2983309,455.7545503,577.0834113,518.1806818,659.2204918,502.4662599,788.485455,621.4893485,454.151938,375.8835684,778.5572744,548.1481581,751.8469651,497.535747,602.6293333,732.0325758,469.8191453,484.4042418,879.1776891,560.0973913,552.6607511,442.0504029,590.4834676
971.492437,654.0527725,875.5774775,823.3502424,646.5737036,578.0126508,852.475303,786.0710385,800.0984032,603.013689,595.3287747,658.9860288,465.0109615,439.8344071,703.8079157,703.2811396,811.6491726,688.5385999,451.2214772,583.7547541,556.1727273,673.2035375,491.2926418,760.0685655,586.2429313,468.7387966,381.3129659,743.3011459,574.9720252,767.6028486,495.8504767,594.9178788,722.2626263,480.7349573,473.103803,811.5184314,550.3853416,563.9782953,428.8835165,586.6903785
1038.728992,648.9254902,877.6477477,818.9678043,656.7022519,571.2903332,860.6811616,762.6444174,793.5636888,595.0896004,552.0626087,680.9200156,461.2848077,464.7526611,703.2585413,676.9650712,801.4777305,697.0483295,482.41292,595.422288,504.2636364,654.333434,501.855034,782.7508825,586.7511968,467.0924326,365.6390108,772.8562146,553.3295969,759.910036,476.5719475,572.5366667,733.9712121,488.2459829,500.4225256,846.1768487,561.2818634,549.178553,414.7986813,608.9742369
1094.552941,644.0008961,930.7432432,805.6721808,642.8256979,629.1757988,875.1795455,769.1508532,812.2792351,585.4745753,616.4882213,696.2525037,515.5711538,482.4006069,743.0853797,702.2793732,828.6289362,685.9337781,493.1499426,574.855482,486.7806818,721.4411993,585.9975062,740.8553217,618.0960957,538.5326689,380.1898032,772.7971022,581.7583574,793.5247628,482.9006068,598.6475758,739.9055556,535.4066667,560.7656753,841.9436134,549.4720497,584.0927007,425.1334799,594.0667399
1007.655462,658.7374552,870.8387387,840.0056447,693.6991611,647.7866157,946.6326768,878.0058508,953.6705235,1464.837342,776.9231621,745.6687549,496.0403846,821.8104575,827.2065306,838.4254701,960.4550827,760.6894456,576.2290853,660.3694024,573.75,730.0435289,643.5560592,871.3003298,806.7532807,596.3046881,607.3633403,811.2923895,721.8297626,814.6169888,1002.837337,619.3277576,810.9169192,640.4195726,662.3646514,1020.166905,606.1453416,1134.978562,498.1950183,696.1162149
1020.378571,680.0165296,940.5279279,940.3077707,740.2987882,655.3251585,943.6869192,913.2000488,1066.943053,1730.327846,1233.385613,787.9510548,506.1261538,912.4789449,853.1120709,885.6686325,1000.790827,1134.850837,574.6505243,680.6737565,574.1340909,733.3314927,708.2726346,937.6157063,927.9483771,614.2820229,605.2270986,933.4155754,771.0406856,836.3189956,1349.843869,877.6008485,895.5929293,636.7817094,647.4006826,1089.306106,692.3614907,1251.565409,536.745641,817.8950183
1071.936975,709.7522665,928.5027027,989.8404638,720.8312515,633.7844896,915.5375758,862.0859581,1074.16383,1659.166673,1280.3683,776.0939484,490.3642308,913.3445845,817.8714286,847.862906,943.377565,1170.310687,574.6145197,673.3829435,568.3318182,741.6774806,672.7439692,962.954788,939.6473003,604.7594684,625.6235458,908.1293625,762.340716,835.174311,1435.142423,930.4850909,862.8477273,620.7524786,642.4942467,1153.181779,662.9624845,1157.400957,556.5437363,873.4985592
1005.022689,714.0201666,944.5135135,947.9559182,722.0256783,644.5218078,910.9562121,859.214237,1027.655251,1429.806391,1105.21083,766.1771575,520.7613462,830.651634,783.1869923,828.5511396,890.0458865,1159.73953,566.4954229,685.0020206,578.0227273,781.0763589,654.4826628,897.1402171,883.9968549,552.6409007,590.9892285,858.1552277,720.9476824,826.1267408,1302.485161,940.7189697,858.920202,586.7149573,597.7592394,1106.169034,657.7371429,1036.598021,562.1021245,847.1080586
1049.021008,665.3010858,860.2045045,909.2516412,696.0044645,631.5030648,913.8559091,855.623842,950.1151471,1282.079459,1037.567352,760.9266425,512.6651923,746.8999533,772.3908799,806.2499145,892.6889598,1032.489822,533.3766475,654.466543,582.2738636,701.0382657,605.9519698,895.2675981,856.7321946,566.7722407,524.439838,836.3613711,699.2026592,814.7556447,1214.956172,862.327697,817.0181818,550.8894017,595.559727,1018.182521,637.7870807,927.1036635,495.2917216,806.8004151
1094.378992,731.0770715,933.6513514,911.2520142,705.9552666,618.9209064,901.9827273,824.1349586,927.4060717,1097.138608,960.6873518,757.4322963,524.8894231,711.5781979,742.5675878,763.2495726,872.166383,1001.00692,536.5925679,641.4286932,522.2977273,714.9811044,597.729628,853.0393436,795.2669533,504.8361757,526.7514629,829.9999636,666.2232144,783.5160523,1049.646953,806.4833333,790.4873737,522.3270085,596.2916138,931.4544818,619.6236025,857.7865703,538.2697436,739.068547
1022.755462,685.5139152,990.1540541,869.1891521,703.0091056,621.5005657,892.0918687,817.2594344,907.4800721,1014.823662,894.1226877,692.6723347,518.9938462,706.2179739,729.0273938,755.1459259,835.7754137,953.7687491,526.8815308,622.9190965,559.7465909,755.2583693,566.3449167,848.9569347,763.3602293,542.3836102,477.9062348,820.5394834,634.4453377,775.5822702,960.0383293,769.8891515,739.5073232,550.4808547,547.8754754,940.1316527,624.7439752,792.0167986,475.8442491,711.6999512
993.4512605,706.3906599,908.2477477,869.5142422,703.7779915,627.8682705,876.165101,795.538079,892.6192711,894.0376789,844.0825296,734.9062789,470.2163462,643.4610644,673.8335497,756.7965527,838.4137825,917.2932654,482.0776961,648.7613253,538.9056818,721.564711,560.4550226,791.3620755,735.6624603,534.020598,461.0149861,799.6146018,610.115955,778.522579,872.7618925,727.6527879,783.5626263,532.7761538,538.9626036,919.2442577,593.5911801,749.3247883,483.1287912,684.5524054
999.6163866,706.9448977,941.3846847,878.1329666,740.605171,619.2254694,895.2944444,794.2337884,886.0367459,832.806458,821.3367589,665.7292705,513.0078846,679.8042484,719.4437939,764.552906,849.9408274,884.0266947,534.6741523,621.7433609,579.2534091,755.8278257,557.1704838,814.9751954,720.1532342,493.2310078,447.7054772,803.6786289,620.4180731,760.419329,834.6058943,734.4093333,842.3237374,533.0131624,541.3846416,915.5828711,608.7245963,726.4072441,461.7302564,674.4489133
1000.813445,679.1486296,900.5648649,839.142192,687.4139822,640.9544076,875.5479293,815.7297416,856.1294315,810.9345613,770.7986561,709.6386391,515.4803846,622.8540616,690.1595651,743.2949573,842.2691489,858.313948,513.2860697,674.0633764,561.2784091,736.4570319,515.9146425,804.0701965,694.2744752,485.3487634,431.7401951,820.0221361,607.8308019,765.8100772,750.4116879,675.5647879,810.1409091,526.0911966,546.7435397,902.9066527,561.2556522,693.0744845,456.8843956,646.7458608
1029.213025,704.57354,969.8936937,834.0173443,712.2397096,569.302928,843.985404,797.4449049,815.2888224,806.0442992,756.8381028,708.3056396,532.7671154,592.3518674,731.6684644,735.8036467,797.1353428,867.8474216,527.9434596,633.367426,571.2170455,709.833736,568.6994524,805.549935,693.9211713,501.0238464,443.8593521,805.346468,618.1627018,753.3900751,743.8839236,658.7980606,784.7330808,510.5882051,558.8756704,988.4872969,565.8069565,683.3335972,482.4455678,656.0560684
968.6840336,695.7026249,935.645045,849.9387045,686.7587794,589.9374984,854.2063636,828.3485129,832.1373994,759.7057422,742.5078261,729.6166844,506.5525,563.8116246,694.2065373,772.4886895,839.995461,844.8300219,513.8234979,600.0555097,551.2977273,702.2560397,569.5537397,783.1286962,660.0822837,536.5574751,426.2589429,774.9706574,618.8160204,763.0782567,713.653432,667.2107879,799.5401515,518.48,543.1993174,942.2891036,598.3216149,684.3527246,452.5702564,651.3840781
1027.862605,701.0628505,899.4882883,857.467767,670.5622234,581.8622715,850.8738384,854.6569966,840.7366332,735.2174843,717.7983399,720.3754315,537.6134615,590.8511671,718.5270525,722.1074644,803.711182,819.1160905,506.5942901,614.8379937,567.0556818,724.0414582,556.4680904,806.5246067,687.2014951,516.0251753,417.4633577,791.2436463,599.5894603,801.7648904,681.33359,691.9035758,794.6472222,518.3564957,527.2281326,923.7844958,569.6499379,680.0926546,443.2775092,659.4084249
1059.310504,666.7600253,932.1153153,845.4229019,694.9544326,606.6747731,909.3257576,833.1578742,903.5770974,1178.77893,768.7633202,709.6033312,548.8775,635.5915033,754.3077216,800.7831909,902.1643026,830.6152296,518.5199388,696.9886511,601.5215909,721.5037964,606.1156544,845.9181028,759.9073282,574.7765965,652.9329676,856.7543302,678.9980758,800.669542,955.9386579,670.887697,876.2411616,561.9930769,544.2358362,995.2660784,616.28,768.0717876,474.2281319,673.775873
1076.668067,715.0367805,940.5774775,908.5870509,705.7001227,590.931201,888.9128283,833.2647001,923.8649507,1305.275546,743.6675889,750.6737623,531.9332692,618.4006069,814.0715423,815.2788604,897.5038771,847.5213275,574.6332951,652.5463891,590.7306818,766.5736842,635.0452938,894.8431972,1058.565179,539.8858619,797.6657436,868.3193244,703.3547389,818.421095,1196.855198,699.0921818,828.4744949,559.6148718,546.5078011,1054.234342,633.8212422,826.8438697,467.2531868,810.5940904
1084.10042,701.2428526,921.1585586,918.8318103,701.6974538,610.5025737,893.2924242,851.6836177,999.0658844,1215.086486,759.3973123,751.7533134,524.0294231,587.4455182,760.07181,834.981453,904.8656501,935.3618125,576.366261,703.6347607,595.1056818,759.7280414,644.5867162,885.9515221,1258.247967,547.722333,790.4747475,887.6124325,680.8994127,785.9908737,1324.564295,683.0273939,818.2340909,569.7188034,547.9068259,1147.42563,641.9808696,830.4615151,501.0186081,876.4637851
1083.385714,684.5227809,906.9216216,854.9565274,686.8008831,602.0865224,872.4543939,825.6516333,902.053889,1053.628396,753.3571542,749.050245,506.2267308,574.1722222,774.5765741,761.8708262,859.2526478,940.0770615,542.3943513,675.7482991,571.9852273,749.5045729,621.5285517,875.7111431,1195.718754,533.3046142,735.4247301,870.6338135,667.2761701,810.736501,1208.553728,722.8746061,846.8691919,559.3871795,537.605607,1068.390952,671.0090683,781.5846281,497.8147985,792.025348
