Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39,Cell 40,Cell 41,Cell 42,Cell 43,Cell 44,Cell 45,Cell 46,Cell 47,Cell 48,Cell 49,Cell 50,Cell 51,Cell 52,Cell 53,Cell 54,Cell 55,Cell 56,Cell 57,Cell 58,Cell 59,Cell 60,Cell 61,Cell 62,Cell 63,Cell 64,Cell 65,Cell 66,Cell 67,Cell 68,Cell 69,Cell 70,Cell 71,Cell 72,Cell 73,Cell 74,Cell 75,Cell 76,Cell 77,Cell 78,Cell 79,Cell 80,Cell 81,Cell 82,Cell 83,Cell 84,Cell 85,Cell 86,Cell 87,Cell 88,Cell 89,Cell 90,Cell 91,Cell 92,Cell 93,Cell 94,Cell 95,Cell 96,Cell 97,Cell 98,Cell 99,Cell 100,Cell 101,Cell 102,Cell 103,Cell 104,Cell 105,Cell 106,Cell 107,Cell 108,Cell 109,Cell 110
-96.60094,394.82716,-365.67899,-327.6872,-179.26248,-209.41928,481.82216,104.58472,-121.4802,-243.00549,-456.48208,-220.22265,-261.72064,-214.83597,-439.37258,-85.73371,-216.4394,-124.73105,-155.20837,163.26614,-458.27825,-381.69483,1.61989,-298.2692,16.5657,-259.52196,-236.4884,-237.89431,-327.06153,-770.819,-221.71682,268.26949,-448.30579,-257.72286,-625.86335,-324.03648,-516.52844,-252.86176,1,-15.18335,-181.4063,-445.25007,-518.48511,-27.40277,-85.3199,-493.56117,153.44207,-319.84277,247.29528,-425.61172,59.69247,62.61983,-683.77883,-432.17742,199.74231,446.59322,-525.42089,-177.60458,-197.51008,1037.26549,-180.71281,-124.72709,-595.36314,-353.39533,-633.04904,8.74547,1.01977,348.95963,-337.53111,-436.4045,-593.30423,-245.50839,-267.24584,-452.12528,-308.13155,-497.68969,-475.8343,-183.74483,-187.47766,-285.2144,-342.17508,-521.70846,-761.32203,-530.1597,-47.22476,-254.08405,-406.20753,-478.02065,-575.95207,97.49741,-432.92738,-323.52176,-370.43222,-180.36443,-628.54336,-28.23748,-201.12264,-1209.56549,-229.48356,-149.55428,-91.81289,-827.28846,-334.91146,-458.23544,-615.66499,-152.48262,69.44018,70.49027,-331.33047,-27.15549
-95.79192,392.62696,-363.58188,-325.1069,-178.17668,-208.11391,478.98614,103.92525,-120.13829,-240.98884,-452.7425,-218.72107,-259.83668,-213.48718,-436.35907,-84.66459,-214.51595,-124.22608,-153.89034,162.40614,-455.10774,-379.00995,1.87281,-296.14915,16.7011,-257.69882,-234.72879,-236.3343,-324.50434,-766.00984,-220.30497,266.86994,-445.25624,-256.0072,-621.86928,-321.75125,-512.97336,-251.22888,1,-14.82533,-179.90123,-442.40604,-514.90622,-27.04119,-84.60002,-490.62405,152.95786,-317.78582,245.96187,-422.81598,58.95459,62.29106,-679.31976,-428.95808,198.31107,444.25944,-522.26138,-176.64358,-195.98755,1030.84436,-179.73169,-123.68042,-591.08241,-350.66046,-628.5889,9.09476,1.83587,347.0818,-335.2247,-433.51119,-589.66564,-243.5461,-265.20542,-449.1697,-305.96064,-494.35567,-472.64786,-182.29859,-185.94632,-283.0279,-339.33434,-518.08716,-755.91609,-526.29793,-47.01958,-251.87101,-403.15314,-474.91791,-572.01142,97.06441,-430.26802,-321.25896,-368.01908,-178.97769,-623.94895,-27.9222,-199.3298,-1201.85036,-227.68312,-148.49368,-91.08708,-821.44144,-332.06858,-455.3014,-612.01725,-151.49008,69.10612,69.95014,-329.16799,-26.67544
0.43557,-0.4957,1.23733,2.30449,0.76277,1.14999,0.07481,0.33817,0.17388,1.3907,4.29765,2.13829,1.52701,0.58441,2.41959,1.17737,1.82854,1.7737,1.45474,-0.4168,3.40758,2.70103,1.32413,3.19215,0.13936,0.09415,2.68102,2.21732,1.62859,3.8718,0.80828,0.11577,2.54746,2.5541,3.57454,2.38063,2.24211,2.27542,1,0.18796,2.55248,3.80991,5.88317,1.4309,0.82566,1.66349,0.784,1.58633,0.30377,4.12702,-1.9581,0.48539,4.38265,4.45408,1.2141,-0.46776,2.77415,0.57778,0.78124,-4.81883,0.91202,2.05662,4.06477,2.86489,3.68062,2.24363,0.6519,-1.54975,2.29568,1.69856,3.22812,2.92281,3.19699,2.49416,2.41886,4.5985,3.59674,1.32935,0.04247,2.42502,1.55275,3.00173,5.4786,2.44731,0.49508,2.68736,2.63742,2.84687,3.24177,0.40032,2.84081,2.85649,1.80724,1.85084,4.16702,0.76759,1.13184,5.08283,-0.05829,1.37226,0.34902,4.97794,1.31965,5.00014,3.14643,0.53083,1.46177,1.79117,4.57844,0.12656
0.35757,0.62849,-0.09461,1.38903,0.33314,0.53556,0.93685,-0.11541,0.34869,1.18618,2.81628,1.3472,0.67974,-0.23259,0.87487,1.16776,1.17837,1.12209,0.99873,-0.09759,1.40641,1.48161,1.32767,1.76701,0.206,-0.2287,1.92155,1.38175,0.86713,1.36316,0.30871,0.94775,1.1461,1.35989,1.38499,1.38112,0.9734,1.31803,1,0.26922,1.91998,2.24948,3.5351,0.91366,0.35909,0.20551,1.40987,0.95751,0.88511,1.97486,-1.52319,0.56432,1.98864,2.91811,0.66784,0.80025,0.72201,0.10447,0.26509,-1.38214,-0.30703,1.54415,1.95121,1.49528,1.68538,1.71319,0.82488,-0.16014,1.11491,0.47545,1.28843,2.13257,1.99021,1.00099,1.36863,2.55682,2.05166,0.99361,-0.05224,1.64442,0.71491,1.66639,2.71555,1.51541,0.49114,1.92576,1.54526,1.19635,1.51719,0.51469,1.15453,1.78929,0.892,1.13581,2.24391,0.6964,0.93821,1.20449,-0.3909,0.72756,0.53031,2.73231,1.15914,2.99103,1.00123,0.48359,1.44347,1.57618,2.73149,0.24402
0.47855,0.77458,-0.45415,0.8401,0.26793,0.42701,0.78041,-0.75669,0.52863,1.18168,1.772,0.97443,0.27646,-0.55401,0.09004,1.19578,0.64933,0.79929,0.69683,-0.13659,0.29524,0.96408,1.17117,0.94556,0.1619,-0.03752,1.51953,0.97724,0.53974,0.45461,0.40649,1.14874,0.56804,0.63917,0.388,0.9329,0.68976,0.87547,1,0.40245,1.67744,1.50096,2.07924,0.29483,0.14314,-0.09261,1.58438,1.00653,1.1892,0.46753,-1.045,0.46796,1.04719,2.09441,-0.04769,1.09172,-0.13862,0.09588,0.04089,0.03097,-1.01035,1.17458,0.88702,0.66264,0.84147,1.14595,0.69974,0.29085,0.43837,0.17931,0.67626,1.63093,1.09211,0.46552,0.84311,1.46381,1.38281,0.86649,-0.04248,1.43331,0.20285,1.15692,1.34867,1.41545,0.705,1.47198,1.0452,0.5322,0.86677,0.46608,0.36745,1.31132,0.7694,0.73217,1.24423,0.68078,0.93661,-0.38298,-0.46292,0.41798,0.92883,1.90488,1.10198,1.82014,0.16015,0.75314,1.32064,1.18397,1.59511,0.28632
0.63018,0.46076,-0.27651,0.37685,0.33126,0.54095,0.39324,-1.10608,0.54308,0.99175,0.63887,0.72972,-0.03202,-0.51683,-0.44494,1.1206,-0.06908,0.64464,0.39465,-0.19231,-0.34721,0.61768,0.87626,0.46955,0.06934,0.22905,1.15955,0.73489,0.26412,0.22812,0.84356,1.01521,0.34021,0.16286,-0.2019,0.61368,0.76442,0.64207,1,0.64456,1.57966,0.80789,0.93811,-0.31799,0.05013,0.01016,1.41576,1.24547,1.64151,-0.64346,-0.56346,0.33996,0.71629,1.55955,-0.46079,1.04244,-0.35169,0.31206,-0.06918,0.74509,-1.17561,0.83664,0.30694,0.08468,0.52337,0.77643,0.45798,0.35593,-0.02493,0.30491,0.64874,1.0999,0.33012,0.32365,0.48057,0.82144,0.99195,0.659,-0.17747,1.5695,-0.26127,0.64647,0.55555,1.32674,1.05185,1.08107,0.66728,0.31812,0.59822,0.46283,0.05472,0.99621,0.91807,0.51364,0.46539,0.69289,0.81352,-1.1753,-0.56529,0.1964,1.26472,1.47389,0.5983,0.85453,-0.19541,1.02282,1.18944,0.63957,0.8773,0.30283
0.64497,-0.23202,0.32194,0.03887,0.45688,0.75048,0.10243,-0.75257,0.38893,0.52018,-0.73639,0.54508,-0.38205,-0.03324,-0.99661,0.78739,-1.1317,0.70288,0.06082,-0.06633,-0.6781,0.18797,0.43899,0.21321,-0.01536,0.38113,0.73069,0.6057,-0.04678,0.4325,1.54435,0.55946,0.36853,-0.02709,-0.5436,0.27873,1.09794,0.53473,1,1.01331,1.44837,-0.28818,-0.17892,-0.76207,-0.12105,0.09071,0.67926,1.55196,2.35357,-1.20723,-0.08146,0.376,0.60261,1.22226,-0.35733,0.80937,-0.06272,0.71841,0.00473,1.1639,-0.59523,0.51018,0.07018,-0.28945,0.43523,0.683,0.28275,0.43062,-0.20974,0.69758,0.91566,0.31121,-0.19973,0.45623,0.15576,0.50205,0.70848,0.26013,-0.4046,2.15219,-0.51965,-0.28895,-0.00389,0.81565,1.48961,0.68027,0.30963,0.53888,0.55688,0.57946,0.18466,0.69942,1.12701,0.41455,-0.19578,0.75895,0.47932,-1.53005,-0.81419,-0.14088,1.40951,1.08203,-0.58818,-0.14633,-0.34582,1.13994,1.04137,-0.18408,0.42009,0.43432
0.17306,-1.94073,1.72278,0.00807,0.82627,1.07793,-0.03843,1.31534,0.08258,-0.63829,-2.93756,0.53835,-0.90597,1.26449,-2.4066,-0.35216,-3.04897,1.47282,-0.52402,0.62249,-0.9715,-0.78625,-0.47305,0.0593,-0.02822,0.23603,0.1801,0.56492,-0.47281,1.01475,2.77718,-0.55777,0.62558,0.35795,-0.59361,-0.1985,2.00013,0.61003,1,1.77862,1.1371,-3.08476,-2.22637,-0.85653,-0.93505,-0.51641,-1.80501,2.28524,3.54835,-0.77562,0.60294,1.1573,0.26536,0.97028,1.02449,0.5336,0.85405,1.73408,0.75081,1.92729,1.33385,0.06451,0.02147,-0.71196,-0.08911,1.00266,0.403,1.17383,0.32593,1.561,1.48037,-1.60971,-0.19687,1.15693,-0.39807,0.35421,0.49685,-0.64101,-0.57444,4.21914,-0.02899,-2.74955,-1.04405,-1.25417,2.44593,0.2435,0.01173,1.85632,0.94597,1.00886,1.16496,0.38401,1.24318,0.37572,-0.71066,1.05376,-0.21331,-1.70729,-1.6459,-0.79838,1.42867,0.26869,-3.54749,-1.79114,-0.39424,1.0559,1.14078,-1.9602,-0.19474,1.16595
1.10687,1.27386,-1.06417,-0.44801,-0.26333,0.5386,0.56156,-3.10306,0.12068,1.75302,0.5444,-0.04181,-0.61637,-0.5688,1.18907,2.32659,-0.15018,-0.73935,0.80523,-0.83529,-0.58565,1.02193,1.30823,0.22154,-0.31696,0.77776,0.40865,0.4012,-0.0011,0.61273,0.80712,1.32306,0.5383,-1.12717,-0.91415,0.10899,0.28423,0.00816,1,-0.14258,1.24978,2.88614,1.69693,-0.89671,1.27935,1.67182,3.44286,-0.02405,2.09683,-2.7057,-0.79546,-1.61417,1.73374,1.69888,-2.31876,0.37526,-0.83845,-0.61458,-1.38441,-0.72459,-1.41195,0.60952,0.45219,0.80059,2.04057,0.212,-0.30302,-0.90393,-1.84505,-0.12665,0.37027,2.24973,-1.31437,-0.7437,0.95096,0.89533,0.02648,0.79893,-1.03625,-1.18621,-1.75407,2.03851,1.80025,3.75734,-0.37067,-0.11303,-0.37025,-1.3734,-0.58963,-0.09918,-1.16388,0.20179,1.10379,0.13155,-0.44369,0.1425,0.37265,-0.87066,0.24502,-0.50299,0.30628,1.96308,2.23539,1.16689,-0.76832,1.0168,-0.4532,1.25666,1.66803,-1.22198
1.49954,3.23925,-3.02437,-0.59517,-0.9955,0.15716,1.02298,-5.98892,0.19384,3.53756,3.05967,-0.29787,-0.57308,-1.75469,3.54822,4.10655,1.87733,-2.11841,1.77086,-1.87149,-0.40165,2.15236,2.51998,0.35743,-0.72224,0.96805,0.65849,0.19853,0.43719,0.38865,-0.58956,2.58104,0.55559,-1.9361,-0.94525,0.29728,-0.77144,-0.4225,1,-1.50132,1.32353,7.09224,4.2093,-0.81557,2.60866,2.98493,6.74511,-1.65305,1.04781,-3.97731,-2.04557,-3.59717,2.99791,2.39232,-4.33219,0.46136,-2.1542,-2.20324,-2.73315,-2.82645,-3.28182,0.9078,0.83979,1.90731,3.23866,-0.17133,-0.80304,-2.26939,-3.33723,-1.23629,-0.42257,4.74312,-1.88366,-2.03091,2.00752,1.31736,-0.36791,1.82837,-1.47556,-4.66635,-2.69698,5.11734,3.84836,7.00751,-2.44602,-0.48264,-0.59179,-3.2766,-1.62811,-0.89533,-2.53537,0.05361,0.90674,-0.06178,0.03908,-0.61456,0.66783,-0.13887,1.37607,-0.39178,-0.76037,3.19739,6.0828,3.259,-1.04854,0.93736,-1.57299,3.29633,3.04832,-2.92164
0.10843,-0.13574,-0.93599,0.07567,-0.09304,0.605,0.61682,-2.32283,0.06881,2.17244,0.421,0.41473,-1.47931,0.17524,0.64165,2.00873,-0.57383,-0.24224,0.89995,-0.91914,-1.0553,0.46995,1.10189,0.22305,-1.3094,-0.03945,0.46363,0.05374,0.26869,1.24111,1.01749,0.86474,1.02951,-0.40127,-0.23042,-0.24654,1.01035,-0.16465,1,-0.21623,1.0028,2.94464,0.46875,-0.60489,0.55527,1.2127,1.96569,-0.2367,2.42871,-2.7683,-1.87832,-2.18385,2.9135,2.50701,-1.21809,0.97747,-1.11081,-0.39323,-0.95962,-2.26024,-0.71249,0.10877,0.95779,1.16113,1.31291,0.94871,-0.50913,-0.84467,-2.02263,0.32396,0.44791,1.22403,-0.86761,-0.68418,1.3885,1.11304,-0.53296,0.6837,-1.90601,-0.09481,-0.95201,0.69806,2.14679,2.76407,-0.83691,-0.88985,-0.41471,0.06198,-0.60297,-0.27322,-0.1582,-0.10351,0.86276,-0.02125,0.54073,-0.41417,-0.44335,-0.16734,-0.49724,-1.21164,-1.03594,2.2187,1.00748,1.03906,-1.06959,0.74573,-0.89497,0.01444,2.19618,-1.6509
-1.29365,-3.51556,-0.67377,1.25164,1.26671,0.52711,-1.03601,-2.44756,0.48205,3.89174,0.41698,2.13385,-3.14541,1.20987,-1.19734,1.41752,-0.89912,0.90098,0.67444,-2.20257,-2.2541,-0.03384,1.02055,-0.50003,-4.23789,-2.81197,1.34876,-0.02392,0.97127,2.72196,1.42917,0.38812,1.96604,1.73004,1.80601,-0.77399,2.54518,-0.36605,1,0.30117,1.01816,4.02437,-2.92935,-0.73891,-1.32209,0.98033,-0.14589,0.42174,3.14302,-3.59751,-4.70619,-3.51187,5.78165,4.45514,-0.32977,3.60036,-1.61207,0.2213,-0.16333,-7.04307,-1.03656,-1.08472,2.27917,1.25201,-0.31852,3.07776,-1.01523,-2.1649,-2.50908,1.66705,1.23614,-1.03323,0.14139,-0.30945,2.14905,0.7814,-1.38267,1.16354,-4.25184,4.00469,-0.04568,-1.64788,2.51185,0.24688,-0.28003,-1.11953,1.03751,4.16282,0.2571,-1.07086,2.1319,0.04068,1.52471,0.1439,3.598,-1.97719,-2.17682,0.55074,-2.19072,-1.72653,-2.58477,4.04818,-2.41346,0.96315,-1.89853,0.7247,-1.01354,-3.50974,3.26533,-2.84946
-0.40739,-0.0069,-0.47678,0.15638,-0.60518,0.7963,1.01665,-0.44266,-0.06732,1.39206,0.30543,0.34779,-1.04929,0.14927,0.33006,1.5704,-0.76187,-0.08572,0.63763,0.03211,-0.99775,0.04019,0.41244,1.19281,-0.98613,0.4308,0.16236,-0.59163,0.62768,0.73975,1.16672,0.22212,0.76817,-0.40624,-0.79034,-0.22732,1.43066,-0.01731,1,-0.14172,0.69848,1.71337,0.75896,-0.79686,0.67632,0.19125,0.56528,-0.66365,2.17425,-2.58275,-1.14503,-1.50504,1.95268,1.63033,0.53581,0.23787,-1.14972,0.1272,-0.41857,-0.45366,-0.11291,0.01652,0.10309,0.50202,0.59182,0.76477,-1.28885,0.39028,-1.19162,0.72884,0.30141,0.56214,-0.51914,-0.68231,1.04034,1.23947,-0.46117,0.04625,-1.48367,-0.519,-0.02746,-0.30363,1.2236,1.81878,-1.10342,-1.41027,-1.52008,-0.14918,-1.0672,0.48244,0.37553,-0.4989,-0.02627,-0.19566,-0.03,0.03968,-0.17504,0.0143,-0.67969,-1.45896,-1.2163,0.86878,1.07477,0.22093,-0.75688,0.53602,-0.4849,0.0736,1.42603,-0.8729
0.79655,4.37393,-0.45697,-1.06259,-2.92265,0.95143,3.17751,1.7786,-0.66662,-1.17328,0.30575,-1.75186,1.47906,-1.20934,2.237,1.94872,-0.49587,-1.54654,0.69323,2.54299,0.5006,0.35597,-0.16981,3.27767,2.58514,4.22089,-1.2633,-1.23918,0.36735,-1.56387,0.72046,0.17272,-0.60236,-2.98151,-3.89015,0.33631,0.05495,0.39561,1,-0.77976,0.25143,-0.53118,5.35871,-1.18341,3.19636,-0.37577,1.81922,-2.08917,0.97792,-1.74101,2.95371,0.71721,-2.48193,-1.66149,1.23424,-3.75438,-0.71528,-0.05454,-0.89098,6.80484,0.738,1.29696,-2.47763,-0.37873,1.76037,-1.86229,-1.99443,3.09705,0.30385,-0.3227,-0.72249,2.64305,-1.37795,-1.17239,-0.15978,1.81784,0.51831,-1.14394,1.72083,-6.08424,-0.23849,1.44725,-0.22878,3.78998,-2.20513,-1.68611,-4.63304,-5.22879,-2.73403,2.26886,-1.78091,-1.13195,-1.73585,-0.50162,-4.21712,2.34516,2.15662,-0.54425,1.24498,-1.15759,0.2786,-2.77428,5.34551,-0.7018,0.48102,0.34566,-0.00144,4.35425,-0.71117,1.34115
-0.05954,2.75056,-1.10837,0.26646,-2.76692,0.10671,0.99222,1.90614,-0.17196,1.63102,1.0063,-0.15414,0.49293,-0.95867,1.04081,2.21349,-0.12972,-1.82136,0.70696,1.42362,-0.39308,0.72096,0.03026,3.43624,-0.95868,1.8562,-0.6042,-1.63284,1.87834,-0.42992,0.47641,0.15497,0.19592,-1.54751,-2.6286,-0.53275,1.29361,0.30523,1,-1.0005,-0.15358,2.20556,3.92812,-2.49604,2.34572,0.41259,1.13431,-2.63702,1.088,-4.11534,0.19002,-0.88279,-0.06875,-0.20805,1.4903,-1.99003,-1.66392,0.11185,-0.79684,1.48076,-0.537,0.18075,-1.8443,-0.54028,0.35874,0.17155,-4.50924,1.16604,-0.1469,1.20323,0.16926,1.25837,-0.57029,-1.31791,0.81444,1.6742,-0.72714,-0.50302,-0.30665,-4.16114,0.08844,-0.20589,-0.00288,1.67734,-2.65726,-2.22144,-4.4399,-1.883,-2.8941,1.79494,0.05319,-1.33218,-1.20894,-0.05001,-1.39261,0.82016,0.44891,0.5192,0.37292,-1.65545,-1.78437,-1.53975,3.37513,-1.45569,-0.51075,0.37756,-0.47061,1.73528,-0.00328,0.09219
-0.54922,12.01419,-12.56952,8.14504,-19.55943,-13.77547,-9.05739,12.53861,1.93232,24.41028,6.64625,6.30473,2.43442,-5.28618,-3.99753,9.66871,5.04521,-18.60497,2.66328,3.81657,-3.52786,8.10455,1.37939,12.57345,-24.6025,-3.68347,-0.6587,-10.32928,17.38526,1.62497,-6.20435,2.30251,2.60102,-4.72061,-5.84471,-11.35002,3.98603,1.21674,1,-12.29114,-9.35019,25.65641,14.96897,-15.34157,4.32866,12.02258,5.92687,-20.60519,-4.1406,-32.2154,-15.99683,-11.932,7.08479,1.77509,1.91146,-7.20649,-5.47419,-5.77659,-6.44428,-24.05828,-12.15505,-4.85598,-7.59176,-1.9546,-6.03923,6.91977,-36.54754,-9.17741,-2.19731,11.33593,7.22726,-0.76505,2.6188,-9.07264,6.97801,3.24101,-12.67776,0.83019,-5.27081,-17.94057,1.01771,-8.60943,-2.28192,-9.99314,-17.83272,-17.82604,-22.00717,8.8547,-18.09074,4.27873,5.64442,-8.44379,-3.81877,5.12353,7.75492,-4.6441,-13.59864,10.37014,4.49649,-3.22768,-20.31973,-11.5904,3.98333,-19.15357,-7.0264,-0.50658,-7.9784,-1.77015,-2.43194,-3.94447
-0.73491,9.76306,-10.20179,7.14749,-15.75722,-10.61218,-7.92967,10.91405,1.58732,20.09315,5.80693,5.03346,1.88199,-4.28376,-2.66771,8.49467,4.05294,-15.02387,2.31026,3.17094,-2.73474,6.86139,1.09257,11.51804,-19.99592,-2.94093,-0.63748,-8.22929,14.78325,1.3506,-4.83931,1.80263,2.44232,-3.55113,-5.03329,-9.00579,4.18297,1.06665,1,-9.69628,-7.25668,21.30591,12.78508,-13.62403,4.33681,9.54434,4.62009,-16.9081,-2.71686,-26.55597,-11.98413,-9.33775,5.36267,1.60939,2.18724,-5.79786,-5.25748,-4.01619,-5.16266,-18.90893,-9.59685,-3.96566,-6.24526,-1.82218,-5.09704,6.27687,-30.8673,-7.2472,-1.4886,9.64709,5.71081,-0.63804,2.31153,-7.0961,6.00138,3.2593,-10.34609,0.5517,-4.53986,-14.62823,0.55542,-6.97048,-1.70591,-7.99595,-14.65219,-14.04394,-18.32182,7.1256,-14.51654,4.06679,5.01848,-7.00809,-3.0474,4.1379,6.57075,-3.491,-10.24543,8.3705,3.45054,-3.508,-16.87183,-8.68222,3.44806,-15.68872,-5.70156,-0.08071,-6.16507,-1.46886,-1.82903,-3.12913
-0.62388,-1.25738,2.44109,-0.28688,3.37216,5.10892,1.35812,0.22006,-0.68487,-4.04755,0.26906,-1.96047,-0.56051,0.76042,3.38325,1.01398,-1.41173,3.52083,0.20872,0.44064,0.87549,-0.72819,-0.42327,3.19271,5.46265,2.41909,-0.58888,2.02148,-1.0066,-0.44183,2.56957,-0.59155,0.44461,0.85154,-1.17053,3.22278,2.66923,0.20398,1,3.21802,3.19196,-3.55949,0.90139,-1.08437,2.93292,-3.46408,-1.22447,2.78242,3.7927,4.19298,7.21788,3.35912,-3.03531,0.2046,2.51406,0.39779,-1.96787,3.37766,1.23088,9.26067,3.62268,1.39532,0.55137,-0.30397,1.29031,0.30741,2.66965,3.85655,1.25702,-0.7201,-2.03126,1.14132,-0.41704,2.19204,-0.09405,2.22159,2.35348,-0.87861,0.27405,1.60699,-0.91631,2.25592,1.31651,4.128,2.10441,4.1037,1.17847,-3.68085,3.07994,1.95906,-0.08458,0.78273,0.41405,-1.29012,-2.16909,2.66593,6.10011,-2.40908,-1.33244,-2.87213,2.74491,4.08824,1.89983,3.34996,1.35322,1.57497,2.67111,1.63373,1.13904,1.28901
-0.29951,-0.74071,1.46937,1.47379,1.87653,3.71808,-0.59792,1.90286,-0.87682,-0.86188,1.49792,-1.7477,-0.12892,0.7589,3.51517,2.66658,-0.83462,1.17053,0.43503,1.72696,0.55817,0.76934,-0.41998,6.37714,3.53878,2.3446,-0.96306,2.28918,2.05552,0.51874,2.33999,-0.10166,1.20093,0.49295,-1.48903,3.07763,3.8098,0.65763,1,2.37778,2.37452,-1.17799,3.36711,-2.94533,4.2398,-2.76678,-0.69298,0.6457,4.30507,2.07794,8.20031,3.01205,-3.8935,1.88635,3.44703,-1.28361,-2.12068,3.1733,0.48389,9.50755,3.58363,1.50777,0.58132,0.45521,0.89636,1.6598,-1.53849,3.59193,1.55093,0.71856,-0.90031,1.41885,0.74041,2.14455,1.33568,3.39288,0.53518,-0.70025,-0.32186,0.88963,-1.11766,2.66497,2.65261,3.32815,0.42949,3.15607,-0.66342,-2.5002,2.50631,3.27426,0.92845,0.16708,0.82833,-0.27583,-0.73917,3.35494,6.08438,-1.7316,-0.0362,-3.65247,0.61273,4.46817,1.50076,0.81783,0.57259,2.75472,2.80712,1.72484,1.26907,1.31268
0.78147,-0.64026,0.82623,2.8397,0.11429,1.01137,-2.62599,2.35735,-1.26207,2.68428,2.36273,-0.8927,1.04824,1.21085,2.80585,3.61558,-0.98514,-1.80437,0.38724,3.3522,-0.15681,2.73895,-0.42447,9.12507,1.73068,3.15587,-1.35598,3.40078,5.55543,2.82923,3.05949,0.84768,1.90141,-0.21583,-1.08948,3.88579,4.25701,1.49429,1,1.36593,1.23151,-0.111,6.27693,-3.12375,5.08182,-2.07562,0.23077,-1.16306,4.95257,1.10581,9.31341,2.88978,-4.87797,4.52667,4.41357,-4.40178,-0.59306,2.56616,-0.36175,10.14126,3.54585,2.4462,1.17935,2.14795,1.67625,2.17511,-4.40221,3.77399,2.28541,2.08789,1.52572,2.44365,2.21861,1.95933,2.76634,4.56875,-1.03859,0.1958,-0.40786,1.34204,-0.49693,4.70902,4.87491,3.30369,-1.151,2.45796,-1.83944,-0.889,2.45644,4.55734,1.78566,0.36941,1.529,1.24421,1.1471,5.11456,6.24441,-0.97916,2.45815,-3.08135,-0.4015,4.91236,0.79498,-1.36459,-0.54625,4.34926,3.23128,1.94322,1.44292,1.55454
1.77888,-0.51286,0.03123,2.46796,-2.20839,-2.68157,-3.47484,1.25201,-0.60004,5.14907,1.40258,1.7055,2.8612,1.79467,0.58022,2.38249,-1.73667,-4.53625,-0.15377,3.16997,-0.42957,4.4485,-0.04432,7.86186,-1.08718,3.87196,-1.14976,3.59346,7.17179,5.69217,3.98098,1.95143,1.99575,-0.97686,0.33584,3.94773,2.98594,2.50138,1,-0.36527,-0.06906,-0.11196,8.13108,-1.29374,3.87988,-0.4812,1.6191,-2.2018,4.31426,-0.22708,6.57542,2.50703,-3.53251,5.01257,3.9505,-7.34281,2.35155,1.11942,-0.72583,5.85345,1.36736,3.11694,1.69428,3.50396,3.38847,1.47833,-4.70105,2.63545,3.14173,2.8729,4.58281,3.39694,3.0411,0.71233,3.06372,4.37483,-1.0581,1.87582,0.71706,2.07506,0.81761,6.93394,4.9569,3.19964,-2.60857,1.48528,-2.12081,1.54434,1.42975,4.26393,2.13977,1.1972,1.48841,2.6807,3.35101,6.14103,4.72026,0.87823,4.73501,-0.3083,-0.14099,3.27998,0.43413,-1.57635,-1.30004,4.39739,2.2219,1.57671,0.79144,1.46757
1.33118,-0.42329,-0.48049,0.61246,-2.9785,-3.2461,-1.79925,0.05181,1.28812,4.05816,-0.69534,4.03725,3.66397,2.16066,-0.89861,0.10541,-1.73354,-4.55168,-0.82657,0.77027,0.72189,4.50136,0.67776,3.00354,-2.987,3.25292,-0.23757,2.01677,5.01597,6.28994,3.71256,2.11659,1.41664,-0.78967,1.60025,2.3845,1.19192,2.86492,1,-1.4031,-0.10659,-0.63512,7.03809,0.40098,1.46702,0.86568,2.5813,-1.53579,2.47399,-1.7631,1.30402,2.1092,-0.49369,1.95922,1.95096,-6.75084,3.92134,4.82E-02,-0.06537,-1.02947,-1.81571,2.47999,1.68476,3.18962,4.2276,0.8389,-2.33035,0.56465,3.38219,2.38622,5.02798,3.07359,2.38172,-0.39755,1.90405,2.64199,0.73241,2.67711,2.32667,2.13173,1.24696,6.94592,2.0358,2.59479,-2.77501,0.90022,-1.2416,3.14517,-0.05027,2.32293,1.95294,1.74446,0.51722,2.80931,3.91149,4.9127,2.55487,2.65619,4.30913,2.1131,0.67498,0.51018,0.7187,0.71323,-0.3845,2.3681,0.03252,0.69759,-0.09261,1.14198
