Points0,Points1,Points2,,intensity,filtered
70,218.3356841,124,,764.1106,0
61,218.3356841,26,,838.881,0
139,218.3356841,58,,1006.2784,0
137,218.3356841,163,,747.4526,0
169,218.3356841,131,,703.7802,0
0,218.3356841,127,,1064.4754,9.577
68,218.3356841,66,,792.4428,3.3484
52,218.3356841,144,,827.4444,0
183,218.3356841,94,,650.754,3.0896
57,218.3356841,61,,869.0548,0
94,217.2073343,0,,1227.689,0
174,217.2073343,8,,759.7166,2.714
97,217.2073343,5,,1136.6502,0
103,217.2073343,27,,1031.5258,7.3192
143,217.2073343,50,,868.984,0
163,217.2073343,70,,740.9732,0
162,217.2073343,95,,1075.2062,0
138,217.2073343,110,,1039.9828,0
107,217.2073343,117,,1004.3038,0
97,217.2073343,104,,876.2248,0
114,217.2073343,93,,844.362,0
121,217.2073343,75,,810.5978,0
178,217.2073343,153,,633.0482,0
148,217.2073343,176,,683.9446,2.789
7,217.2073343,178,,963.1608,0
2,217.2073343,168,,924.5036,0
17,217.2073343,116,,972.3732,0
31,217.2073343,41,,903.8728,0
116,217.2073343,146,,765.7092,0
118,217.2073343,17,,897.6956,3.4728
149,217.2073343,38,,750.7484,3.8968
194,217.2073343,154,,787.4834,0
55,217.2073343,167,,770.7372,0
59,217.2073343,96,,1002.3928,0
83,217.2073343,119,,879.1596,0
111,217.2073343,175,,691.603,2.2342
81,217.2073343,156,,629.0126,0
97,217.2073343,59,,1112.1178,5.6484
27,217.2073343,142,,842.6554,3.1496
80,217.2073343,66,,1060.5646,0
70,217.2073343,124,,764.3196,0.209
61,217.2073343,26,,848.368,9.487
139,217.2073343,58,,980.7468,0
137,217.2073343,163,,745.362,0
169,217.2073343,131,,697.1858,0
0,217.2073343,127,,1078.5672,14.0918
68,217.2073343,66,,789.9656,0
52,217.2073343,144,,826.7108,0
183,217.2073343,94,,647.3832,0
57,217.2073343,61,,860.881,0
94,216.0789845,0,,1222.7446,0
174,216.0789845,8,,751.0834,0
97,216.0789845,5,,1141.8002,5.15
103,216.0789845,27,,1030.6674,0
143,216.0789845,50,,870.5448,1.5608
163,216.0789845,70,,738.072,0
162,216.0789845,95,,1070.319,0
138,216.0789845,110,,1040.1514,0.1686
107,216.0789845,117,,999.779,0
97,216.0789845,104,,875.1738,0
114,216.0789845,93,,839.8362,0
121,216.0789845,75,,807.8906,0
178,216.0789845,153,,638.6136,5.5654
148,216.0789845,176,,680.9418,0
7,216.0789845,178,,962.2862,0
2,216.0789845,168,,923.7844,0
17,216.0789845,116,,970.0038,0
31,216.0789845,41,,903.1,0
116,216.0789845,146,,767.4432,1.734
118,216.0789845,17,,894.5332,0
149,216.0789845,38,,752.268,1.5196
194,216.0789845,154,,802.7714,15.288
55,216.0789845,167,,777.4604,6.7232
59,216.0789845,96,,1002.2126,0
83,216.0789845,119,,873.1788,0
111,216.0789845,175,,686.7968,0
81,216.0789845,156,,628.7974,0
97,216.0789845,59,,1111.1306,0
27,216.0789845,142,,843.5582,0.9028
80,216.0789845,66,,1054.9306,0
70,216.0789845,124,,762.3036,0
61,216.0789845,26,,850.7564,2.3884
139,216.0789845,58,,989.1544,8.4076
137,216.0789845,163,,743.8572,0
169,216.0789845,131,,695.4772,0
0,216.0789845,127,,1089.3476,10.7804
68,216.0789845,66,,787.677,0
52,216.0789845,144,,824.565,0
183,216.0789845,94,,650,2.6168
57,216.0789845,61,,861.0168,0.1358
94,214.9506347,0,,1204.9946,0
174,214.9506347,8,,758.1862,7.1028
97,214.9506347,5,,1140.5502,0
103,214.9506347,27,,1032.573,1.9056
143,214.9506347,50,,873.268,2.7232
163,214.9506347,70,,738.391,0.319
162,214.9506347,95,,1081.0254,10.7064
138,214.9506347,110,,1050.0544,9.903
107,214.9506347,117,,1001.2436,1.4646
97,214.9506347,104,,874.2366,0
114,214.9506347,93,,838.3138,0
121,214.9506347,75,,809.643,1.7524
178,214.9506347,153,,637.4366,0
148,214.9506347,176,,688.325,7.3832
7,214.9506347,178,,967.0488,4.7626
2,214.9506347,168,,928.2786,4.4942
17,214.9506347,116,,966.0652,0
31,214.9506347,41,,910.0896,6.9896
116,214.9506347,146,,768.3568,0.9136
118,214.9506347,17,,901.7644,7.2312
149,214.9506347,38,,758.3876,6.1196
194,214.9506347,154,,799.8142,0
55,214.9506347,167,,776.7604,0
59,214.9506347,96,,1000.3538,0
83,214.9506347,119,,872.593,0
111,214.9506347,175,,690.4594,3.6626
81,214.9506347,156,,626.681,0
97,214.9506347,59,,1106.0306,0
27,214.9506347,142,,843.325,0
80,214.9506347,66,,1056.1806,1.25
70,214.9506347,124,,761.8982,0
61,214.9506347,26,,849.165,0
139,214.9506347,58,,995.4482,6.2938
137,214.9506347,163,,743.8428,0
169,214.9506347,131,,693.6914,0
0,214.9506347,127,,1089.8558,0.5082
68,214.9506347,66,,789.0342,1.3572
52,214.9506347,144,,826.1072,1.5422
183,214.9506347,94,,652.452,2.452
57,214.9506347,61,,861.1024,0.0856
94,213.8222849,0,,1199.6556,0
174,213.8222849,8,,756.6418,0
97,213.8222849,5,,1141.169,0.6188
103,213.8222849,27,,1017.3056,0
143,213.8222849,50,,868.1876,0
163,213.8222849,70,,746.5842,8.1932
162,213.8222849,95,,1084.492,3.4666
138,213.8222849,110,,1049.9402,0
107,213.8222849,117,,1002.2662,1.0226
97,213.8222849,104,,871.908,0
114,213.8222849,93,,842.6448,4.331
121,213.8222849,75,,817.6478,8.0048
178,213.8222849,153,,642.8462,5.4096
148,213.8222849,176,,694.2,5.875
7,213.8222849,178,,964.441,0
2,213.8222849,168,,920.9152,0
17,213.8222849,116,,958.8594,0
31,213.8222849,41,,909.3876,0
116,213.8222849,146,,772.1454,3.7886
118,213.8222849,17,,900.6812,0
149,213.8222849,38,,760.4764,2.0888
194,213.8222849,154,,806.957,7.1428
55,213.8222849,167,,773.7694,0
59,213.8222849,96,,1002.1144,1.7606
83,213.8222849,119,,869.369,0
111,213.8222849,175,,686.7688,0
81,213.8222849,156,,626.919,0.238
97,213.8222849,59,,1109.7596,3.729
27,213.8222849,142,,846.3078,2.9828
80,213.8222849,66,,1056.2488,0.0682
70,213.8222849,124,,764.7822,2.884
61,213.8222849,26,,854.0144,4.8494
139,213.8222849,58,,1018.3596,22.9114
137,213.8222849,163,,737.9594,0
169,213.8222849,131,,694.677,0.9856
0,213.8222849,127,,1079.9148,0
68,213.8222849,66,,795.2914,6.2572
52,213.8222849,144,,826.253,0.1458
183,213.8222849,94,,659.6312,7.1792
57,213.8222849,61,,866.1166,5.0142
94,212.6939351,0,,1190.5332,0
174,212.6939351,8,,753.625,0
97,212.6939351,5,,1153.0814,11.9124
103,212.6939351,27,,1021.4248,4.1192
143,212.6939351,50,,880.8392,12.6516
163,212.6939351,70,,741.71,0
162,212.6939351,95,,1083.0252,0
138,212.6939351,110,,1053.946,4.0058
107,212.6939351,117,,1014.636,12.3698
97,212.6939351,104,,874.4642,2.5562
114,212.6939351,93,,841.8362,0
121,212.6939351,75,,816.193,0
178,212.6939351,153,,652.0308,9.1846
148,212.6939351,176,,706.1388,11.9388
7,212.6939351,178,,985.69,21.249
2,212.6939351,168,,922.5248,1.6096
17,212.6939351,116,,964.6632,5.8038
31,212.6939351,41,,910.6334,1.2458
116,212.6939351,146,,783.859,11.7136
118,212.6939351,17,,905.9208,5.2396
149,212.6939351,38,,760.3424,0
194,212.6939351,154,,808.4166,1.4596
55,212.6939351,167,,774.2874,0.518
59,212.6939351,96,,998.9234,0
83,212.6939351,119,,876.919,7.55
111,212.6939351,175,,680.5782,0
81,212.6939351,156,,621.7696,0
97,212.6939351,59,,1111.9564,2.1968
27,212.6939351,142,,846.7554,0.4476
80,212.6939351,66,,1059.35,3.1012
70,212.6939351,124,,774.3536,9.5714
61,212.6939351,26,,855.5768,1.5624
139,212.6939351,58,,1036.4052,18.0456
137,212.6939351,163,,740.45,2.4906
169,212.6939351,131,,701.8542,7.1772
0,212.6939351,127,,1075.5214,0
68,212.6939351,66,,792.803,0
52,212.6939351,144,,826.941,0.688
183,212.6939351,94,,657.1104,0
57,212.6939351,61,,875.4476,9.331
94,211.5655853,0,,1212.4276,21.8944
174,211.5655853,8,,752.95,0
97,211.5655853,5,,1173.2376,20.1562
103,211.5655853,27,,1012.7304,0
143,211.5655853,50,,886.1928,5.3536
163,211.5655853,70,,745,3.29
162,211.5655853,95,,1083.638,0.6128
138,211.5655853,110,,1056.8718,2.9258
107,211.5655853,117,,1013.4918,0
97,211.5655853,104,,871.7182,0
114,211.5655853,93,,844.9586,3.1224
121,211.5655853,75,,817.1406,0.9476
178,211.5655853,153,,660.1192,8.0884
148,211.5655853,176,,711.7804,5.6416
7,211.5655853,178,,983.2428,0
2,211.5655853,168,,923.398,0.8732
17,211.5655853,116,,963.9076,0
31,211.5655853,41,,920.7604,10.127
116,211.5655853,146,,789.3476,5.4886
118,211.5655853,17,,904.775,0
149,211.5655853,38,,766.163,5.8206
194,211.5655853,154,,809.7404,1.3238
55,211.5655853,167,,773.0552,0
59,211.5655853,96,,998.0304,0
83,211.5655853,119,,883.8262,6.9072
111,211.5655853,175,,679.2596,0
81,211.5655853,156,,626.5468,4.7772
97,211.5655853,59,,1102.7146,0
27,211.5655853,142,,843.6068,0
80,211.5655853,66,,1057.0232,0
70,211.5655853,124,,781.5232,7.1696
61,211.5655853,26,,844.1506,0
139,211.5655853,58,,1077.7014,41.2962
137,211.5655853,163,,744.8738,4.4238
169,211.5655853,131,,704.5742,2.72
0,211.5655853,127,,1071.1706,0
68,211.5655853,66,,795.8488,3.0458
52,211.5655853,144,,830.4216,3.4806
183,211.5655853,94,,657.2228,0.1124
57,211.5655853,61,,881.7642,6.3166
94,210.4372355,0,,1215.1776,2.75
174,210.4372355,8,,758.9,5.95
97,210.4372355,5,,1177.5188,4.2812
103,210.4372355,27,,1016.4046,3.6742
143,210.4372355,50,,893.748,7.5552
163,210.4372355,70,,749.236,4.236
162,210.4372355,95,,1087.7808,4.1428
138,210.4372355,110,,1056.8888,0.017
107,210.4372355,117,,1014.9098,1.418
97,210.4372355,104,,876.9314,5.2132
114,210.4372355,93,,846.938,1.9794
121,210.4372355,75,,822.074,4.9334
178,210.4372355,153,,665.0096,4.8904
148,210.4372355,176,,706.836,0
7,210.4372355,178,,978.4252,0
2,210.4372355,168,,928.419,5.021
17,210.4372355,116,,966.4212,2.5136
31,210.4372355,41,,922.852,2.0916
116,210.4372355,146,,777.5226,0
118,210.4372355,17,,914.5,9.725
149,210.4372355,38,,773.4888,7.3258
194,210.4372355,154,,808.8238,0
55,210.4372355,167,,770.5678,0
59,210.4372355,96,,1004.225,6.1946
83,210.4372355,119,,877.1714,0
111,210.4372355,175,,684.0314,4.7718
81,210.4372355,156,,631.8482,5.3014
97,210.4372355,59,,1103.4936,0.779
27,210.4372355,142,,842.6648,0
80,210.4372355,66,,1059.6878,2.6646
70,210.4372355,124,,779.482,0
61,210.4372355,26,,847.5274,3.3768
139,210.4372355,58,,1076.4862,0
137,210.4372355,163,,740.3928,0
169,210.4372355,131,,707.2228,2.6486
0,210.4372355,127,,1066.3574,0
68,210.4372355,66,,795.0888,0
52,210.4372355,144,,835.6866,5.265
183,210.4372355,94,,659.7894,2.5666
57,210.4372355,61,,878.7498,0
94,209.3088858,0,,1229.2942,14.1166
174,209.3088858,8,,761.9112,3.0112
97,209.3088858,5,,1166.2626,0
103,209.3088858,27,,1028.764,12.3594
143,209.3088858,50,,904.8926,11.1446
163,209.3088858,70,,750.6248,1.3888
162,209.3088858,95,,1082.684,0
138,209.3088858,110,,1050.903,0
107,209.3088858,117,,1011.8616,0
97,209.3088858,104,,881.2686,4.3372
114,209.3088858,93,,856.1328,9.1948
121,209.3088858,75,,822.4478,0.3738
178,209.3088858,153,,673.6922,8.6826
148,209.3088858,176,,705.2694,0
7,209.3088858,178,,966.4626,0
2,209.3088858,168,,922.073,0
17,209.3088858,116,,965.681,0
31,209.3088858,41,,921.8792,0
116,209.3088858,146,,773.6522,0
118,209.3088858,17,,925.5314,11.0314
149,209.3088858,38,,782.6888,9.2
194,209.3088858,154,,816.181,7.3572
55,209.3088858,167,,771.0606,0.4928
59,209.3088858,96,,1009.2536,5.0286
83,209.3088858,119,,877.1976,0.0262
111,209.3088858,175,,680.2376,0
81,209.3088858,156,,632.2912,0.443
97,209.3088858,59,,1113.4566,9.963
27,209.3088858,142,,841.559,0
80,209.3088858,66,,1063.95,4.2622
70,209.3088858,124,,785.8,6.318
61,209.3088858,26,,850.5102,2.9828
139,209.3088858,58,,1077.7444,1.2582
137,209.3088858,163,,741.0596,0.6668
169,209.3088858,131,,707.7456,0.5228
0,209.3088858,127,,1074.1082,7.7508
68,209.3088858,66,,792.2602,0
52,209.3088858,144,,840.3674,4.6808
183,209.3088858,94,,655.1228,0
57,209.3088858,61,,880.3166,1.5668
94,208.180536,0,,1212.2164,0
174,208.180536,8,,773.0112,11.1
97,208.180536,5,,1161.125,0
103,208.180536,27,,1035.2224,6.4584
143,208.180536,50,,913.2748,8.3822
163,208.180536,70,,741.8742,0
162,208.180536,95,,1089.1032,6.4192
138,208.180536,110,,1052.68,1.777
107,208.180536,117,,1012.024,0.1624
97,208.180536,104,,886.6336,5.365
114,208.180536,93,,858.1052,1.9724
121,208.180536,75,,817.3024,0
178,208.180536,153,,677.6846,3.9924
148,208.180536,176,,698.7722,0
7,208.180536,178,,961.8018,0
2,208.180536,168,,925.7192,3.6462
17,208.180536,116,,975.9214,10.2404
31,208.180536,41,,921.8604,0
116,208.180536,146,,768.0726,0
118,208.180536,17,,932.0064,6.475
149,208.180536,38,,790.831,8.1422
194,208.180536,154,,816.4954,0.3144
55,208.180536,167,,775.2964,4.2358
59,208.180536,96,,1013.809,4.5554
83,208.180536,119,,885.8906,8.693
111,208.180536,175,,680.4376,0.2
81,208.180536,156,,636.428,4.1368
97,208.180536,59,,1120.3888,6.9322
27,208.180536,142,,840.8332,0
80,208.180536,66,,1067.828,3.878
70,208.180536,124,,791.3518,5.5518
61,208.180536,26,,859.8522,9.342
139,208.180536,58,,1047.9698,0
137,208.180536,163,,748.8786,7.819
169,208.180536,131,,704.8284,0
0,208.180536,127,,1085.636,11.5278
68,208.180536,66,,789.3344,0
52,208.180536,144,,836.8614,0
183,208.180536,94,,654.9312,0
57,208.180536,61,,869.331,0
94,207.0521862,0,,1225.0998,12.8834
174,207.0521862,8,,779.9834,6.9722
97,207.0521862,5,,1159.6064,0
103,207.0521862,27,,1038.4516,3.2292
143,207.0521862,50,,907.0874,0
163,207.0521862,70,,751.8248,9.9506
162,207.0521862,95,,1090.1366,1.0334
138,207.0521862,110,,1037.18,0
107,207.0521862,117,,1014.3924,2.3684
97,207.0521862,104,,886.6204,0
114,207.0521862,93,,855.2484,0
121,207.0521862,75,,825.4548,8.1524
178,207.0521862,153,,666.973,0
148,207.0521862,176,,704.0528,5.2806
7,207.0521862,178,,956.645,0
2,207.0521862,168,,922.3116,0
17,207.0521862,116,,973.1714,0
31,207.0521862,41,,926.4896,4.6292
116,207.0521862,146,,766.0772,0
118,207.0521862,17,,929.0168,0
149,207.0521862,38,,800.2392,9.4082
194,207.0521862,154,,814.5906,0
55,207.0521862,167,,778.091,2.7946
59,207.0521862,96,,1014.7644,0.9554
83,207.0521862,119,,886.931,1.0404
111,207.0521862,175,,687.6844,7.2468
81,207.0521862,156,,638.4306,2.0026
97,207.0521862,59,,1124.0468,3.658
27,207.0521862,142,,841.398,0.5648
80,207.0521862,66,,1070.3792,2.5512
70,207.0521862,124,,791.0892,0
61,207.0521862,26,,860.2204,0.3682
139,207.0521862,58,,1043.7546,0
137,207.0521862,163,,756.1928,7.3142
169,207.0521862,131,,715.3654,10.537
0,207.0521862,127,,1078.908,0
68,207.0521862,66,,794.7372,5.4028
52,207.0521862,144,,836.8384,0
183,207.0521862,94,,660.05,5.1188
57,207.0521862,61,,872.4428,3.1118
94,205.9238364,0,,1224.0888,0
174,205.9238364,8,,789.4862,9.5028
97,205.9238364,5,,1153.0376,0
103,205.9238364,27,,1040.4358,1.9842
143,205.9238364,50,,907.1892,0.1018
163,205.9238364,70,,749.6404,0
162,205.9238364,95,,1088.1048,0
138,205.9238364,110,,1039.2684,2.0884
107,205.9238364,117,,1013.9938,0
97,205.9238364,104,,891.4612,4.8408
114,205.9238364,93,,860.338,5.0896
121,205.9238364,75,,828.7928,3.338
178,205.9238364,153,,668.3056,1.3326
148,205.9238364,176,,701.6694,0
7,205.9238364,178,,953.5628,0
2,205.9238364,168,,916.1116,0
17,205.9238364,116,,982.5368,9.3654
31,205.9238364,41,,919.248,0
116,205.9238364,146,,760.4364,0
118,205.9238364,17,,927.3084,0
149,205.9238364,38,,800.495,0.2558
194,205.9238364,154,,819.162,4.5714
55,205.9238364,167,,781.4036,3.3126
59,205.9238364,96,,1012.243,0
83,205.9238364,119,,889.1906,2.2596
111,205.9238364,175,,690.1656,2.4812
81,205.9238364,156,,641.6988,3.2682
97,205.9238364,59,,1133.0322,8.9854
27,205.9238364,142,,844.057,2.659
80,205.9238364,66,,1080,9.6208
70,205.9238364,124,,785.975,0
61,205.9238364,26,,863.0842,2.8638
139,205.9238364,58,,1028.2026,0
137,205.9238364,163,,757.6262,1.4334
169,205.9238364,131,,718.9454,3.58
0,205.9238364,127,,1078.7868,0
68,205.9238364,66,,792.86,0
52,205.9238364,144,,833.924,0
183,205.9238364,94,,658.096,0
57,205.9238364,61,,869.7404,0
94,204.7954866,0,,1222.9832,0
174,204.7954866,8,,797.0306,7.5444
97,204.7954866,5,,1155.3438,2.3062
103,204.7954866,27,,1041.8312,1.3954
143,204.7954866,50,,905.6626,0
163,204.7954866,70,,754.328,4.6876
162,204.7954866,95,,1097.6636,9.5588
138,204.7954866,110,,1032.8256,0
107,204.7954866,117,,1013.6586,0
97,204.7954866,104,,887.0802,0
114,204.7954866,93,,865.4568,5.1188
121,204.7954866,75,,829.8642,1.0714
178,204.7954866,153,,709.221,40.9154
148,204.7954866,176,,719.6528,17.9834
7,204.7954866,178,,964.353,10.7902
2,204.7954866,168,,908.7174,0
17,204.7954866,116,,979.079,0
31,204.7954866,41,,919.0334,0
116,204.7954866,146,,778.4864,18.05
118,204.7954866,17,,920.902,0
149,204.7954866,38,,804.6084,4.1134
194,204.7954866,154,,816.3454,0
55,204.7954866,167,,778.475,0
59,204.7954866,96,,1002.5358,0
83,204.7954866,119,,901.193,12.0024
111,204.7954866,175,,696.8188,6.6532
81,204.7954866,156,,641.152,0
97,204.7954866,59,,1132.3242,0
27,204.7954866,142,,850.3398,6.2828
80,204.7954866,66,,1083.8732,3.8732
70,204.7954866,124,,786.5912,0.6162
61,204.7954866,26,,857.3944,0
139,204.7954866,58,,1034.185,5.9824
137,204.7954866,163,,758.319,0.6928
169,204.7954866,131,,732.174,13.2286
0,204.7954866,127,,1078.3016,0
68,204.7954866,66,,798.1772,5.3172
52,204.7954866,144,,833.0698,0
183,204.7954866,94,,671.5336,13.4376
57,204.7954866,61,,871.2238,1.4834
94,203.6671368,0,,1228.5332,5.55
174,203.6671368,8,,805.6278,8.5972
97,203.6671368,5,,1164.9062,9.5624
103,203.6671368,27,,1040.2336,0
143,203.6671368,50,,908.4216,2.759
163,203.6671368,70,,756.519,2.191
162,203.6671368,95,,1101.8952,4.2316
138,203.6671368,110,,1036.9428,4.1172
107,203.6671368,117,,1012.7458,0
97,203.6671368,104,,912.9854,25.9052
114,203.6671368,93,,861.2966,0
121,203.6671368,75,,842.3236,12.4594
178,203.6671368,153,,755.0596,45.8386
148,203.6671368,176,,730.25,10.5972
7,203.6671368,178,,968.1588,3.8058
2,203.6671368,168,,910.0846,1.3672
17,203.6671368,116,,984.9192,5.8402
31,203.6671368,41,,923.2062,4.1728
116,203.6671368,146,,783.091,4.6046
118,203.6671368,17,,912.1394,0
149,203.6671368,38,,808.1176,3.5092
194,203.6671368,154,,826.855,10.5096
55,203.6671368,167,,781.3894,2.9144
59,203.6671368,96,,1004.316,1.7802
83,203.6671368,119,,908.2598,7.0668
111,203.6671368,175,,714.2094,17.3906
81,203.6671368,156,,643.8228,2.6708
97,203.6671368,59,,1131.5226,0
27,203.6671368,142,,857.1132,6.7734
80,203.6671368,66,,1085.4756,1.6024
70,203.6671368,124,,786.125,0
61,203.6671368,26,,860.9624,3.568
139,203.6671368,58,,1035.714,1.529
137,203.6671368,163,,763.8046,5.4856
169,203.6671368,131,,746.8684,14.6944
0,203.6671368,127,,1079.6622,1.3606
68,203.6671368,66,,802.363,4.1858
52,203.6671368,144,,829.2408,0
183,203.6671368,94,,686.2982,14.7646
57,203.6671368,61,,876.757,5.5332
94,202.538787,0,,1248.9444,20.4112
174,202.538787,8,,816.25,10.6222
97,202.538787,5,,1173.95,9.0438
103,202.538787,27,,1048.6742,8.4406
143,202.538787,50,,909.9806,1.559
163,202.538787,70,,762.2202,5.7012
162,202.538787,95,,1100.2728,0
138,202.538787,110,,1030.0144,0
107,202.538787,117,,1011.6374,0
97,202.538787,104,,928.4408,15.4554
114,202.538787,93,,857.576,0
121,202.538787,75,,842.4712,0.1476
178,202.538787,153,,787.8884,32.8288
148,202.538787,176,,741.6556,11.4056
7,202.538787,178,,981.5804,13.4216
2,202.538787,168,,911.6768,1.5922
17,202.538787,116,,979.4076,0
31,202.538787,41,,931.2292,8.023
116,202.538787,146,,788.2342,5.1432
118,202.538787,17,,916.681,4.5416
149,202.538787,38,,813.9176,5.8
194,202.538787,154,,830.655,3.8
55,202.538787,167,,781.0162,0
59,202.538787,96,,1003.5768,0
83,202.538787,119,,904.393,0
111,202.538787,175,,724.3406,10.1312
81,202.538787,156,,645.0278,1.205
97,202.538787,59,,1132.9436,1.421
27,202.538787,142,,858.1294,1.0162
80,202.538787,66,,1089.0476,3.572
70,202.538787,124,,783.5946,0
61,202.538787,26,,862.9102,1.9478
139,202.538787,58,,1056.6708,20.9568
137,202.538787,163,,765.969,2.1644
169,202.538787,131,,758.4142,11.5458
0,202.538787,127,,1073.6918,0
68,202.538787,66,,802.8944,0.5314
52,202.538787,144,,833.7938,4.553
183,202.538787,94,,700.6148,14.3166
57,202.538787,61,,885.0854,8.3284
94,201.4104372,0,,1250.0166,1.0722
174,201.4104372,8,,821.564,5.314
97,201.4104372,5,,1165.2062,0
103,201.4104372,27,,1054.991,6.3168
143,201.4104372,50,,920.336,10.3554
163,201.4104372,70,,760.0764,0
162,201.4104372,95,,1100.2538,0
138,201.4104372,110,,1030.9028,0.8884
107,201.4104372,117,,1002.5848,0
97,201.4104372,104,,941.9592,13.5184
114,201.4104372,93,,859.307,1.731
121,201.4104372,75,,838.245,0
178,201.4104372,153,,819.4038,31.5154
148,201.4104372,176,,742.0944,0.4388
7,201.4104372,178,,964.2942,0
2,201.4104372,168,,911.7826,0.1058
17,201.4104372,116,,974.5652,0
31,201.4104372,41,,926.727,0
116,201.4104372,146,,779.2204,0
118,201.4104372,17,,915.9456,0
149,201.4104372,38,,816.062,2.1444
194,201.4104372,154,,836.7312,6.0762
55,201.4104372,167,,785.6822,4.666
59,201.4104372,96,,1007.066,3.4892
83,201.4104372,119,,891.2478,0
111,201.4104372,175,,729.3968,5.0562
81,201.4104372,156,,651.6278,6.6
97,201.4104372,59,,1136.1598,3.2162
27,201.4104372,142,,853.7722,0
80,201.4104372,66,,1086.9184,0
70,201.4104372,124,,782.6804,0
61,201.4104372,26,,865.6028,2.6926
139,201.4104372,58,,1053.5086,0
137,201.4104372,163,,756.7048,0
169,201.4104372,131,,749.1086,0
0,201.4104372,127,,1083.8394,10.1476
68,201.4104372,66,,797.1316,0
52,201.4104372,144,,828.1806,0
183,201.4104372,94,,707.7752,7.1604
57,201.4104372,61,,877.5688,0
94,200.2820874,0,,1224.2054,0
174,200.2820874,8,,823.0918,1.5278
97,200.2820874,5,,1155.875,0
103,200.2820874,27,,1068.6292,13.6382
143,200.2820874,50,,925.843,5.507
163,200.2820874,70,,761.9034,1.827
162,200.2820874,95,,1104.9126,4.6588
138,200.2820874,110,,1030.1258,0
107,200.2820874,117,,1000.0494,0
97,200.2820874,104,,954.0424,12.0832
114,200.2820874,93,,859.0846,0
121,200.2820874,75,,839.4118,1.1668
178,200.2820874,153,,846.7732,27.3694
148,200.2820874,176,,744.7778,2.6834
7,200.2820874,178,,971.7686,7.4744
2,200.2820874,168,,920.473,8.6904
17,200.2820874,116,,967.8478,0
31,200.2820874,41,,928.0686,1.3416
116,200.2820874,146,,789.4066,10.1862
