Points0,Points1,Points2,,intensity,filtered,timeframe,cell
27,22.97602257,142,,1014.1688,0,84,29
80,22.97602257,66,,1152.1962,0,84,30
70,22.97602257,124,,1369.6266,0,84,31
61,22.97602257,26,,950.7218,0,84,32
139,22.97602257,58,,1135.291,0,84,33
137,22.97602257,163,,844.2478,0,84,34
169,22.97602257,131,,795.6714,0,84,35
0,22.97602257,127,,1290.6524,0,84,36
68,22.97602257,66,,894.1828,0,84,37
52,22.97602257,144,,1075.8928,0,84,38
183,22.97602257,94,,748.4414,0,84,39
57,22.97602257,61,,1104.9974,0,84,40
94,22.89139633,0,,1307.8722,20.0166,85,1
174,22.89139633,8,,900.164,0,85,2
97,22.89139633,5,,1244.2626,0,85,3
103,22.89139633,27,,1208.8382,0,85,4
143,22.89139633,50,,1031.2446,0,85,5
163,22.89139633,70,,878.501,0,85,6
162,22.89139633,95,,1180.8332,0,85,7
138,22.89139633,110,,1129.4342,0,85,8
107,22.89139633,117,,1165.5548,0,85,9
97,22.89139633,104,,1434.7152,0,85,10
114,22.89139633,93,,1027.6584,0,85,11
121,22.89139633,75,,1026.0404,0,85,12
178,22.89139633,153,,791.3596,0,85,13
148,22.89139633,176,,875.4806,0,85,14
7,22.89139633,178,,1096.9432,0,85,15
2,22.89139633,168,,1113.7904,0,85,16
17,22.89139633,116,,1161.1462,0,85,17
31,22.89139633,41,,1111.2,0,85,18
116,22.89139633,146,,819.6386,0,85,19
118,22.89139633,17,,989.227,0,85,20
149,22.89139633,38,,837.0104,0,85,21
194,22.89139633,154,,842.8526,0,85,22
55,22.89139633,167,,856.7286,0,85,23
59,22.89139633,96,,1170.3394,0,85,24
83,22.89139633,119,,1080.5214,0,85,25
111,22.89139633,175,,763.7094,0,85,26
81,22.89139633,156,,758.8886,0,85,27
97,22.89139633,59,,1238.1564,0,85,28
27,22.89139633,142,,982.2582,0,85,29
80,22.89139633,66,,1138.9292,0,85,30
70,22.89139633,124,,1259.9106,0,85,31
61,22.89139633,26,,942.8204,0,85,32
139,22.89139633,58,,1125.1746,0,85,33
137,22.89139633,163,,821.8834,0,85,34
169,22.89139633,131,,762.22,0,85,35
0,22.89139633,127,,1249.777,0,85,36
68,22.89139633,66,,879.5714,0,85,37
52,22.89139633,144,,1027.5928,0,85,38
183,22.89139633,94,,731.981,0,85,39
57,22.89139633,61,,1064.1928,0,85,40
94,22.8067701,0,,1293.9166,0,86,1
174,22.8067701,8,,882.9418,0,86,2
97,22.8067701,5,,1205.8438,0,86,3
103,22.8067701,27,,1194.1774,0,86,4
143,22.8067701,50,,1016.1624,0,86,5
163,22.8067701,70,,861.6742,0,86,6
162,22.8067701,95,,1176.7586,0,86,7
138,22.8067701,110,,1109.2084,0,86,8
107,22.8067701,117,,1139.3188,0,86,9
97,22.8067701,104,,1327.4656,0,86,10
114,22.8067701,93,,1003.4896,0,86,11
121,22.8067701,75,,1012.8262,0,86,12
178,22.8067701,153,,757.7864,0,86,13
148,22.8067701,176,,844.7946,0,86,14
7,22.8067701,178,,1081.0648,0,86,15
2,22.8067701,168,,1088.4136,0,86,16
17,22.8067701,116,,1145.7212,0,86,17
31,22.8067701,41,,1081.3626,0,86,18
116,22.8067701,146,,804.1272,0,86,19
118,22.8067701,17,,976.1416,0,86,20
149,22.8067701,38,,820.2908,0,86,21
194,22.8067701,154,,827.2834,0,86,22
55,22.8067701,167,,833.1858,0,86,23
59,22.8067701,96,,1143.2518,0,86,24
83,22.8067701,119,,1039.7072,0,86,25
111,22.8067701,175,,750.6844,0,86,26
81,22.8067701,156,,732.995,0,86,27
97,22.8067701,59,,1221.108,0,86,28
27,22.8067701,142,,957.8848,0,86,29
80,22.8067701,66,,1121.7208,0,86,30
70,22.8067701,124,,1172.1678,0,86,31
61,22.8067701,26,,926.3858,0,86,32
139,22.8067701,58,,1104.9974,0,86,33
137,22.8067701,163,,809.7094,0,86,34
169,22.8067701,131,,749.9972,0,86,35
0,22.8067701,127,,1231.1704,0,86,36
68,22.8067701,66,,860.0286,0,86,37
52,22.8067701,144,,990.0928,0,86,38
183,22.8067701,94,,714.458,0,86,39
57,22.8067701,61,,1039.7642,0,86,40
94,22.72214386,0,,1290.411,0,87,1
174,22.72214386,8,,862.15,0,87,2
97,22.72214386,5,,1195.4438,0,87,3
103,22.72214386,27,,1185.4606,0,87,4
143,22.72214386,50,,1000.132,0,87,5
163,22.72214386,70,,849.3934,0,87,6
162,22.72214386,95,,1168.7918,0,87,7
138,22.72214386,110,,1094.3226,0,87,8
107,22.72214386,117,,1120.4496,0,87,9
97,22.72214386,104,,1244.8642,0,87,10
114,22.72214386,93,,987.2378,0,87,11
121,22.72214386,75,,996.3596,0,87,12
178,22.72214386,153,,743.8286,0,87,13
148,22.72214386,176,,819.5502,0,87,14
7,22.72214386,178,,1071.8374,0,87,15
2,22.72214386,168,,1066.3156,0,87,16
17,22.72214386,116,,1140.0058,0,87,17
31,22.72214386,41,,1058.0126,0,87,18
116,22.72214386,146,,792.5568,0,87,19
118,22.72214386,17,,969.602,0,87,20
149,22.72214386,38,,812.8064,0,87,21
194,22.72214386,154,,824.6954,0,87,22
55,22.72214386,167,,821.8162,0,87,23
59,22.72214386,96,,1127.0088,0,87,24
83,22.72214386,119,,1014.65,0,87,25
111,22.72214386,175,,740.4688,0,87,26
81,22.72214386,156,,718.3646,0,87,27
97,22.72214386,59,,1208.8724,0,87,28
27,22.72214386,142,,941.3428,0,87,29
80,22.72214386,66,,1114.3868,0,87,30
70,22.72214386,124,,1098.5036,0,87,31
61,22.72214386,26,,911.6206,0,87,32
139,22.72214386,58,,1080.5872,0,87,33
137,22.72214386,163,,798.7784,0,87,34
169,22.72214386,131,,738.3116,0,87,35
0,22.72214386,127,,1208.4622,0,87,36
68,22.72214386,66,,850.9572,0,87,37
52,22.72214386,144,,955.7242,0,87,38
183,22.72214386,94,,703.5268,0,87,39
57,22.72214386,61,,1021.719,0,87,40
94,22.63751763,0,,1264.3,0,88,1
174,22.63751763,8,,860.111,0,88,2
97,22.63751763,5,,1171.9814,0,88,3
103,22.63751763,27,,1181.7146,0,88,4
143,22.63751763,50,,988.641,0,88,5
163,22.63751763,70,,843.9958,0,88,6
162,22.63751763,95,,1165.7808,0,88,7
138,22.63751763,110,,1083.8856,0,88,8
107,22.63751763,117,,1118.0826,0,88,9
97,22.63751763,104,,1184.876,0,88,10
114,22.63751763,93,,971.6948,0,88,11
121,22.63751763,75,,984.2666,0,88,12
178,22.63751763,153,,724.2786,0,88,13
148,22.63751763,176,,801.3668,0,88,14
7,22.63751763,178,,1058.9374,0,88,15
2,22.63751763,168,,1054.1022,0,88,16
17,22.63751763,116,,1127.4212,0,88,17
31,22.63751763,41,,1038.8062,0,88,18
116,22.63751763,146,,796.4362,3.8794,88,19
118,22.63751763,17,,959.8354,0,88,20
149,22.63751763,38,,804.3404,0,88,21
194,22.63751763,154,,809.5668,0,88,22
55,22.63751763,167,,808.2358,0,88,23
59,22.63751763,96,,1121.2142,0,88,24
83,22.63751763,119,,987.731,0,88,25
111,22.63751763,175,,731.1344,0,88,26
81,22.63751763,156,,705.314,0,88,27
97,22.63751763,59,,1195.2176,0,88,28
27,22.63751763,142,,929.697,0,88,29
80,22.63751763,66,,1100.4318,0,88,30
70,22.63751763,124,,1051.1786,0,88,31
61,22.63751763,26,,903.5712,0,88,32
139,22.63751763,58,,1052.2682,0,88,33
137,22.63751763,163,,783.8188,0,88,34
169,22.63751763,131,,732.5058,0,88,35
0,22.63751763,127,,1193.7476,0,88,36
68,22.63751763,66,,838.5458,0,88,37
52,22.63751763,144,,936.329,0,88,38
183,22.63751763,94,,696.529,0,88,39
57,22.63751763,61,,1004.369,0,88,40
94,22.5528914,0,,1268.4222,4.1222,89,1
174,22.5528914,8,,848.8888,0,89,2
97,22.5528914,5,,1169.5126,0,89,3
103,22.5528914,27,,1172.2136,0,89,4
143,22.5528914,50,,984.5928,0,89,5
163,22.5528914,70,,835.1126,0,89,6
162,22.5528914,95,,1163.4952,0,89,7
138,22.5528914,110,,1078.3742,0,89,8
107,22.5528914,117,,1103.609,0,89,9
97,22.5528914,104,,1128.368,0,89,10
114,22.5528914,93,,954.8828,0,89,11
121,22.5528914,75,,972.8808,0,89,12
178,22.5528914,153,,713.9806,0,89,13
148,22.5528914,176,,779.2002,0,89,14
7,22.5528914,178,,1048.4296,0,89,15
2,22.5528914,168,,1038.758,0,89,16
17,22.5528914,116,,1118.804,0,89,17
31,22.5528914,41,,1036.3832,0,89,18
116,22.5528914,146,,791.5318,0,89,19
118,22.5528914,17,,956.8834,0,89,20
149,22.5528914,38,,796.0186,0,89,21
194,22.5528914,154,,808.9882,0,89,22
55,22.5528914,167,,801.6876,0,89,23
59,22.5528914,96,,1106.4036,0,89,24
83,22.5528914,119,,967.3048,0,89,25
111,22.5528914,175,,724.3032,0,89,26
81,22.5528914,156,,698.0254,0,89,27
97,22.5528914,59,,1185.611,0,89,28
27,22.5528914,142,,923.4732,0,89,29
80,22.5528914,66,,1092.194,0,89,30
70,22.5528914,124,,1007.6536,0,89,31
61,22.5528914,26,,893.693,0,89,32
139,22.5528914,58,,1053.534,1.2658,89,33
137,22.5528914,163,,776.038,0,89,34
169,22.5528914,131,,720.9886,0,89,35
0,22.5528914,127,,1182.377,0,89,36
68,22.5528914,66,,838.9628,0.417,89,37
52,22.5528914,144,,918.593,0,89,38
183,22.5528914,94,,694.029,0,89,39
57,22.5528914,61,,987.6668,0,89,40
94,22.46826516,0,,1256.4888,0,90,1
174,22.46826516,8,,834.761,0,90,2
97,22.46826516,5,,1172.9188,3.4062,90,3
103,22.46826516,27,,1163.2292,0,90,4
143,22.46826516,50,,981.4286,0,90,5
163,22.46826516,70,,832.7576,0,90,6
162,22.46826516,95,,1171.854,8.3588,90,7
138,22.46826516,110,,1076.6086,0,90,8
107,22.46826516,117,,1111.63,8.021,90,9
97,22.46826516,104,,1105.476,0,90,10
114,22.46826516,93,,955.9224,1.0396,90,11
121,22.46826516,75,,968.7738,0,90,12
178,22.46826516,153,,718.6096,4.629,90,13
148,22.46826516,176,,790.7362,11.536,90,14
7,22.46826516,178,,1072.461,24.0314,90,15
2,22.46826516,168,,1036.908,0,90,16
17,22.46826516,116,,1127.502,8.698,90,17
31,22.46826516,41,,1024.1562,0,90,18
116,22.46826516,146,,805.1386,13.6068,90,19
118,22.46826516,17,,960.8168,3.9334,90,20
149,22.46826516,38,,796.095,0.0764,90,21
194,22.46826516,154,,808.9382,0,90,22
55,22.46826516,167,,801.6752,0,90,23
59,22.46826516,96,,1095.6124,0,90,24
83,22.46826516,119,,979.9524,12.6476,90,25
111,22.46826516,175,,732.4188,8.1156,90,26
81,22.46826516,156,,688.486,0,90,27
97,22.46826516,59,,1176.4578,0,90,28
27,22.46826516,142,,917.0208,0,90,29
80,22.46826516,66,,1092.7268,0.5328,90,30
70,22.46826516,124,,982.3464,0,90,31
61,22.46826516,26,,885.6756,0,90,32
139,22.46826516,58,,1041.739,0,90,33
137,22.46826516,163,,784.657,8.619,90,34
169,22.46826516,131,,730.2372,9.2486,90,35
0,22.46826516,127,,1174.6426,0,90,36
68,22.46826516,66,,830.84,0,90,37
52,22.46826516,144,,920.0472,1.4542,90,38
183,22.46826516,94,,692.4832,0,90,39
57,22.46826516,61,,994.6644,6.9976,90,40
94,22.38363893,0,,1270.7556,14.2668,91,1
174,22.38363893,8,,826.9082,0,91,2
97,22.38363893,5,,1186.7314,13.8126,91,3
103,22.38363893,27,,1166.7888,3.5596,91,4
143,22.38363893,50,,990.3054,8.8768,91,5
163,22.38363893,70,,845.0856,12.328,91,6
162,22.38363893,95,,1182.1716,10.3176,91,7
138,22.38363893,110,,1095.2572,18.6486,91,8
107,22.38363893,117,,1139.2946,27.6646,91,9
97,22.38363893,104,,1200.5562,95.0802,91,10
114,22.38363893,93,,973.055,17.1326,91,11
121,22.38363893,75,,975.5952,6.8214,91,12
178,22.38363893,153,,723.825,5.2154,91,13
148,22.38363893,176,,847.4028,56.6666,91,14
7,22.38363893,178,,1093.0844,20.6234,91,15
2,22.38363893,168,,1061.0676,24.1596,91,16
17,22.38363893,116,,1161.3846,33.8826,91,17
31,22.38363893,41,,1037.9644,13.8082,91,18
116,22.38363893,146,,830.1114,24.9728,91,19
118,22.38363893,17,,954.5376,0,91,20
149,22.38363893,38,,808.4846,12.3896,91,21
194,22.38363893,154,,822.0882,13.15,91,22
55,22.38363893,167,,829.1502,27.475,91,23
59,22.38363893,96,,1110.191,14.5786,91,24
83,22.38363893,119,,1017.5166,37.5642,91,25
111,22.38363893,175,,758.3344,25.9156,91,26
81,22.38363893,156,,749.3722,60.8862,91,27
97,22.38363893,59,,1185.2384,8.7806,91,28
27,22.38363893,142,,953.2324,36.2116,91,29
80,22.38363893,66,,1108.8292,16.1024,91,30
70,22.38363893,124,,1032.616,50.2696,91,31
61,22.38363893,26,,894.174,8.4984,91,32
139,22.38363893,58,,1080.0834,38.3444,91,33
137,22.38363893,163,,805.5762,20.9192,91,34
169,22.38363893,131,,751.0228,20.7856,91,35
0,22.38363893,127,,1193.3344,18.6918,91,36
68,22.38363893,66,,850.5772,19.7372,91,37
52,22.38363893,144,,967.8942,47.847,91,38
183,22.38363893,94,,707.1812,14.698,91,39
57,22.38363893,61,,1011.6264,16.962,91,40
94,22.29901269,0,,1278.4056,7.65,92,1
174,22.29901269,8,,852.311,25.4028,92,2
97,22.29901269,5,,1203.7438,17.0124,92,3
103,22.29901269,27,,1189.2472,22.4584,92,4
143,22.29901269,50,,1007.2644,16.959,92,5
163,22.29901269,70,,865.1688,20.0832,92,6
162,22.29901269,95,,1197.4716,15.3,92,7
138,22.29901269,110,,1115.1286,19.8714,92,8
107,22.29901269,117,,1180.5276,41.233,92,9
97,22.29901269,104,,1346.508,145.9518,92,10
114,22.29901269,93,,1007.6896,34.6346,92,11
121,22.29901269,75,,1000.9214,25.3262,92,12
178,22.29901269,153,,723.1828,0,92,13
148,22.29901269,176,,910.4472,63.0444,92,14
7,22.29901269,178,,1112.347,19.2626,92,15
2,22.29901269,168,,1094.2386,33.171,92,16
17,22.29901269,116,,1202.2442,40.8596,92,17
31,22.29901269,41,,1064.4686,26.5042,92,18
116,22.29901269,146,,854.0454,23.934,92,19
118,22.29901269,17,,967.0356,12.498,92,20
149,22.29901269,38,,824.6268,16.1422,92,21
194,22.29901269,154,,831.0454,8.9572,92,22
55,22.29901269,167,,859.0358,29.8856,92,23
59,22.29901269,96,,1144.6928,34.5018,92,24
83,22.29901269,119,,1061.6238,44.1072,92,25
111,22.29901269,175,,787.1468,28.8124,92,26
81,22.29901269,156,,815.5316,66.1594,92,27
97,22.29901269,59,,1207.8224,22.584,92,28
27,22.29901269,142,,998.5324,45.3,92,29
80,22.29901269,66,,1133.7426,24.9134,92,30
70,22.29901269,124,,1136.716,104.1,92,31
61,22.29901269,26,,910.3536,16.1796,92,32
139,22.29901269,58,,1109.924,29.8406,92,33
137,22.29901269,163,,826.4618,20.8856,92,34
169,22.29901269,131,,771.9256,20.9028,92,35
0,22.29901269,127,,1235.4656,42.1312,92,36
68,22.29901269,66,,868.5542,17.977,92,37
52,22.29901269,144,,1032.2158,64.3216,92,38
183,22.29901269,94,,720.4958,13.3146,92,39
57,22.29901269,61,,1044.067,32.4406,92,40
94,22.21438646,0,,1292.9612,14.5556,93,1
174,22.21438646,8,,866.0806,13.7696,93,2
97,22.21438646,5,,1221.15,17.4062,93,3
103,22.21438646,27,,1206.609,17.3618,93,4
143,22.21438646,50,,1019.8178,12.5534,93,5
163,22.21438646,70,,880.3598,15.191,93,6
162,22.21438646,95,,1205.8588,8.3872,93,7
138,22.21438646,110,,1123.0172,7.8886,93,8
107,22.21438646,117,,1220.0992,39.5716,93,9
97,22.21438646,104,,1468.9444,122.4364,93,10
114,22.21438646,93,,1098.024,90.3344,93,11
121,22.21438646,75,,1013.9714,13.05,93,12
178,22.21438646,153,,728.9924,5.8096,93,13
148,22.21438646,176,,965.4584,55.0112,93,14
7,22.21438646,178,,1129.1882,16.8412,93,15
2,22.21438646,168,,1124.9616,30.723,93,16
17,22.21438646,116,,1236.2884,34.0442,93,17
31,22.21438646,41,,1102.875,38.4064,93,18
116,22.21438646,146,,878.7228,24.6774,93,19
118,22.21438646,17,,983.5646,16.529,93,20
149,22.21438646,38,,841.769,17.1422,93,21
194,22.21438646,154,,844.431,13.3856,93,22
55,22.21438646,167,,896.6162,37.5804,93,23
59,22.21438646,96,,1163.6928,19,93,24
83,22.21438646,119,,1126.8094,65.1856,93,25
111,22.21438646,175,,807.3624,20.2156,93,26
81,22.21438646,156,,879.3544,63.8228,93,27
97,22.21438646,59,,1229.224,21.4016,93,28
27,22.21438646,142,,1037.6124,39.08,93,29
80,22.21438646,66,,1158.255,24.5124,93,30
70,22.21438646,124,,1261.7214,125.0054,93,31
61,22.21438646,26,,918.803,8.4494,93,32
139,22.21438646,58,,1149.6202,39.6962,93,33
137,22.21438646,163,,848.7142,22.2524,93,34
169,22.21438646,131,,786.92,14.9944,93,35
0,22.21438646,127,,1279.0294,43.5638,93,36
68,22.21438646,66,,901.1314,32.5772,93,37
52,22.21438646,144,,1087.511,55.2952,93,38
183,22.21438646,94,,738.7958,18.3,93,39
57,22.21438646,61,,1082.586,38.519,93,40
94,22.12976023,0,,1288.7668,0,94,1
174,22.12976023,8,,885.2696,19.189,94,2
97,22.12976023,5,,1219.8374,0,94,3
103,22.12976023,27,,1225.5438,18.9348,94,4
143,22.12976023,50,,1024.7142,4.8964,94,5
163,22.12976023,70,,894.4676,14.1078,94,6
162,22.12976023,95,,1214.3618,8.503,94,7
138,22.12976023,110,,1127.9144,4.8972,94,8
107,22.12976023,117,,1254.2104,34.1112,94,9
97,22.12976023,104,,1582.6846,113.7402,94,10
114,22.12976023,93,,1196.1068,98.0828,94,11
121,22.12976023,75,,1032.0882,18.1168,94,12
178,22.12976023,153,,735.3116,6.3192,94,13
148,22.12976023,176,,1001.6112,36.1528,94,14
7,22.12976023,178,,1137.296,8.1078,94,15
2,22.12976023,168,,1158.3788,33.4172,94,16
17,22.12976023,116,,1257.0134,20.725,94,17
31,22.12976023,41,,1129.6854,26.8104,94,18
116,22.12976023,146,,884.3,5.5772,94,19
118,22.12976023,17,,996.1292,12.5646,94,20
149,22.12976023,38,,858.5814,16.8124,94,21
194,22.12976023,154,,862.2904,17.8594,94,22
55,22.12976023,167,,922.809,26.1928,94,23
59,22.12976023,96,,1200.1892,36.4964,94,24
83,22.12976023,119,,1167.8642,41.0548,94,25
111,22.12976023,175,,830.503,23.1406,94,26
81,22.12976023,156,,932.2986,52.9442,94,27
97,22.12976023,59,,1255.5548,26.3308,94,28
27,22.12976023,142,,1059.7866,22.1742,94,29
80,22.12976023,66,,1178.038,19.783,94,30
70,22.12976023,124,,1369.7392,108.0178,94,31
61,22.12976023,26,,930.3044,11.5014,94,32
139,22.12976023,58,,1144.4582,0,94,33
137,22.12976023,163,,864.2688,15.5546,94,34
169,22.12976023,131,,799.1742,12.2542,94,35
0,22.12976023,127,,1309.1966,30.1672,94,36
68,22.12976023,66,,910.5058,9.3744,94,37
52,22.12976023,144,,1132.3808,44.8698,94,38
183,22.12976023,94,,748.45,9.6542,94,39
57,22.12976023,61,,1100.0644,17.4784,94,40
94,22.04513399,0,,1280.1502,0,95,1
174,22.04513399,8,,900.964,15.6944,95,2
97,22.04513399,5,,1218.0562,0,95,3
103,22.04513399,27,,1233.7236,8.1798,95,4
143,22.04513399,50,,1032.8998,8.1856,95,5
163,22.04513399,70,,902.4384,7.9708,95,6
162,22.04513399,95,,1214.3158,0,95,7
138,22.04513399,110,,1139.08,11.1656,95,8
107,22.04513399,117,,1280.182,25.9716,95,9
97,22.04513399,104,,1653.657,70.9724,95,10
114,22.04513399,93,,1263.8068,67.7,95,11
121,22.04513399,75,,1040.9762,8.888,95,12
178,22.04513399,153,,724.9558,0,95,13
148,22.04513399,176,,1020.3196,18.7084,95,14
7,22.04513399,178,,1147.9332,10.6372,95,15
2,22.04513399,168,,1167.4672,9.0884,95,16
17,22.04513399,116,,1271.4692,14.4558,95,17
31,22.04513399,41,,1160.7498,31.0644,95,18
116,22.04513399,146,,895.0614,10.7614,95,19
118,22.04513399,17,,999.5334,3.4042,95,20
149,22.04513399,38,,858.7236,0.1422,95,21
194,22.04513399,154,,861.3974,0,95,22
55,22.04513399,167,,937.7286,14.9196,95,23
59,22.04513399,96,,1210.2392,10.05,95,24
83,22.04513399,119,,1190.4166,22.5524,95,25
111,22.04513399,175,,818.8686,0,95,26
81,22.04513399,156,,974.5342,42.2356,95,27
97,22.04513399,59,,1264.842,9.2872,95,28
27,22.04513399,142,,1080.2238,20.4372,95,29
80,22.04513399,66,,1186.1552,8.1172,95,30
70,22.04513399,124,,1462.7106,92.9714,95,31
61,22.04513399,26,,944.9536,14.6492,95,32
139,22.04513399,58,,1169.152,24.6938,95,33
137,22.04513399,163,,864.5546,0.2858,95,34
169,22.04513399,131,,810.2056,11.0314,95,35
0,22.04513399,127,,1337.7276,28.531,95,36
68,22.04513399,66,,927.96,17.4542,95,37
52,22.04513399,144,,1156.1638,23.783,95,38
183,22.04513399,94,,762.9314,14.4814,95,39
57,22.04513399,61,,1113.3476,13.2832,95,40
94,21.96050776,0,,1284.3446,4.1944,96,1
174,21.96050776,8,,914.6224,13.6584,96,2
97,21.96050776,5,,1215.6688,0,96,3
103,21.96050776,27,,1215.4338,0,96,4
143,21.96050776,50,,1028.2354,0,96,5
163,21.96050776,70,,899.8046,0,96,6
162,21.96050776,95,,1211.9332,0,96,7
138,21.96050776,110,,1136.2744,0,96,8
107,21.96050776,117,,1265.8466,0,96,9
97,21.96050776,104,,1593.1884,0,96,10
114,21.96050776,93,,1296.2792,32.4724,96,11
121,21.96050776,75,,1035.1858,0,96,12
178,21.96050776,153,,709.0846,0,96,13
148,21.96050776,176,,980.8058,0,96,14
7,21.96050776,178,,1130.245,0,96,15
2,21.96050776,168,,1156.1768,0,96,16
17,21.96050776,116,,1248.5424,0,96,17
31,21.96050776,41,,1164.3124,3.5626,96,18
116,21.96050776,146,,871.5114,0,96,19
118,21.96050776,17,,1007.7354,8.202,96,20
149,21.96050776,38,,852.9772,0,96,21
194,21.96050776,154,,858.6308,0,96,22
55,21.96050776,167,,921.6108,0,96,23
59,21.96050776,96,,1208.6928,0,96,24
83,21.96050776,119,,1179.0358,0,96,25
111,21.96050776,175,,799.2656,0,96,26
81,21.96050776,156,,939.1038,0,96,27
97,21.96050776,59,,1257.1276,0,96,28
27,21.96050776,142,,1056.7046,0,96,29
80,21.96050776,66,,1180.76,0,96,30
70,21.96050776,124,,1455.5018,0,96,31
61,21.96050776,26,,940.916,0,96,32
139,21.96050776,58,,1138.552,0,96,33
137,21.96050776,163,,845.664,0,96,34
169,21.96050776,131,,791.6142,0,96,35
0,21.96050776,127,,1329.9112,0,96,36
68,21.96050776,66,,912.677,0,96,37
52,21.96050776,144,,1125.9854,0,96,38
183,21.96050776,94,,750.9794,0,96,39
57,21.96050776,61,,1099.6832,0,96,40
94,21.87588152,0,,1278.478,0,97,1
174,21.87588152,8,,906.2252,0,97,2
97,21.87588152,5,,1212.275,0,97,3
103,21.87588152,27,,1190.4248,0,97,4
143,21.87588152,50,,1016.3336,0,97,5
163,21.87588152,70,,882.7842,0,97,6
162,21.87588152,95,,1198.1016,0,97,7
138,21.87588152,110,,1123.6002,0,97,8
107,21.87588152,117,,1239.3504,0,97,9
97,21.87588152,104,,1472.1768,0,97,10
114,21.87588152,93,,1299.5584,3.2792,97,11
121,21.87588152,75,,1015.931,0,97,12
178,21.87588152,153,,690.4154,0,97,13
148,21.87588152,176,,938.4836,0,97,14
7,21.87588152,178,,1114.5686,0,97,15
2,21.87588152,168,,1129.9768,0,97,16
17,21.87588152,116,,1209.8732,0,97,17
31,21.87588152,41,,1147.5624,0,97,18
116,21.87588152,146,,857.3932,0,97,19
118,21.87588152,17,,997.1062,0,97,20
149,21.87588152,38,,836.3194,0,97,21
194,21.87588152,154,,851.2284,0,97,22
55,21.87588152,167,,895.7716,0,97,23
59,21.87588152,96,,1182.8054,0,97,24
83,21.87588152,119,,1140.9858,0,97,25
111,21.87588152,175,,775.1624,0,97,26
81,21.87588152,156,,891.6862,0,97,27
97,21.87588152,59,,1238.797,0,97,28
27,21.87588152,142,,1023.2256,0,97,29
80,21.87588152,66,,1164.3966,0,97,30
70,21.87588152,124,,1381.6554,0,97,31
61,21.87588152,26,,925.658,0,97,32
139,21.87588152,58,,1131.3772,0,97,33
137,21.87588152,163,,827.9212,0,97,34
169,21.87588152,131,,775.8856,0,97,35
0,21.87588152,127,,1303.7702,0,97,36
68,21.87588152,66,,897.0856,0,97,37
52,21.87588152,144,,1075.1614,0,97,38
183,21.87588152,94,,738.4128,0,97,39
57,21.87588152,61,,1081.3902,0,97,40
94,21.79125529,0,,1282.778,4.3,98,1
174,21.79125529,8,,884.3612,0,98,2
97,21.79125529,5,,1203.2312,0,98,3
103,21.79125529,27,,1170.9394,0,98,4
143,21.79125529,50,,1002.1836,0,98,5
163,21.79125529,70,,864.5842,0,98,6
162,21.79125529,95,,1189.3968,0,98,7
138,21.79125529,110,,1114.203,0,98,8
107,21.79125529,117,,1198.7022,0,98,9
97,21.79125529,104,,1362.1476,0,98,10
114,21.79125529,93,,1238.7756,0,98,11
121,21.79125529,75,,1000.8978,0,98,12
178,21.79125529,153,,679.7386,0,98,13
148,21.79125529,176,,893.9198,0,98,14
7,21.79125529,178,,1099.9334,0,98,15
2,21.79125529,168,,1095.8518,0,98,16
17,21.79125529,116,,1183.204,0,98,17
31,21.79125529,41,,1108.7456,0,98,18
116,21.79125529,146,,835.9954,0,98,19
118,21.79125529,17,,983.1938,0,98,20
149,21.79125529,38,,828.2204,0,98,21
194,21.79125529,154,,847.2784,0,98,22
55,21.79125529,167,,868.8536,0,98,23
59,21.79125529,96,,1164.1982,0,98,24
83,21.79125529,119,,1088.4668,0,98,25
111,21.79125529,175,,754.8092,0,98,26
81,21.79125529,156,,845.3874,0,98,27
97,21.79125529,59,,1221.4664,0,98,28
