Points0,Points1,Points2,,intensity,filtered,timeframe,cell,kmeans
52,42.5,144,,856.2436,1.4674,143,38,0
183,42.5,94,,691.304,0,143,39,0
57,42.5,61,,914.7954,0,143,40,0
94,42.3,0,,1212.0836,0,144,1,0
174,42.3,8,,833.1862,0,144,2,0
97,42.3,5,,1201.5124,15.1124,144,3,0
103,42.3,27,,1104.6428,0,144,4,3
143,42.3,50,,934.2018,3.3928,144,5,1
163,42.3,70,,779.018,0.8406,144,6,4
162,42.3,95,,1122.5046,0.2984,144,7,1
138,42.3,110,,1053.417,0,144,8,1
107,42.3,117,,1066.8436,3.1142,144,9,0
97,42.3,104,,910.3606,0,144,10,0
114,42.3,93,,889.769,0,144,11,0
121,42.3,75,,876.9168,0,144,12,0
178,42.3,153,,695.2076,0,144,13,0
148,42.3,176,,727.3222,1.3,144,14,0
7,42.3,178,,997.5158,9.5588,144,15,0
2,42.3,168,,969.7366,0,144,16,0
17,42.3,116,,1023.45,0.971,144,17,1
31,42.3,41,,954.8294,0,144,18,1
116,42.3,146,,800.0364,8.7954,144,19,1
118,42.3,17,,951.0958,0,144,20,1
149,42.3,38,,814.6228,2.4392,144,21,1
194,42.3,154,,835.0596,0,144,22,0
55,42.3,167,,795.4804,0,144,23,0
59,42.3,96,,1043.409,0,144,24,0
83,42.3,119,,913.9834,0,144,25,0
111,42.3,175,,709.8312,0,144,26,0
81,42.3,156,,640.4306,0.2632,144,27,0
97,42.3,59,,1162.4906,6.3452,144,28,0
27,42.3,142,,866.1502,0,144,29,0
80,42.3,66,,1084.8526,0,144,30,1
70,42.3,124,,805.5286,4.1858,144,31,1
61,42.3,26,,892.5248,0,144,32,1
139,42.3,58,,1050.367,10.562,144,33,1
137,42.3,163,,766.6954,0,144,34,3
169,42.3,131,,740.6114,0.8344,144,35,0
0,42.3,127,,1124.1374,4.9606,144,36,0
68,42.3,66,,803.7858,8.3886,144,37,0
52,42.3,144,,866.3652,10.1216,144,38,0
183,42.3,94,,691.6936,0.3896,144,39,0
57,42.3,61,,902.5692,0,144,40,0
94,42.1,0,,1226.6668,14.5832,145,1,0
174,42.1,8,,840.0862,6.9,145,2,3
97,42.1,5,,1211.2062,9.6938,145,3,1
103,42.1,27,,1103.9528,0,145,4,1
143,42.1,50,,922.8374,0,145,5,1
163,42.1,70,,778.3686,0,145,6,1
162,42.1,95,,1126.1236,3.619,145,7,1
138,42.1,110,,1050.4598,0,145,8,0
107,42.1,117,,1050.8708,0,145,9,0
97,42.1,104,,904.0758,0,145,10,0
114,42.1,93,,892.3776,2.6086,145,11,0
121,42.1,75,,872.4048,0,145,12,0
178,42.1,153,,692.8462,0,145,13,0
148,42.1,176,,723.0972,0,145,14,0
7,42.1,178,,991.8472,0,145,15,0
2,42.1,168,,964.0134,0,145,16,0
17,42.1,116,,1015.3806,0,145,17,0
31,42.1,41,,946.7376,0,145,18,0
116,42.1,146,,786.0296,0,145,19,0
118,42.1,17,,949.7436,0,145,20,0
149,42.1,38,,809.2002,0,145,21,0
194,42.1,154,,837.4692,2.4096,145,22,0
55,42.1,167,,795.6018,0.1214,145,23,0
59,42.1,96,,1037.1768,0,145,24,0
83,42.1,119,,904.5738,0,145,25,0
111,42.1,175,,702.3812,0,145,26,3
81,42.1,156,,646.8306,6.4,145,27,0
97,42.1,59,,1161.4148,0,145,28,0
27,42.1,142,,868.6292,2.479,145,29,0
80,42.1,66,,1083.8514,0,145,30,0
70,42.1,124,,804.184,0,145,31,0
61,42.1,26,,881.2204,0,145,32,0
139,42.1,58,,1038.286,0,145,33,0
137,42.1,163,,767.7834,1.088,145,34,3
169,42.1,131,,730.0286,0,145,35,0
0,42.1,127,,1118.1342,0,145,36,0
68,42.1,66,,804.5172,0.7314,145,37,0
52,42.1,144,,871.4602,5.095,145,38,0
183,42.1,94,,691.827,0.1334,145,39,0
57,42.1,61,,897.1478,0,145,40,0
94,41.9,0,,1208.3724,0,146,1,0
174,41.9,8,,839.764,0,146,2,0
97,41.9,5,,1204.35,0,146,3,3
103,41.9,27,,1100.818,0,146,4,0
143,41.9,50,,913.7838,0,146,5,0
163,41.9,70,,784.009,5.6404,146,6,0
162,41.9,95,,1124.2538,0,146,7,3
138,41.9,110,,1050.1514,0,146,8,0
107,41.9,117,,1046.9716,0,146,9,0
97,41.9,104,,906.3808,2.305,146,10,1
114,41.9,93,,897.6448,5.2672,146,11,0
121,41.9,75,,877.6024,5.1976,146,12,3
178,41.9,153,,685.0828,0,146,13,3
148,41.9,176,,726.5778,3.4806,146,14,3
7,41.9,178,,998.6452,6.798,146,15,0
2,41.9,168,,960.9864,0,146,16,0
17,41.9,116,,1017.696,2.3154,146,17,0
31,41.9,41,,956.6562,9.9186,146,18,0
116,41.9,146,,796.8864,10.8568,146,19,0
118,41.9,17,,959.4144,9.6708,146,20,0
149,41.9,38,,809.089,0,146,21,0
194,41.9,154,,833.4834,0,146,22,3
55,41.9,167,,789.95,0,146,23,0
59,41.9,96,,1036.6054,0,146,24,0
83,41.9,119,,899.2952,0,146,25,0
111,41.9,175,,700.3874,0,146,26,0
81,41.9,156,,640.1724,0,146,27,0
97,41.9,59,,1161.0874,0,146,28,0
27,41.9,142,,867.0102,0,146,29,0
80,41.9,66,,1085.6098,1.7584,146,30,3
70,41.9,124,,805.6804,1.4964,146,31,3
61,41.9,26,,883.9768,2.7564,146,32,0
139,41.9,58,,1037.5696,0,146,33,0
137,41.9,163,,773.1286,5.3452,146,34,0
169,41.9,131,,735.5028,5.4742,146,35,0
0,41.9,127,,1129.354,11.2198,146,36,0
68,41.9,66,,806.9,2.3828,146,37,0
52,41.9,144,,871.9976,0.5374,146,38,0
183,41.9,94,,689.625,0,146,39,3
57,41.9,61,,895.793,0,146,40,0
94,41.7,0,,1220.2724,11.9,147,1,0
174,41.7,8,,831.6862,0,147,2,0
97,41.7,5,,1213.4062,9.0562,147,3,0
103,41.7,27,,1097.2382,0,147,4,0
143,41.7,50,,915.166,1.3822,147,5,0
163,41.7,70,,777.5776,0,147,6,0
162,41.7,95,,1115.9364,0,147,7,0
138,41.7,110,,1053.7572,3.6058,147,8,0
107,41.7,117,,1044.57,0,147,9,0
97,41.7,104,,907.8802,1.4994,147,10,0
114,41.7,93,,898.0154,0.3706,147,11,0
121,41.7,75,,875.2214,0,147,12,3
178,41.7,153,,686.6962,1.6134,147,13,0
148,41.7,176,,732.3778,5.8,147,14,3
7,41.7,178,,994.198,0,147,15,0
2,41.7,168,,961.8364,0.85,147,16,3
17,41.7,116,,1008.3076,0,147,17,0
31,41.7,41,,952.1332,0,147,18,0
116,41.7,146,,795.5864,0,147,19,0
118,41.7,17,,960.231,0.8166,147,20,0
149,41.7,38,,810.4518,1.3628,147,21,0
194,41.7,154,,844.2952,10.8118,147,22,0
55,41.7,167,,792.743,2.793,147,23,0
59,41.7,96,,1041.2072,4.6018,147,24,0
83,41.7,119,,896.3214,0,147,25,0
111,41.7,175,,704.7656,4.3782,147,26,0
81,41.7,156,,640.8508,0.6784,147,27,0
97,41.7,59,,1162.034,0.9466,147,28,0
27,41.7,142,,866.9398,0,147,29,0
80,41.7,66,,1092.2646,6.6548,147,30,0
70,41.7,124,,808.0696,2.3892,147,31,3
61,41.7,26,,875.6492,0,147,32,0
139,41.7,58,,1040.086,2.5164,147,33,0
137,41.7,163,,771.2238,0,147,34,0
169,41.7,131,,737.6628,2.16,147,35,0
0,41.7,127,,1136.5114,7.1574,147,36,0
68,41.7,66,,809.46,2.56,147,37,0
52,41.7,144,,871.7904,0,147,38,0
183,41.7,94,,691.6002,1.9752,147,39,0
57,41.7,61,,901.9692,6.1762,147,40,0
94,41.5,0,,1226.2556,5.9832,148,1,0
174,41.5,8,,825.3888,0,148,2,0
97,41.5,5,,1195.675,0,148,3,0
103,41.5,27,,1092.4202,0,148,4,0
143,41.5,50,,914.9196,0,148,5,0
163,41.5,70,,780.9934,3.4158,148,6,3
162,41.5,95,,1108.6824,0,148,7,0
138,41.5,110,,1059.6372,5.88,148,8,0
107,41.5,117,,1043.3234,0,148,9,0
97,41.5,104,,912.4978,4.6176,148,10,0
114,41.5,93,,899.9966,1.9812,148,11,0
121,41.5,75,,878.85,3.6286,148,12,0
178,41.5,153,,681.4462,0,148,13,0
148,41.5,176,,735.589,3.2112,148,14,0
7,41.5,178,,993.3214,0,148,15,3
2,41.5,168,,956.469,0,148,16,0
17,41.5,116,,1010.7288,2.4212,148,17,0
31,41.5,41,,951.1144,0,148,18,0
116,41.5,146,,795.9954,0.409,148,19,0
118,41.5,17,,958.3186,0,148,20,0
149,41.5,38,,810.4724,0.0206,148,21,0
194,41.5,154,,828.4072,0,148,22,0
55,41.5,167,,791.6912,0,148,23,3
59,41.5,96,,1040.3252,0,148,24,0
83,41.5,119,,897.1046,0.7832,148,25,0
111,41.5,175,,702.8624,0,148,26,0
81,41.5,156,,648.0456,7.1948,148,27,0
97,41.5,59,,1165.8114,3.7774,148,28,0
27,41.5,142,,864.617,0,148,29,0
80,41.5,66,,1090.2584,0,148,30,3
70,41.5,124,,808.366,0.2964,148,31,0
61,41.5,26,,879.4956,3.8464,148,32,3
139,41.5,58,,1046.4556,6.3696,148,33,0
137,41.5,163,,777.3142,6.0904,148,34,3
169,41.5,131,,733.6456,0,148,35,0
0,41.5,127,,1141.7442,5.2328,148,36,3
68,41.5,66,,810.157,0.697,148,37,0
52,41.5,144,,872.9724,1.182,148,38,0
183,41.5,94,,695.8128,4.2126,148,39,0
57,41.5,61,,906.35,4.3808,148,40,0
94,41.3,0,,1243.9388,17.6832,149,1,0
174,41.3,8,,818.2416,0,149,2,0
97,41.3,5,,1185.1688,0,149,3,0
103,41.3,27,,1083.0944,0,149,4,3
143,41.3,50,,911.7536,0,149,5,3
163,41.3,70,,785.9754,4.982,149,6,0
162,41.3,95,,1105.0174,0,149,7,0
138,41.3,110,,1067.683,8.0458,149,8,0
107,41.3,117,,1040.4828,0,149,9,0
97,41.3,104,,909.4904,0,149,10,0
114,41.3,93,,894.5984,0,149,11,3
121,41.3,75,,892.1668,13.3168,149,12,0
178,41.3,153,,682.1174,0.6712,149,13,0
148,41.3,176,,740.2278,4.6388,149,14,0
7,41.3,178,,994.245,0.9236,149,15,0
2,41.3,168,,959.1036,2.6346,149,16,0
17,41.3,116,,1011.925,1.1962,149,17,0
31,41.3,41,,957.6102,6.4958,149,18,0
116,41.3,146,,793.3342,0,149,19,3
118,41.3,17,,952.9624,0,149,20,3
149,41.3,38,,814.0496,3.5772,149,21,0
194,41.3,154,,824.8334,0,149,22,0
55,41.3,167,,787.7948,0,149,23,0
59,41.3,96,,1036.3074,0,149,24,0
83,41.3,119,,900.4188,3.3142,149,25,0
111,41.3,175,,705.5124,2.65,149,26,3
81,41.3,156,,649.0862,1.0406,149,27,0
97,41.3,59,,1156.408,0,149,28,0
27,41.3,142,,864.7664,0.1494,149,29,0
80,41.3,66,,1087.4876,0,149,30,0
70,41.3,124,,803.7982,0,149,31,0
61,41.3,26,,875.481,0,149,32,0
139,41.3,58,,1054.481,8.0254,149,33,0
137,41.3,163,,779.1952,1.881,149,34,0
169,41.3,131,,737.4884,3.8428,149,35,0
0,41.3,127,,1145.0492,3.305,149,36,0
68,41.3,66,,807.817,0,149,37,3
52,41.3,144,,868.5458,0,149,38,0
183,41.3,94,,694.7648,0,149,39,0
57,41.3,61,,916.7476,10.3976,149,40,0
94,41.1,0,,1255.8166,11.8778,150,1,3
174,41.1,8,,802.2332,0,150,2,0
97,41.1,5,,1186.575,1.4062,150,3,0
103,41.1,27,,1077.4406,0,150,4,0
143,41.1,50,,920.0716,8.318,150,5,0
163,41.1,70,,787.3304,1.355,150,6,0
162,41.1,95,,1099.9826,0,150,7,0
138,41.1,110,,1071.7374,4.0544,150,8,0
107,41.1,117,,1048.7488,8.266,150,9,0
97,41.1,104,,910.835,1.3446,150,10,3
114,41.1,93,,887.8914,0,150,11,0
121,41.1,75,,889.7906,0,150,12,0
178,41.1,153,,673.723,0,150,13,0
148,41.1,176,,742.6584,2.4306,150,14,3
7,41.1,178,,1010.2724,16.0274,150,15,0
2,41.1,168,,950.5728,0,150,16,3
17,41.1,116,,1019.5886,7.6636,150,17,0
31,41.1,41,,963.4706,5.8604,150,18,0
116,41.1,146,,800.4796,7.1454,150,19,0
118,41.1,17,,943.75,0,150,20,0
149,41.1,38,,817.097,3.0474,150,21,0
194,41.1,154,,813.7904,0,150,22,0
55,41.1,167,,784.9822,0,150,23,3
59,41.1,96,,1036.3146,0.0072,150,24,0
83,41.1,119,,908.6546,8.2358,150,25,0
111,41.1,175,,703.3938,0,150,26,0
81,41.1,156,,646.109,0,150,27,3
97,41.1,59,,1144.8514,0,150,28,0
27,41.1,142,,867.696,2.9296,150,29,3
80,41.1,66,,1087.0034,0,150,30,0
70,41.1,124,,809.3696,5.5714,150,31,0
61,41.1,26,,882.51,7.029,150,32,0
139,41.1,58,,1065.6886,11.2076,150,33,3
137,41.1,163,,774.4142,0,150,34,0
169,41.1,131,,742.5512,5.0628,150,35,3
0,41.1,127,,1136.2918,0,150,36,0
68,41.1,66,,803.7056,0,150,37,0
52,41.1,144,,872.4134,3.8676,150,38,0
183,41.1,94,,703.298,8.5332,150,39,0
57,41.1,61,,925.8,9.0524,150,40,0
94,40.9,0,,1259.1388,3.3222,151,1,0
174,40.9,8,,795.2026,0,151,2,3
97,40.9,5,,1179.4562,0,151,3,0
103,40.9,27,,1058.0856,0,151,4,0
143,40.9,50,,922.268,2.1964,151,5,0
163,40.9,70,,783.7102,0,151,6,0
162,40.9,95,,1093.2238,0,151,7,0
138,40.9,110,,1068.703,0,151,8,3
107,40.9,117,,1048.3848,0,151,9,0
97,40.9,104,,906.2306,0,151,10,0
114,40.9,93,,872.9966,0,151,11,0
121,40.9,75,,884.4238,0,151,12,3
178,40.9,153,,667.4114,0,151,13,0
148,40.9,176,,733.6916,0,151,14,0
7,40.9,178,,1007.7058,0,151,15,0
2,40.9,168,,946.0402,0,151,16,0
17,40.9,116,,1015.0924,0,151,17,0
31,40.9,41,,959.379,0,151,18,0
116,40.9,146,,793.1388,0,151,19,0
118,40.9,17,,930.425,0,151,20,0
149,40.9,38,,812.6372,0,151,21,0
194,40.9,154,,813.1762,0,151,22,0
55,40.9,167,,781.034,0,151,23,3
59,40.9,96,,1034.377,0,151,24,0
83,40.9,119,,916.6498,7.9952,151,25,3
111,40.9,175,,703.6752,0.2814,151,26,3
81,40.9,156,,655.0178,8.9088,151,27,3
97,40.9,59,,1133.719,0,151,28,0
27,40.9,142,,858.9798,0,151,29,0
80,40.9,66,,1086.4388,0,151,30,0
70,40.9,124,,806.3572,0,151,31,3
61,40.9,26,,869.7072,0,151,32,0
139,40.9,58,,1070.038,4.3494,151,33,3
137,40.9,163,,766.1022,0,151,34,0
169,40.9,131,,740.454,0,151,35,0
0,40.9,127,,1127.7934,0,151,36,0
68,40.9,66,,805.3514,1.6458,151,37,0
52,40.9,144,,867.2026,0,151,38,0
183,40.9,94,,702.7522,0,151,39,3
57,40.9,61,,925.9358,0.1358,151,40,0
94,40.7,0,,1250.2388,0,152,1,0
174,40.7,8,,786.7554,0,152,2,3
97,40.7,5,,1168.0812,0,152,3,0
103,40.7,27,,1044.4698,0,152,4,0
143,40.7,50,,923.8304,1.5624,152,5,0
163,40.7,70,,784.4404,0.7302,152,6,3
162,40.7,95,,1091.6254,0,152,7,0
138,40.7,110,,1063.8916,0,152,8,3
107,40.7,117,,1037.2586,0,152,9,0
97,40.7,104,,904.4028,0,152,10,0
114,40.7,93,,869.8914,0,152,11,0
121,40.7,75,,882.4118,0,152,12,0
178,40.7,153,,669.4038,1.9924,152,13,0
148,40.7,176,,725.861,0,152,14,0
7,40.7,178,,1004.3686,0,152,15,0
2,40.7,168,,938.0152,0,152,16,3
17,40.7,116,,1009.4482,0,152,17,0
31,40.7,41,,955.6102,0,152,18,0
116,40.7,146,,787.441,0,152,19,0
118,40.7,17,,927.3272,0,152,20,0
149,40.7,38,,800.2186,0,152,21,0
194,40.7,154,,805.9096,0,152,22,0
55,40.7,167,,775.4108,0,152,23,3
59,40.7,96,,1024.093,0,152,24,0
83,40.7,119,,916.7808,0.131,152,25,0
111,40.7,175,,701.4752,0,152,26,0
81,40.7,156,,659.1622,4.1444,152,27,3
97,40.7,59,,1132.2674,0,152,28,0
27,40.7,142,,855.4036,0,152,29,3
80,40.7,66,,1084.2388,0,152,30,3
70,40.7,124,,800.8108,0,152,31,3
61,40.7,26,,863.1188,0,152,32,0
139,40.7,58,,1067.5874,0,152,33,0
137,40.7,163,,762.388,0,152,34,0
169,40.7,131,,733.1998,0,152,35,0
0,40.7,127,,1120.718,0,152,36,0
68,40.7,66,,807.2828,1.9314,152,37,0
52,40.7,144,,864.264,0,152,38,3
183,40.7,94,,693.9396,0,152,39,0
57,40.7,61,,919.9238,0,152,40,0
94,40.5,0,,1241.0388,0,153,1,0
174,40.5,8,,787.3416,0.5862,153,2,0
97,40.5,5,,1164.0124,0,153,3,0
103,40.5,27,,1040.2158,0,153,4,3
143,40.5,50,,912.1376,0,153,5,0
163,40.5,70,,780.4382,0,153,6,0
162,40.5,95,,1092.1508,0.5254,153,7,0
138,40.5,110,,1049.3772,0,153,8,0
107,40.5,117,,1029.081,0,153,9,0
97,40.5,104,,898.0028,0,153,10,0
114,40.5,93,,865.2552,0,153,11,0
121,40.5,75,,876.0142,0,153,12,0
178,40.5,153,,662.3902,0,153,13,0
148,40.5,176,,717.836,0,153,14,0
7,40.5,178,,991.8882,0,153,15,3
2,40.5,168,,934.923,0,153,16,0
17,40.5,116,,1000.7752,0,153,17,3
31,40.5,41,,948.3124,0,153,18,0
116,40.5,146,,778.432,0,153,19,3
118,40.5,17,,920.2938,0,153,20,0
149,40.5,38,,794.635,0,153,21,0
194,40.5,154,,811.8834,5.9738,153,22,0
55,40.5,167,,773.709,0,153,23,0
59,40.5,96,,1022.259,0,153,24,0
83,40.5,119,,914.8262,0,153,25,0
111,40.5,175,,703.9284,2.4532,153,26,0
81,40.5,156,,651.3976,0,153,27,0
97,40.5,59,,1123.5884,0,153,28,3
27,40.5,142,,852.955,0,153,29,0
80,40.5,66,,1082.9974,0,153,30,3
70,40.5,124,,797.9286,0,153,31,3
61,40.5,26,,855.5014,0,153,32,0
139,40.5,58,,1056.1622,0,153,33,0
137,40.5,163,,752.3738,0,153,34,3
169,40.5,131,,729.4198,0,153,35,0
0,40.5,127,,1113.4918,0,153,36,0
68,40.5,66,,801.9458,0,153,37,0
52,40.5,144,,856.5604,0,153,38,0
183,40.5,94,,690.1042,0,153,39,0
57,40.5,61,,907.793,0,153,40,0
94,40.3,0,,1213.1666,0,154,1,0
174,40.3,8,,786.3248,0,154,2,0
97,40.3,5,,1139.8936,0,154,3,0
103,40.3,27,,1050.2698,10.054,154,4,3
143,40.3,50,,909.659,0,154,5,0
163,40.3,70,,771.7506,0,154,6,0
162,40.3,95,,1091.392,0,154,7,0
138,40.3,110,,1033.143,0,154,8,0
107,40.3,117,,1018.8676,0,154,9,3
97,40.3,104,,901.635,3.6322,154,10,0
114,40.3,93,,864.0276,0,154,11,3
121,40.3,75,,858.1404,0,154,12,0
178,40.3,153,,657.3672,0,154,13,3
148,40.3,176,,710.9916,0,154,14,0
7,40.3,178,,972.3706,0,154,15,0
2,40.3,168,,933.3038,0,154,16,0
17,40.3,116,,990.8984,0,154,17,0
31,40.3,41,,936.3332,0,154,18,0
116,40.3,146,,774.966,0,154,19,3
118,40.3,17,,923.1312,2.8374,154,20,0
149,40.3,38,,783.8454,0,154,21,0
194,40.3,154,,808.0762,0,154,22,0
55,40.3,167,,773.0036,0,154,23,0
59,40.3,96,,1024.0714,1.8124,154,24,3
83,40.3,119,,907.7428,0,154,25,0
111,40.3,175,,704.3128,0.3844,154,26,3
81,40.3,156,,646.8658,0,154,27,0
97,40.3,59,,1118.4902,0,154,28,0
27,40.3,142,,850.7418,0,154,29,0
80,40.3,66,,1077.339,0,154,30,0
70,40.3,124,,794.7982,0,154,31,0
61,40.3,26,,853.316,0,154,32,3
139,40.3,58,,1029.904,0,154,33,0
137,40.3,163,,742.1952,0,154,34,3
169,40.3,131,,716.9426,0,154,35,0
0,40.3,127,,1101.8132,0,154,36,0
68,40.3,66,,798.7458,0,154,37,0
52,40.3,144,,847.7774,0,154,38,0
183,40.3,94,,680.5084,0,154,39,0
57,40.3,61,,888.4882,0,154,40,3
94,40.1,0,,1203.8834,0,155,1,3
174,40.1,8,,783.186,0,155,2,0
97,40.1,5,,1146.2874,6.3938,155,3,0
103,40.1,27,,1041.0518,0,155,4,0
143,40.1,50,,908.6108,0,155,5,0
163,40.1,70,,773.6876,1.937,155,6,0
162,40.1,95,,1090.8,0,155,7,3
138,40.1,110,,1021.5372,0,155,8,0
107,40.1,117,,1011.8616,0,155,9,0
97,40.1,104,,895.7678,0,155,10,0
114,40.1,93,,865.3846,1.357,155,11,0
121,40.1,75,,857.169,0,155,12,0
178,40.1,153,,647.5096,0,155,13,3
148,40.1,176,,710.3304,0,155,14,0
7,40.1,178,,966.5294,0,155,15,0
2,40.1,168,,934.2558,0.952,155,16,0
17,40.1,116,,986.0502,0,155,17,0
31,40.1,41,,929.4812,0,155,18,0
116,40.1,146,,770.041,0,155,19,3
118,40.1,17,,926.5562,3.425,155,20,0
149,40.1,38,,778.0392,0,155,21,0
194,40.1,154,,801.9024,0,155,22,0
55,40.1,167,,768.343,0,155,23,0
59,40.1,96,,1022.6302,0,155,24,0
83,40.1,119,,905.0048,0,155,25,0
111,40.1,175,,700.819,0,155,26,3
81,40.1,156,,639.9038,0,155,27,3
97,40.1,59,,1123.1694,4.6792,155,28,0
27,40.1,142,,850.158,0,155,29,0
80,40.1,66,,1077.1,0,155,30,0
70,40.1,124,,787.025,0,155,31,0
61,40.1,26,,850.3334,0,155,32,0
139,40.1,58,,1030.7674,0.8634,155,33,0
137,40.1,163,,742.2738,0.0786,155,34,3
169,40.1,131,,712.2942,0,155,35,0
0,40.1,127,,1101.0558,0,155,36,0
68,40.1,66,,801.2942,2.5484,155,37,0
52,40.1,144,,837.1472,0,155,38,0
183,40.1,94,,671.5398,0,155,39,0
57,40.1,61,,884.9596,0,155,40,0
94,39.9,0,,1209.2278,5.3444,156,1,3
174,39.9,8,,783.6972,0.5112,156,2,0
97,39.9,5,,1156.1124,9.825,156,3,0
103,39.9,27,,1050.373,9.3212,156,4,0
143,39.9,50,,906.6966,0,156,5,3
163,39.9,70,,765.9484,0,156,6,0
162,39.9,95,,1090.6398,0,156,7,3
138,39.9,110,,1014.8916,0,156,8,0
107,39.9,117,,1004.639,0,156,9,0
97,39.9,104,,890.1124,0,156,10,0
114,39.9,93,,868.8862,3.5016,156,11,0
121,39.9,75,,852.9358,0,156,12,0
178,39.9,153,,642.1636,0,156,13,3
148,39.9,176,,710.7388,0.4084,156,14,0
7,39.9,178,,963.2724,0,156,15,3
2,39.9,168,,929.6116,0,156,16,0
17,39.9,116,,985.2848,0,156,17,0
31,39.9,41,,922.125,0,156,18,0
116,39.9,146,,763.484,0,156,19,0
118,39.9,17,,919.4416,0,156,20,0
149,39.9,38,,776.9958,0,156,21,0
194,39.9,154,,801.5762,0,156,22,3
55,39.9,167,,766.2572,0,156,23,0
59,39.9,96,,1022.0696,0,156,24,3
83,39.9,119,,896.7428,0,156,25,0
111,39.9,175,,699.5752,0,156,26,3
81,39.9,156,,636.3442,0,156,27,0
97,39.9,59,,1124.4598,1.2904,156,28,3
27,39.9,142,,853.34,3.182,156,29,0
80,39.9,66,,1072.0036,0,156,30,3
70,39.9,124,,790.8124,3.7874,156,31,0
61,39.9,26,,854.9624,4.629,156,32,0
139,39.9,58,,1029.228,0,156,33,0
137,39.9,163,,739.393,0,156,34,3
169,39.9,131,,707.8686,0,156,35,0
0,39.9,127,,1099.082,0,156,36,0
68,39.9,66,,798.74,0,156,37,0
52,39.9,144,,831.1374,0,156,38,0
183,39.9,94,,670.8688,0,156,39,0
57,39.9,61,,876.5904,0,156,40,0
94,39.7,0,,1204.85,0,157,1,0
174,39.7,8,,784.6722,0.975,157,2,0
97,39.7,5,,1165.9624,9.85,157,3,0
103,39.7,27,,1047.7236,0,157,4,0
143,39.7,50,,893.443,0,157,5,3
163,39.7,70,,759.3148,0,157,6,0
162,39.7,95,,1095.0224,4.3826,157,7,0
138,39.7,110,,1003.7286,0,157,8,0
107,39.7,117,,1002.5442,0,157,9,0
97,39.7,104,,885.2496,0,157,10,0
114,39.7,93,,865.1104,0,157,11,0
121,39.7,75,,846.5834,0,157,12,0
178,39.7,153,,632.602,0,157,13,0
148,39.7,176,,706.3554,0,157,14,0
7,39.7,178,,963.9822,0.7098,157,15,3
2,39.7,168,,930.725,1.1134,157,16,0
17,39.7,116,,983.7404,0,157,17,0
31,39.7,41,,922.8646,0.7396,157,18,0
116,39.7,146,,770.3818,6.8978,157,19,0
118,39.7,17,,919.1248,0,157,20,0
149,39.7,38,,777.6082,0.6124,157,21,0
194,39.7,154,,789.162,0,157,22,0
55,39.7,167,,763.7588,0,157,23,3
59,39.7,96,,1019.3124,0,157,24,0
83,39.7,119,,894.2286,0,157,25,0
111,39.7,175,,698.0376,0,157,26,3
81,39.7,156,,633.6302,0,157,27,0
97,39.7,59,,1118.2018,0,157,28,0
27,39.7,142,,851.8896,0,157,29,0
80,39.7,66,,1062.5318,0,157,30,3
70,39.7,124,,786.3016,0,157,31,0
61,39.7,26,,860.6378,5.6754,157,32,0
139,39.7,58,,1030.557,1.329,157,33,0
137,39.7,163,,743.724,4.331,157,34,3
169,39.7,131,,703.42,0,157,35,0
0,39.7,127,,1087.3608,0,157,36,3
68,39.7,66,,788.5858,0,157,37,0
52,39.7,144,,827.5422,0,157,38,0
183,39.7,94,,667.0646,0,157,39,0
57,39.7,61,,874.1476,0,157,40,0
94,39.5,0,,1202.889,0,158,1,0
174,39.5,8,,778.5638,0,158,2,0
97,39.5,5,,1168.2,2.2376,158,3,3
103,39.5,27,,1038.3348,0,158,4,0
143,39.5,50,,892.5162,0,158,5,3
163,39.5,70,,752.9462,0,158,6,0
162,39.5,95,,1099.7414,4.719,158,7,0
138,39.5,110,,1013.3886,9.66,158,8,0
107,39.5,117,,1007.4044,4.8602,158,9,3
97,39.5,104,,887.451,2.2014,158,10,0
114,39.5,93,,858.7344,0,158,11,0
121,39.5,75,,836.0524,0,158,12,0
178,39.5,153,,636.3732,3.7712,158,13,0
148,39.5,176,,704.4164,0,158,14,0
7,39.5,178,,979.092,15.1098,158,15,0
2,39.5,168,,930.4922,0,158,16,0
17,39.5,116,,978.5288,0,158,17,0
31,39.5,41,,923.2874,0.4228,158,18,0
116,39.5,146,,774.3,3.9182,158,19,0
118,39.5,17,,913.8582,0,158,20,0
149,39.5,38,,772.3836,0,158,21,0
194,39.5,154,,792.0334,2.8714,158,22,3
55,39.5,167,,766.3446,2.5858,158,23,3
59,39.5,96,,1015.5142,0,158,24,3
83,39.5,119,,897.0166,2.788,158,25,0
111,39.5,175,,693.147,0,158,26,0
81,39.5,156,,635.2126,1.5824,158,27,0
97,39.5,59,,1114.4114,0,158,28,0
27,39.5,142,,849.3144,0,158,29,0
80,39.5,66,,1063.6026,1.0708,158,30,0
70,39.5,124,,783.5444,0,158,31,0
61,39.5,26,,856.487,0,158,32,3
139,39.5,58,,1047.6,17.043,158,33,0
137,39.5,163,,744.386,0.662,158,34,0
169,39.5,131,,711.9544,8.5344,158,35,0
0,39.5,127,,1070.2952,0,158,36,3
68,39.5,66,,786.4058,0,158,37,0
52,39.5,144,,828.2312,0.689,158,38,3
183,39.5,94,,664.502,0,158,39,0
57,39.5,61,,878.638,4.4904,158,40,0
94,39.3,0,,1222.5612,19.6722,159,1,0
174,39.3,8,,771.3888,0,159,2,0
